page	table	row	col	x0	x1	y0	y1	top	bottom	left	right	firstRow	rowEnd	areaY	areaBottom
6	0	6	3	297.175	367.525	72.000	129.100	0.500	0.500	0.500	0.500	6	13	72.000	753.100
6	0	6	4	367.525	534.975	72.000	129.100	0.500	0.500	0.500	0.500	6	13	72.000	753.100
6	0	7	0	60.325	128.775	129.350	202.650	0.500	0.500	0.500	0.500	6	13	72.000	753.100
6	0	7	1	128.775	184.675	129.350	202.650	none	0.500	0.500	0.500	6	13	72.000	753.100
6	0	7	2	184.675	297.175	129.350	202.650	none	0.500	none	0.500	6	13	72.000	753.100
6	0	7	3	297.175	367.525	129.350	202.650	0.500	0.500	0.500	0.500	6	13	72.000	753.100
6	0	7	4	367.525	534.975	129.350	202.650	0.500	0.500	0.500	0.500	6	13	72.000	753.100
6	0	8	0	60.325	128.775	202.650	292.150	0.500	0.500	0.500	0.500	6	13	72.000	753.100
6	0	8	1	128.775	184.675	202.650	292.150	0.500	0.500	0.500	0.500	6	13	72.000	753.100
6	0	8	2	184.675	297.175	202.650	292.150	0.500	0.500	none	0.500	6	13	72.000	753.100
6	0	8	3	297.175	367.525	202.650	292.150	0.500	0.500	0.500	0.500	6	13	72.000	753.100
6	0	8	4	367.525	534.975	202.650	292.150	0.500	0.500	0.500	0.500	6	13	72.000	753.100
6	0	9	0	60.325	128.775	292.150	381.650	0.500	0.500	0.500	0.500	6	13	72.000	753.100
6	0	9	1	128.775	184.675	292.150	381.650	none	0.500	0.500	0.500	6	13	72.000	753.100
6	0	9	2	184.675	297.175	292.150	381.650	none	0.500	none	0.500	6	13	72.000	753.100
6	0	9	3	297.175	367.525	292.150	381.650	0.500	0.500	0.500	0.500	6	13	72.000	753.100
6	0	9	4	367.525	534.975	292.150	381.650	0.500	0.500	0.500	0.500	6	13	72.000	753.100
6	0	10	0	60.325	128.775	381.650	487.350	0.500	0.500	0.500	0.500	6	13	72.000	753.100
6	0	10	1	128.775	184.675	381.650	487.350	none	0.500	0.500	0.500	6	13	72.000	753.100
6	0	10	2	184.675	297.175	381.650	487.350	none	0.500	none	0.500	6	13	72.000	753.100
6	0	10	3	297.175	367.525	381.650	487.350	0.500	0.500	0.500	0.500	6	13	72.000	753.100
6	0	10	4	367.525	534.975	381.650	487.350	0.500	0.500	0.500	0.500	6	13	72.000	753.100
6	0	11	0	60.325	128.775	487.350	576.850	0.500	0.500	0.500	0.500	6	13	72.000	753.100
6	0	11	1	128.775	184.675	487.350	576.850	0.500	0.500	0.500	0.500	6	13	72.000	753.100
6	0	11	2	184.675	297.175	487.350	576.850	0.500	0.500	none	0.500	6	13	72.000	753.100
6	0	11	3	297.175	367.525	487.350	576.850	0.500	0.500	0.500	0.500	6	13	72.000	753.100
6	0	11	4	367.525	534.975	487.350	576.850	0.500	0.500	0.500	0.500	6	13	72.000	753.100
6	0	12	0	60.325	128.775	576.600	753.100	0.500	0.500	0.500	0.500	6	13	72.000	753.100
6	0	12	1	128.775	184.675	576.600	753.100	none	0.500	0.500	0.500	6	13	72.000	753.100
6	0	12	2	184.675	297.175	576.600	753.100	none	0.500	none	0.500	6	13	72.000	753.100
6	0	12	3	297.175	367.525	576.600	753.100	0.500	0.500	0.500	0.500	6	13	72.000	753.100
6	0	12	4	367.525	534.975	576.600	753.100	0.500	0.500	0.500	0.500	6	13	72.000	753.100
7	0	12	0	60.325	128.775	72.000	96.700	0.500	0.500	0.500	0.500	12	21	72.000	753.900
7	0	12	1	128.775	184.675	72.000	96.700	none	0.500	0.500	0.500	12	21	72.000	753.900
7	0	12	2	184.675	297.175	72.000	96.700	none	0.500	none	0.500	12	21	72.000	753.900
7	0	12	3	297.175	367.525	72.000	96.700	0.500	0.500	0.500	0.500	12	21	72.000	753.900
7	0	12	4	367.525	534.975	72.000	96.700	0.500	0.500	0.500	0.500	12	21	72.000	753.900
7	0	13	0	60.325	128.775	96.950	170.250	0.500	0.500	0.500	0.500	12	21	72.000	753.900
7	0	13	1	128.775	184.675	96.950	170.250	none	0.500	0.500	0.500	12	21	72.000	753.900
7	0	13	2	184.675	297.175	96.950	170.250	none	0.500	none	0.500	12	21	72.000	753.900
7	0	13	3	297.175	367.525	96.950	170.250	0.500	0.500	0.500	0.500	12	21	72.000	753.900
7	0	13	4	367.525	534.975	96.950	170.250	0.500	0.500	0.500	0.500	12	21	72.000	753.900
7	0	14	0	60.325	128.775	170.250	243.550	0.500	0.500	0.500	0.500	12	21	72.000	753.900
7	0	14	1	128.775	184.675	170.250	243.550	none	0.500	0.500	0.500	12	21	72.000	753.900
7	0	14	2	184.675	297.175	170.250	243.550	none	0.500	none	0.500	12	21	72.000	753.900
7	0	14	3	297.175	367.525	170.250	243.550	0.500	0.500	0.500	0.500	12	21	72.000	753.900
7	0	14	4	367.525	534.975	170.250	243.550	0.500	0.500	0.500	0.500	12	21	72.000	753.900
7	0	15	0	60.325	128.775	243.550	333.050	0.500	0.500	0.500	0.500	12	21	72.000	753.900
7	0	15	1	128.775	184.675	243.550	333.050	none	0.500	0.500	0.500	12	21	72.000	753.900
7	0	15	2	184.675	297.175	243.550	333.050	none	0.500	none	0.500	12	21	72.000	753.900
7	0	15	3	297.175	367.525	243.550	333.050	0.500	0.500	0.500	0.500	12	21	72.000	753.900
7	0	15	4	367.525	534.975	243.550	333.050	0.500	0.500	0.500	0.500	12	21	72.000	753.900
7	0	16	0	60.325	128.775	333.050	438.750	0.500	0.500	0.500	0.500	12	21	72.000	753.900
7	0	16	1	128.775	184.675	333.050	438.750	none	0.500	0.500	0.500	12	21	72.000	753.900
7	0	16	2	184.675	297.175	333.050	438.750	none	0.500	none	0.500	12	21	72.000	753.900
7	0	16	3	297.175	367.525	333.050	438.750	0.500	0.500	0.500	0.500	12	21	72.000	753.900
7	0	16	4	367.525	534.975	333.050	438.750	0.500	0.500	0.500	0.500	12	21	72.000	753.900
7	0	17	0	60.325	128.775	438.750	512.050	0.500	0.500	0.500	0.500	12	21	72.000	753.900
7	0	17	1	128.775	184.675	438.750	512.050	none	0.500	0.500	0.500	12	21	72.000	753.900
7	0	17	2	184.675	297.175	438.750	512.050	none	0.500	none	0.500	12	21	72.000	753.900
7	0	17	3	297.175	367.525	438.750	512.050	0.500	0.500	0.500	0.500	12	21	72.000	753.900
7	0	17	4	367.525	534.975	438.750	512.050	0.500	0.500	0.500	0.500	12	21	72.000	753.900
7	0	18	0	60.325	128.775	512.050	569.150	0.500	0.500	0.500	0.500	12	21	72.000	753.900
7	0	18	1	128.775	184.675	512.050	569.150	none	0.500	0.500	0.500	12	21	72.000	753.900
7	0	18	2	184.675	297.175	512.050	569.150	none	0.500	none	0.500	12	21	72.000	753.900
7	0	18	3	297.175	367.525	512.050	569.150	0.500	0.500	0.500	0.500	12	21	72.000	753.900
7	0	18	4	367.525	534.975	512.050	569.150	0.500	0.500	0.500	0.500	12	21	72.000	753.900
7	0	19	0	60.325	128.775	569.150	674.850	0.500	0.500	0.500	0.500	12	21	72.000	753.900
7	0	19	1	128.775	184.675	569.150	674.850	none	0.500	0.500	0.500	12	21	72.000	753.900
7	0	19	2	184.675	297.175	569.150	674.850	none	0.500	none	0.500	12	21	72.000	753.900
7	0	19	3	297.175	367.525	569.150	674.850	0.500	0.500	0.500	0.500	12	21	72.000	753.900
7	0	19	4	367.525	534.975	569.150	674.850	0.500	0.500	0.500	0.500	12	21	72.000	753.900
7	0	20	0	60.325	128.775	674.600	753.900	0.500	0.500	0.500	0.500	12	21	72.000	753.900
7	0	20	1	128.775	184.675	674.600	753.900	none	0.500	0.500	0.500	12	21	72.000	753.900
7	0	20	2	184.675	297.175	674.600	753.900	none	0.500	none	0.500	12	21	72.000	753.900
7	0	20	3	297.175	367.525	674.600	753.900	0.500	0.500	0.500	0.500	12	21	72.000	753.900
7	0	20	4	367.525	534.975	674.600	753.900	0.500	0.500	0.500	0.500	12	21	72.000	753.900
8	0	20	0	60.325	128.775	72.000	96.700	0.500	0.500	0.500	0.500	20	27	72.000	744.900
8	0	20	1	128.775	184.675	72.000	96.700	none	0.500	0.500	0.500	20	27	72.000	744.900
8	0	20	2	184.675	297.175	72.000	96.700	none	0.500	none	0.500	20	27	72.000	744.900
8	0	20	3	297.175	367.525	72.000	96.700	0.500	0.500	0.500	0.500	20	27	72.000	744.900
8	0	20	4	367.525	534.975	72.000	96.700	0.500	0.500	0.500	0.500	20	27	72.000	744.900
8	0	21	0	60.325	128.775	96.950	186.450	0.500	0.500	0.500	0.500	20	27	72.000	744.900
8	0	21	1	128.775	184.675	96.950	186.450	none	0.500	0.500	0.500	20	27	72.000	744.900
8	0	21	2	184.675	297.175	96.950	186.450	none	0.500	none	0.500	20	27	72.000	744.900
8	0	21	3	297.175	367.525	96.950	186.450	0.500	0.500	0.500	0.500	20	27	72.000	744.900
8	0	21	4	367.525	534.975	96.950	186.450	0.500	0.500	0.500	0.500	20	27	72.000	744.900
8	0	22	0	60.325	128.775	186.450	275.950	0.500	0.500	0.500	0.500	20	27	72.000	744.900
8	0	22	1	128.775	184.675	186.450	275.950	none	0.500	0.500	0.500	20	27	72.000	744.900
8	0	22	2	184.675	297.175	186.450	275.950	none	0.500	none	0.500	20	27	72.000	744.900
8	0	22	3	297.175	367.525	186.450	275.950	0.500	0.500	0.500	0.500	20	27	72.000	744.900
8	0	22	4	367.525	534.975	186.450	275.950	0.500	0.500	0.500	0.500	20	27	72.000	744.900
8	0	23	0	60.325	128.775	275.950	381.650	0.500	0.500	0.500	0.500	20	27	72.000	744.900
8	0	23	1	128.775	184.675	275.950	381.650	none	0.500	0.500	0.500	20	27	72.000	744.900
8	0	23	2	184.675	297.175	275.950	381.650	none	0.500	none	0.500	20	27	72.000	744.900
8	0	23	3	297.175	367.525	275.950	381.650	0.500	0.500	0.500	0.500	20	27	72.000	744.900
8	0	23	4	367.525	534.975	275.950	381.650	0.500	0.500	0.500	0.500	20	27	72.000	744.900
8	0	24	0	60.325	128.775	381.650	487.350	0.500	0.500	0.500	0.500	20	27	72.000	744.900
8	0	24	1	128.775	184.675	381.650	487.350	none	0.500	0.500	0.500	20	27	72.000	744.900
8	0	24	2	184.675	297.175	381.650	487.350	none	0.500	none	0.500	20	27	72.000	744.900
8	0	24	3	297.175	367.525	381.650	487.350	0.500	0.500	0.500	0.500	20	27	72.000	744.900
8	0	24	4	367.525	534.975	381.650	487.350	0.500	0.500	0.500	0.500	20	27	72.000	744.900
8	0	25	0	60.325	128.775	487.350	682.050	0.500	0.500	0.500	0.500	20	27	72.000	744.900
8	0	25	1	128.775	184.675	487.350	682.050	none	0.500	0.500	0.500	20	27	72.000	744.900
8	0	25	2	184.675	297.175	487.350	682.050	none	0.500	none	0.500	20	27	72.000	744.900
8	0	25	3	297.175	367.525	487.350	682.050	0.500	0.500	0.500	0.500	20	27	72.000	744.900
8	0	25	4	367.525	534.975	487.350	682.050	0.500	0.500	0.500	0.500	20	27	72.000	744.900
8	0	26	0	60.325	128.775	681.800	744.900	0.500	0.500	0.500	0.500	20	27	72.000	744.900
8	0	26	1	128.775	184.675	681.800	744.900	0.500	0.500	0.500	0.500	20	27	72.000	744.900
8	0	26	2	184.675	297.175	681.800	744.900	0.500	0.500	none	0.500	20	27	72.000	744.900
8	0	26	3	297.175	367.525	681.800	744.900	0.500	0.500	0.500	0.500	20	27	72.000	744.900
8	0	26	4	367.525	534.975	681.800	744.900	0.500	0.500	0.500	0.500	20	27	72.000	744.900
9	0	26	0	60.325	128.775	72.000	120.900	0.500	0.500	0.500	0.500	26	31	72.000	762.300
9	0	26	1	128.775	184.675	72.000	120.900	0.500	0.500	0.500	0.500	26	31	72.000	762.300
9	0	26	2	184.675	297.175	72.000	120.900	0.500	0.500	none	0.500	26	31	72.000	762.300
9	0	26	3	297.175	367.525	72.000	120.900	0.500	0.500	0.500	0.500	26	31	72.000	762.300
9	0	26	4	367.525	534.975	72.000	120.900	0.500	0.500	0.500	0.500	26	31	72.000	762.300
9	0	27	0	60.325	128.775	121.150	251.050	0.500	0.500	0.500	0.500	26	31	72.000	762.300
9	0	27	1	128.775	184.675	121.150	251.050	0.500	0.500	0.500	0.500	26	31	72.000	762.300
9	0	27	2	184.675	297.175	121.150	251.050	0.500	0.500	none	0.500	26	31	72.000	762.300
9	0	27	3	297.175	367.525	121.150	251.050	0.500	0.500	0.500	0.500	26	31	72.000	762.300
9	0	27	4	367.525	534.975	121.150	251.050	0.500	0.500	0.500	0.500	26	31	72.000	762.300
9	0	28	0	60.325	128.775	251.050	405.350	0.500	0.500	0.500	0.500	26	31	72.000	762.300
9	0	28	1	128.775	184.675	251.050	405.350	0.500	0.500	0.500	0.500	26	31	72.000	762.300
9	0	28	2	184.675	297.175	251.050	405.350	0.500	0.500	none	0.500	26	31	72.000	762.300
9	0	28	3	297.175	367.525	251.050	405.350	0.500	0.500	0.500	0.500	26	31	72.000	762.300
9	0	28	4	367.525	534.975	251.050	405.350	0.500	0.500	0.500	0.500	26	31	72.000	762.300
9	0	29	0	60.325	128.775	405.350	608.250	0.500	0.500	0.500	0.500	26	31	72.000	762.300
9	0	29	1	128.775	184.675	405.350	608.250	0.500	0.500	0.500	0.500	26	31	72.000	762.300
9	0	29	2	184.675	297.175	405.350	608.250	0.500	0.500	none	0.500	26	31	72.000	762.300
9	0	29	3	297.175	367.525	405.350	608.250	0.500	0.500	0.500	0.500	26	31	72.000	762.300
9	0	29	4	367.525	534.975	405.350	608.250	0.500	0.500	0.500	0.500	26	31	72.000	762.300
9	0	30	0	60.325	128.775	608.250	762.550	0.500	0.500	0.500	0.500	26	31	72.000	762.300
9	0	30	1	128.775	184.675	608.250	762.550	none	0.500	0.500	0.500	26	31	72.000	762.300
9	0	30	2	184.675	297.175	608.250	762.550	none	0.500	none	0.500	26	31	72.000	762.300
9	0	30	3	297.175	367.525	608.250	762.550	0.500	0.500	0.500	0.500	26	31	72.000	762.300
9	0	30	4	367.525	534.975	608.250	762.550	0.500	0.500	0.500	0.500	26	31	72.000	762.300
10	0	31	0	60.325	128.775	72.250	258.950	0.500	0.500	0.500	0.500	31	36	72.000	768.500
10	0	31	1	128.775	184.675	72.250	258.950	none	0.500	0.500	0.500	31	36	72.000	768.500
10	0	31	2	184.675	297.175	72.250	258.950	none	0.500	none	0.500	31	36	72.000	768.500
10	0	31	3	297.175	367.525	72.250	258.950	0.500	0.500	0.500	0.500	31	36	72.000	768.500
10	0	31	4	367.525	534.975	72.250	258.950	0.500	0.500	0.500	0.500	31	36	72.000	768.500
10	0	32	0	60.325	128.775	258.950	445.650	0.500	0.500	0.500	0.500	31	36	72.000	768.500
10	0	32	1	128.775	184.675	258.950	445.650	none	0.500	0.500	0.500	31	36	72.000	768.500
10	0	32	2	184.675	297.175	258.950	445.650	none	0.500	none	0.500	31	36	72.000	768.500
10	0	32	3	297.175	367.525	258.950	445.650	0.500	0.500	0.500	0.500	31	36	72.000	768.500
10	0	32	4	367.525	534.975	258.950	445.650	0.500	0.500	0.500	0.500	31	36	72.000	768.500
10	0	33	0	60.325	128.775	445.650	535.150	0.500	0.500	0.500	0.500	31	36	72.000	768.500
10	0	33	1	128.775	184.675	445.650	535.150	none	0.500	0.500	0.500	31	36	72.000	768.500
10	0	33	2	184.675	297.175	445.650	535.150	none	0.500	none	0.500	31	36	72.000	768.500
10	0	33	3	297.175	367.525	445.650	535.150	0.500	0.500	0.500	0.500	31	36	72.000	768.500
10	0	33	4	367.525	534.975	445.650	535.150	0.500	0.500	0.500	0.500	31	36	72.000	768.500
10	0	34	0	60.325	128.775	535.150	721.850	0.500	0.500	0.500	0.500	31	36	72.000	768.500
10	0	34	1	128.775	184.675	535.150	721.850	none	0.500	0.500	0.500	31	36	72.000	768.500
10	0	34	2	184.675	297.175	535.150	721.850	none	0.500	none	0.500	31	36	72.000	768.500
10	0	34	3	297.175	367.525	535.150	721.850	0.500	0.500	0.500	0.500	31	36	72.000	768.500
10	0	34	4	367.525	534.975	535.150	721.850	0.500	0.500	0.500	0.500	31	36	72.000	768.500
10	0	35	0	60.325	128.775	721.600	768.500	0.500	0.500	0.500	0.500	31	36	72.000	768.500
10	0	35	1	128.775	184.675	721.600	768.500	none	0.500	0.500	0.500	31	36	72.000	768.500
10	0	35	2	184.675	297.175	721.600	768.500	none	0.500	none	0.500	31	36	72.000	768.500
10	0	35	3	297.175	367.525	721.600	768.500	0.500	0.500	0.500	0.500	31	36	72.000	768.500
10	0	35	4	367.525	534.975	721.600	768.500	0.500	0.500	0.500	0.500	31	36	72.000	768.500
11	0	35	0	60.325	128.775	72.000	210.100	0.500	0.500	0.500	0.500	35	38	72.000	583.500
11	0	35	1	128.775	184.675	72.000	210.100	none	0.500	0.500	0.500	35	38	72.000	583.500
11	0	35	2	184.675	297.175	72.000	210.100	none	0.500	none	0.500	35	38	72.000	583.500
11	0	35	3	297.175	367.525	72.000	210.100	0.500	0.500	0.500	0.500	35	38	72.000	583.500
11	0	35	4	367.525	534.975	72.000	210.100	0.500	0.500	0.500	0.500	35	38	72.000	583.500
11	0	36	0	60.325	128.775	210.350	397.050	0.500	0.500	0.500	0.500	35	38	72.000	583.500
11	0	36	1	128.775	184.675	210.350	397.050	none	0.500	0.500	0.500	35	38	72.000	583.500
11	0	36	2	184.675	297.175	210.350	397.050	none	0.500	none	0.500	35	38	72.000	583.500
11	0	36	3	297.175	367.525	210.350	397.050	0.500	0.500	0.500	0.500	35	38	72.000	583.500
11	0	36	4	367.525	534.975	210.350	397.050	0.500	0.500	0.500	0.500	35	38	72.000	583.500
11	0	37	0	60.325	128.775	397.050	583.750	0.500	0.500	0.500	0.500	35	38	72.000	583.500
11	0	37	1	128.775	184.675	397.050	583.750	none	0.500	0.500	0.500	35	38	72.000	583.500
11	0	37	2	184.675	297.175	397.050	583.750	none	0.500	none	0.500	35	38	72.000	583.500
11	0	37	3	297.175	367.525	397.050	583.750	0.500	0.500	0.500	0.500	35	38	72.000	583.500
11	0	37	4	367.525	534.975	397.050	583.750	0.500	0.500	0.500	0.500	35	38	72.000	583.500
12	0	38	0	60.325	128.775	72.250	258.950	0.500	0.500	0.500	0.500	38	42	72.000	760.000
12	0	38	1	128.775	184.675	72.250	258.950	none	0.500	0.500	0.500	38	42	72.000	760.000
12	0	38	2	184.675	297.175	72.250	258.950	none	0.500	none	0.500	38	42	72.000	760.000
12	0	38	3	297.175	367.525	72.250	258.950	0.500	0.500	0.500	0.500	38	42	72.000	760.000
12	0	38	4	367.525	534.975	72.250	258.950	0.500	0.500	0.500	0.500	38	42	72.000	760.000
12	0	39	0	60.325	128.775	258.950	445.650	0.500	0.500	0.500	0.500	38	42	72.000	760.000
12	0	39	1	128.775	184.675	258.950	445.650	none	0.500	0.500	0.500	38	42	72.000	760.000
12	0	39	2	184.675	297.175	258.950	445.650	none	0.500	none	0.500	38	42	72.000	760.000
12	0	39	3	297.175	367.525	258.950	445.650	0.500	0.500	0.500	0.500	38	42	72.000	760.000
12	0	39	4	367.525	534.975	258.950	445.650	0.500	0.500	0.500	0.500	38	42	72.000	760.000
12	0	40	0	60.325	128.775	445.650	632.350	0.500	0.500	0.500	0.500	38	42	72.000	760.000
12	0	40	1	128.775	184.675	445.650	632.350	none	0.500	0.500	0.500	38	42	72.000	760.000
12	0	40	2	184.675	297.175	445.650	632.350	none	0.500	none	0.500	38	42	72.000	760.000
12	0	40	3	297.175	367.525	445.650	632.350	0.500	0.500	0.500	0.500	38	42	72.000	760.000
12	0	40	4	367.525	534.975	445.650	632.350	0.500	0.500	0.500	0.500	38	42	72.000	760.000
12	0	41	0	60.325	128.775	632.100	760.000	0.500	0.500	0.500	0.500	38	42	72.000	760.000
12	0	41	1	128.775	184.675	632.100	760.000	none	0.500	0.500	0.500	38	42	72.000	760.000
12	0	41	2	184.675	297.175	632.100	760.000	none	0.500	none	0.500	38	42	72.000	760.000
12	0	41	3	297.175	367.525	632.100	760.000	0.500	0.500	0.500	0.500	38	42	72.000	760.000
