page	table	row	col	x0	x1	y0	y1	top	bottom	left	right	firstRow	rowEnd	areaY	areaBottom
10	0	2	3	310.250	334.050	136.750	152.000	none	none	none	none	0	14	78.750	353.550
10	0	2	5	452.100	535.500	136.750	152.000	none	0.500	0.500	0.500	0	14	78.750	353.550
10	0	2	6	535.500	602.650	136.750	152.000	none	0.500	none	0.500	0	14	78.750	353.550
10	0	2	7	602.650	669.800	136.750	152.000	none	0.500	none	0.500	0	14	78.750	353.550
10	0	2	8	669.800	736.950	136.750	152.000	none	0.500	none	0.500	0	14	78.750	353.550
10	0	3	3	310.250	334.050	152.000	167.250	none	none	none	none	0	14	78.750	353.550
10	0	3	5	452.100	535.500	152.000	167.250	none	0.500	0.500	0.500	0	14	78.750	353.550
10	0	3	6	535.500	602.650	152.000	167.250	none	0.500	none	0.500	0	14	78.750	353.550
10	0	3	7	602.650	669.800	152.000	167.250	none	0.500	none	0.500	0	14	78.750	353.550
10	0	3	8	669.800	736.950	152.000	167.250	none	0.500	none	0.500	0	14	78.750	353.550
10	0	4	0	57.850	175.850	167.250	213.000	none	0.500	0.500	0.500	0	14	78.750	353.550
10	0	4	3	310.250	334.050	167.250	182.500	none	none	none	none	0	14	78.750	353.550
10	0	4	4	334.050	452.100	167.250	213.000	none	0.500	0.500	none	0	14	78.750	353.550
10	0	4	5	452.100	535.500	167.250	182.500	none	0.500	0.500	0.500	0	14	78.750	353.550
10	0	4	6	535.500	602.650	167.250	182.500	none	0.500	none	0.500	0	14	78.750	353.550
10	0	4	7	602.650	669.800	167.250	182.500	none	0.500	none	0.500	0	14	78.750	353.550
10	0	4	8	669.800	736.950	167.250	182.500	none	0.500	none	0.500	0	14	78.750	353.550
10	0	5	3	310.250	334.050	182.500	197.750	none	none	none	none	0	14	78.750	353.550
10	0	5	5	452.100	535.500	182.500	197.750	none	0.500	0.500	0.500	0	14	78.750	353.550
10	0	5	6	535.500	602.650	182.500	197.750	none	0.500	none	0.500	0	14	78.750	353.550
10	0	5	7	602.650	669.800	182.500	197.750	none	0.500	none	0.500	0	14	78.750	353.550
10	0	5	8	669.800	736.950	182.500	197.750	none	0.500	none	0.500	0	14	78.750	353.550
10	0	6	3	310.250	334.050	197.750	213.000	none	none	none	none	0	14	78.750	353.550
10	0	6	5	452.100	535.500	197.750	213.000	none	0.500	0.500	0.500	0	14	78.750	353.550
