ws_prod-g-doc-Events-2007-september-M.017-(French)-France	10	22.0	22.0	361	361
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	11	18.0	18.0	661	661
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	12	18.0	18.0	680	680
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	13	24.01	24.01	90	90
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	14	20.01	18.99	599	599
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	15	18.99	18.99	328	328
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	16	17.01	14.99	661	661
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	17	20.01	20.01	209	209
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	18	18.0	18.0	570	570
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	19	18.0	18.0	411	411
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	20	18.0	18.0	361	361
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	21	18.0	18.0	457	457
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	22	20.01	20.01	116	116
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	23	20.01	20.01	178	178
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	24	15.99	15.99	584	584
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	25	15.99	15.99	770	770
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	26	15.99	15.99	732	732
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	27	20.01	20.01	367	367
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	28	15.99	15.99	710	710
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	29	20.01	20.01	494	494
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	30	15.99	15.99	588	588
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	31	15.99	15.99	688	688
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	32	15.99	15.99	587	587
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	33	18.0	18.0	319	319
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	34	15.99	15.99	708	708
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	35	18.0	18.0	458	458
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	36	15.99	15.99	899	899
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	37	20.01	20.01	376	376
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	38	20.01	20.01	422	422
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	39	18.0	18.0	684	684
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	40	15.99	15.99	476	476
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	41	20.01	20.01	359	359
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	42	18.0	18.0	506	506
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	43	20.01	20.01	329	329
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	44	18.0	18.0	613	613
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	45	20.01	20.01	400	400
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	46	20.01	20.01	307	307
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	47	15.99	15.99	726	726
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	48	18.0	18.0	509	509
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	49	18.0	18.0	465	465
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	50	15.99	15.99	699	699
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	51	20.01	20.01	259	259
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	52	20.01	20.01	227	227
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	53	20.01	20.01	151	151
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	54	20.01	20.01	302	302
ws_prod-g-doc-Events-2007-september-M.017-(French)-France	55	18.0	18.0	380	380
undp_presentation_revised_17_may	1	24.01	24.01	55	55
undp_presentation_revised_17_may	2	28.01	28.01	169	169
undp_presentation_revised_17_may	3	24.01	24.01	396	396
undp_presentation_revised_17_may	4	20.01	20.01	331	331
undp_presentation_revised_17_may	5	17.01	17.01	455	455
undp_presentation_revised_17_may	6	22.99	22.99	379	379
undp_presentation_revised_17_may	7	11.84	11.8	440	440
undp_presentation_revised_17_may	8	20.01	20.01	535	535
undp_presentation_revised_17_may	9	15.0	14.99	537	537
undp_presentation_revised_17_may	10	24.01	24.01	202	202
undp_presentation_revised_17_may	11	15.99	15.99	212	409
undp_presentation_revised_17_may	12	18.0	18.0	484	484
undp_presentation_revised_17_may	13	20.01	20.01	464	464
undp_presentation_revised_17_may	14	20.01	20.01	528	528
undp_presentation_revised_17_may	15	18.0	18.0	584	584
undp_presentation_revised_17_may	16	11.86	11.86	116	116
undp_presentation_revised_17_may	17	18.0	18.0	677	677
undp_presentation_revised_17_may	18	8.5	8.54	122	122
undp_presentation_revised_17_may	19	14.0	14.0	420	420
undp_presentation_revised_17_may	20	17.01	17.01	927	927
undp_presentation_revised_17_may	21	13.01	13.01	975	975
undp_presentation_revised_17_may	22	43.99	43.99	8	8
ws_prod-g-doc-Events-industrymeeting18112004-European-Safety-Strategy-Initiative	1	18.0	18.0	132	132
ws_prod-g-doc-Events-industrymeeting18112004-European-Safety-Strategy-Initiative	2	28.01	28.01	231	231
ws_prod-g-doc-Events-industrymeeting18112004-European-Safety-Strategy-Initiative	3	18.0	18.0	86	86
ws_prod-g-doc-Events-industrymeeting18112004-European-Safety-Strategy-Initiative	4	28.01	28.01	229	229
ws_prod-g-doc-Events-industrymeeting18112004-European-Safety-Strategy-Initiative	5	28.01	28.01	43	43
ws_prod-g-doc-Events-industrymeeting18112004-European-Safety-Strategy-Initiative	6	24.01	24.01	147	147
ws_prod-g-doc-Events-industrymeeting18112004-European-Safety-Strategy-Initiative	7	24.01	24.01	74	74
ws_prod-g-doc-Events-industrymeeting18112004-European-Safety-Strategy-Initiative	8	24.01	24.01	73	73
ws_prod-g-doc-Events-industrymeeting18112004-European-Safety-Strategy-Initiative	9	20.01	20.01	98	98
ws_prod-g-doc-Events-industrymeeting18112004-European-Safety-Strategy-Initiative	10	15.99	15.99	28	28
0335fab9-79f0-4944-b92c-f223837ca2d8	1	20.01	20.01	127	127
0335fab9-79f0-4944-b92c-f223837ca2d8	2	20.01	20.01	206	206
0335fab9-79f0-4944-b92c-f223837ca2d8	3	15.99	15.99	187	187
0335fab9-79f0-4944-b92c-f223837ca2d8	4	20.01	20.01	288	288
0335fab9-79f0-4944-b92c-f223837ca2d8	5	32.0	32.0	143	143
0335fab9-79f0-4944-b92c-f223837ca2d8	6	15.99	15.99	688	688
0335fab9-79f0-4944-b92c-f223837ca2d8	7	20.01	20.01	443	443
0335fab9-79f0-4944-b92c-f223837ca2d8	8	20.01	20.01	411	411
0335fab9-79f0-4944-b92c-f223837ca2d8	9	18.0	18.0	549	549
0335fab9-79f0-4944-b92c-f223837ca2d8	10	20.01	20.01	273	273
0335fab9-79f0-4944-b92c-f223837ca2d8	11	20.01	20.01	314	314
0335fab9-79f0-4944-b92c-f223837ca2d8	12	20.01	20.01	257	257
ws_prod-g-doc-Events-industrymeeting18112004-Aercap	1	11.99	11.99	21	21
ws_prod-g-doc-Events-industrymeeting18112004-Aercap	2	18.0	18.0	119	119
ws_prod-g-doc-Events-industrymeeting18112004-Aercap	3	15.99	15.99	276	276
ws_prod-g-doc-Events-industrymeeting18112004-Aercap	4	15.99	15.99	461	461
ws_prod-g-doc-Events-industrymeeting18112004-Aercap	5	14.0	14.0	527	527
ws_prod-g-doc-Events-industrymeeting18112004-Aercap	6	15.99	15.99	446	446
ws_prod-g-doc-Events-industrymeeting18112004-Aercap	7	14.0	14.0	407	407
ws_prod-g-doc-Events-industrymeeting18112004-Aercap	8	14.0	14.0	928	928
ws_prod-g-doc-Events-industrymeeting18112004-Aercap	9	15.99	15.99	743	743
ws_prod-g-doc-Events-industrymeeting18112004-Aercap	10	15.99	15.99	630	630
ws_prod-g-doc-Events-industrymeeting18112004-Aercap	11	18.0	18.0	313	313
ws_prod-g-doc-Events-industrymeeting18112004-Aercap	12	14.0	14.0	87	87
berlin	1	24.01	24.01	156	156
berlin	2	20.01	20.01	130	130
berlin	3	22.0	22.0	96	96
berlin	4	25.99	25.99	291	291
berlin	5	24.01	24.01	361	361
berlin	6	25.99	25.99	244	244
berlin	7	25.99	25.99	141	141
berlin	8	22.0	22.0	198	198
berlin	9	28.01	28.01	258	258
berlin	10	24.01	24.01	253	253
berlin	11	25.99	25.99	337	337
berlin	12	20.01	20.01	356	356
berlin	13	22.0	22.0	360	360
berlin	14	24.01	24.01	315	315
berlin	15	28.01	28.01	27	27
berlin	16	22.0	22.0	333	333
berlin	17	25.99	25.99	309	309
berlin	18	22.0	22.0	151	151
berlin	19	24.01	24.01	143	143
berlin	20	22.0	22.0	110	110
berlin	21	24.01	24.01	111	111
berlin	22	25.99	25.99	183	183
berlin	23	24.01	24.01	130	130
berlin	24	32.0	32.0	97	97
berlin	25	24.01	24.01	188	188
berlin	26	28.01	28.01	196	196
berlin	27	32.0	32.0	109	109
berlin	28	24.01	24.01	79	79
berlin	29	25.99	25.99	197	197
ITE106-Chapter 4	1	33.99	33.99	112	112
ITE106-Chapter 4	2	25.99	25.99	198	198
ITE106-Chapter 4	3	28.01	28.01	303	303
ITE106-Chapter 4	4	28.01	28.01	321	321
ITE106-Chapter 4	5	28.01	28.01	322	322
ITE106-Chapter 4	6	22.0	22.0	490	490
ITE106-Chapter 4	7	24.01	24.01	449	449
ITE106-Chapter 4	8	24.01	24.01	262	262
ITE106-Chapter 4	9	25.99	25.99	353	353
ITE106-Chapter 4	10	28.01	28.01	139	139
ITE106-Chapter 4	11	28.01	28.01	365	365
ITE106-Chapter 4	12	24.01	24.01	475	475
ITE106-Chapter 4	13	21.0	21.0	281	281
ITE106-Chapter 4	14	22.99	22.99	414	414
ITE106-Chapter 4	15	22.0	22.0	511	511
ITE106-Chapter 4	16	24.01	24.01	53	53
ITE106-Chapter 4	17	28.01	28.01	340	340
ITE106-Chapter 4	18	28.01	28.01	333	333
ITE106-Chapter 4	19	28.01	28.01	305	305
ITE106-Chapter 4	20	43.99	43.99	58	58
ITE106-Chapter 4	21	28.01	28.01	311	311
ITE106-Chapter 4	22	27.01	27.01	405	405
ITE106-Chapter 4	23	28.01	28.01	298	298
ITE106-Chapter 4	24	28.01	28.01	294	294
ITE106-Chapter 4	25	24.01	24.01	202	202
ITE106-Chapter 4	26	28.01	28.01	220	220
ITE106-Chapter 4	27	24.01	24.01	236	236
ITE106-Chapter 4	28	25.99	25.99	317	317
ITE106-Chapter 4	29	28.01	28.01	296	296
ITE106-Chapter 4	30	28.01	28.01	285	285
ITE106-Chapter 4	31	28.01	28.01	150	150
ITE106-Chapter 4	32	25.99	25.99	402	402
ITE106-Chapter 4	33	28.01	28.01	172	172
ITE106-Chapter 4	34	28.01	28.01	272	272
ITE106-Chapter 4	35	24.01	24.01	275	275
ITE106-Chapter 4	36	25.99	25.99	381	381
ITE106-Chapter 4	37	22.0	22.0	270	270
ITE106-Chapter 4	38	24.01	24.01	410	410
ITE106-Chapter 4	39	24.01	24.01	459	459
ITE106-Chapter 4	40	24.01	24.01	339	339
ITE106-Chapter 4	41	28.01	28.01	285	285
ITE106-Chapter 4	42	24.01	24.01	427	427
ITE106-Chapter 4	43	20.01	20.01	558	558
ITE106-Chapter 4	44	24.01	24.01	393	393
ITE106-Chapter 4	45	20.01	20.01	513	513
ITE106-Chapter 4	46	22.0	22.0	450	450
ITE106-Chapter 4	47	36.0	36.0	72	72
pods05	1	24.01	24.01	74	74
pods05	2	28.01	28.01	83	83
pods05	3	28.01	28.01	212	212
pods05	4	47.99	47.99	21	21
pods05	5	24.01	24.01	63	63
pods05	6	28.01	28.01	62	62
pods05	7	24.01	24.01	212	212
pods05	8	32.0	32.0	27	27
pods05	9	11.99	11.99	2211	2211
pods05	10	24.01	24.01	63	63
pods05	11	32.0	32.0	103	103
pods05	12	28.01	28.01	132	132
pods05	13	29.99	29.99	33	33
pods05	14	14.0	14.0	504	504
pods05	15	18.0	18.0	291	291
pods05	16	32.0	32.0	88	88
pods05	17	20.01	20.01	279	279
pods05	18	28.01	28.01	176	176
pods05	19	28.01	28.01	83	83
pods05	20	28.01	28.01	141	141
pods05	21	28.01	28.01	78	78
pods05	22	32.0	32.0	42	42
pods05	23	43.99	43.99	23	23
pods05	24	24.01	24.01	20	20
pods05	25	18.73	18.72	58	58
pods05	26	24.01	24.01	148	148
pods05	27	32.0	32.0	182	182
pods05	28	28.01	28.01	72	72
pods05	29	24.01	24.01	118	118
pods05	30	24.01	24.01	71	71
pods05	31	28.01	28.01	108	108
pods05	32	11.0	9.01	30	30
pods05	33	11.0	9.01	60	60
pods05	34	32.0	32.0	54	54
pods05	35	32.0	32.0	101	101
pods05	36	24.01	24.01	187	187
pods05	37	24.01	24.01	71	71
pods05	38	28.01	28.01	44	44
pods05	39	20.01	20.01	55	85
pods05	40	24.01	24.01	31	31
pods05	41	24.01	24.01	31	31
pods05	42	43.99	43.99	22	22
pods05	43	43.99	43.99	22	22
pods05	44	43.99	43.99	22	22
pods05	45	28.01	28.01	25	25
pods05	46	28.01	28.01	25	25
pods05	47	28.01	28.01	154	173
pods05	48	32.0	32.0	61	61
pods05	49	43.99	43.99	27	27
pods05	50	28.01	28.01	178	178
pods05	51	24.01	24.01	142	142
pods05	52	28.01	28.01	116	116
pods05	53	28.01	28.01	107	107
pods05	54	32.0	32.0	134	134
pods05	55	24.01	24.01	92	92
pods05	56	24.01	24.01	195	196
pods05	57	28.01	28.01	53	53
pods05	58	28.01	28.01	236	236
pods05	59	28.01	28.01	127	127
pods05	60	24.01	24.01	74	74
ws_prod-g-doc-Events-r-6.-ESM	1	14.0	14.0	77	77
ws_prod-g-doc-Events-r-6.-ESM	2	20.01	20.01	114	114
ws_prod-g-doc-Events-r-6.-ESM	3	20.01	20.01	299	299
ws_prod-g-doc-Events-r-6.-ESM	4	20.01	20.01	245	245
ws_prod-g-doc-Events-r-6.-ESM	5	18.99	18.99	245	245
ws_prod-g-doc-Events-r-6.-ESM	6	20.01	20.01	321	321
ws_prod-g-doc-Events-r-6.-ESM	7	18.99	18.99	307	307
ws_prod-g-doc-Events-r-6.-ESM	8	17.01	17.01	321	321
ws_prod-g-doc-Events-r-6.-ESM	9	17.01	17.01	333	333
ws_prod-g-doc-Events-r-6.-ESM	10	20.01	20.01	357	357
ws_prod-g-doc-Events-r-6.-ESM	11	20.01	20.01	354	354
ws_prod-g-doc-Events-r-6.-ESM	12	20.01	20.01	307	307
ws_prod-g-doc-Events-r-6.-ESM	13	17.01	17.01	348	348
ws_prod-g-doc-Events-r-6.-ESM	14	20.01	20.01	340	340
ws_prod-g-doc-Events-r-6.-ESM	15	20.01	20.01	337	337
ws_prod-g-doc-Events-r-6.-ESM	16	20.01	20.01	338	338
ws_prod-g-doc-Events-r-6.-ESM	17	18.99	18.99	237	237
ws_prod-g-doc-Events-r-6.-ESM	18	17.01	17.01	357	357
ws_prod-g-doc-Events-r-6.-ESM	19	20.01	20.01	424	424
ws_prod-g-doc-Events-r-6.-ESM	20	17.01	17.01	329	329
ws_prod-g-doc-Events-r-6.-ESM	21	20.01	18.99	412	373
ws_prod-g-doc-Events-r-6.-ESM	22	18.99	18.99	442	442
ws_prod-g-doc-Events-r-6.-ESM	23	20.01	20.01	414	414
ws_prod-g-doc-Events-r-6.-ESM	24	20.01	20.01	335	335
ws_prod-g-doc-Events-r-6.-ESM	25	14.0	14.0	78	78
Lepore	1	15.99	15.99	65	65
Lepore	2	20.01	20.01	383	383
Lepore	3	20.01	20.01	168	168
Lepore	4	17.01	17.01	234	234
Lepore	5	15.0	14.99	243	243
Lepore	6	24.01	24.01	226	226
Lepore	7	15.0	14.99	510	510
Lepore	8	18.0	18.0	562	562
Lepore	9	17.01	17.01	554	554
Lepore	10	14.0	14.0	1079	1079
Lepore	11	18.99	18.99	529	529
Lepore	12	17.01	17.01	276	276
Lepore	13	20.01	20.01	245	245
Lepore	14	20.01	20.01	242	242
Lepore	15	24.01	24.01	239	239
Lepore	16	20.01	20.01	157	157
Lepore	17	24.01	24.01	321	321
Lepore	18	17.01	17.01	292	292
Lepore	19	11.99	11.99	119	119
Lepore	20	24.01	24.01	136	136
introduction_to_bea_tuxedo	1	36.0	36.0	25	25
introduction_to_bea_tuxedo	2	24.01	24.01	86	86
introduction_to_bea_tuxedo	3	32.0	32.0	61	61
introduction_to_bea_tuxedo	4	28.01	28.01	113	113
introduction_to_bea_tuxedo	5	28.01	28.01	95	95
introduction_to_bea_tuxedo	6	32.0	32.0	108	108
introduction_to_bea_tuxedo	7	32.0	32.0	53	53
introduction_to_bea_tuxedo	8	28.01	28.01	92	92
introduction_to_bea_tuxedo	9	32.0	32.0	115	115
introduction_to_bea_tuxedo	10	28.01	28.01	88	88
introduction_to_bea_tuxedo	11	14.0	14.0	49	49
introduction_to_bea_tuxedo	12	14.0	14.0	49	49
introduction_to_bea_tuxedo	13	18.0	18.0	73	73
introduction_to_bea_tuxedo	14	18.0	18.0	92	92
introduction_to_bea_tuxedo	15	28.01	28.01	96	96
introduction_to_bea_tuxedo	16	24.01	24.01	56	56
introduction_to_bea_tuxedo	17	20.01	20.01	85	85
introduction_to_bea_tuxedo	18	18.0	18.0	225	225
introduction_to_bea_tuxedo	19	20.01	20.01	112	112
introduction_to_bea_tuxedo	20	20.01	20.01	66	66
introduction_to_bea_tuxedo	21	15.99	15.99	348	348
introduction_to_bea_tuxedo	22	18.0	18.0	133	133
introduction_to_bea_tuxedo	23	18.0	18.0	61	61
introduction_to_bea_tuxedo	24	28.01	28.01	79	79
introduction_to_bea_tuxedo	25	24.01	24.01	59	59
introduction_to_bea_tuxedo	26	32.0	32.0	53	53
introduction_to_bea_tuxedo	27	28.01	28.01	81	81
introduction_to_bea_tuxedo	28	14.0	14.0	51	51
introduction_to_bea_tuxedo	29	11.99	11.99	72	72
introduction_to_bea_tuxedo	30	11.99	11.99	79	79
introduction_to_bea_tuxedo	31	24.01	24.01	99	99
introduction_to_bea_tuxedo	32	9.01	9.01	1423	1423
introduction_to_bea_tuxedo	33	11.99	11.99	414	414
introduction_to_bea_tuxedo	34	28.01	28.01	65	65
introduction_to_bea_tuxedo	35	11.99	11.99	262	262
introduction_to_bea_tuxedo	36	11.99	11.99	122	122
introduction_to_bea_tuxedo	37	20.01	20.01	143	143
introduction_to_bea_tuxedo	38	20.01	20.01	239	239
introduction_to_bea_tuxedo	39	28.01	28.01	125	125
introduction_to_bea_tuxedo	40	36.0	36.0	9	9
1-secretariat	1	43.99	43.99	110	110
1-secretariat	2	36.0	36.0	132	132
1-secretariat	3	43.99	43.99	72	72
1-secretariat	4	28.01	28.01	180	180
1-secretariat	5	36.0	36.0	290	290
1-secretariat	6	36.0	36.0	122	122
1-secretariat	7	32.0	32.0	174	174
1-secretariat	8	32.0	32.0	216	216
1-secretariat	9	33.0	32.99	172	172
1-secretariat	10	28.01	28.01	201	201
joint_user_outcomes_michael_fullerton_29.06.12	1	25.99	25.99	16	16
joint_user_outcomes_michael_fullerton_29.06.12	2	25.99	25.99	302	302
joint_user_outcomes_michael_fullerton_29.06.12	3	25.99	25.99	357	357
joint_user_outcomes_michael_fullerton_29.06.12	4	22.0	22.0	349	349
joint_user_outcomes_michael_fullerton_29.06.12	5	18.99	18.99	444	444
joint_user_outcomes_michael_fullerton_29.06.12	6	15.99	15.99	516	516
joint_user_outcomes_michael_fullerton_29.06.12	7	22.0	22.0	410	410
joint_user_outcomes_michael_fullerton_29.06.12	8	25.99	25.99	206	206
joint_user_outcomes_michael_fullerton_29.06.12	9	18.99	18.99	640	640
joint_user_outcomes_michael_fullerton_29.06.12	10	15.0	14.99	627	627
joint_user_outcomes_michael_fullerton_29.06.12	11	17.01	17.01	509	509
joint_user_outcomes_michael_fullerton_29.06.12	12	25.99	25.99	238	238
joint_user_outcomes_michael_fullerton_29.06.12	13	25.99	25.99	187	187
joint_user_outcomes_michael_fullerton_29.06.12	14	15.99	15.99	353	353
joint_user_outcomes_michael_fullerton_29.06.12	15	10.01	10.01	628	628
joint_user_outcomes_michael_fullerton_29.06.12	16	18.0	18.0	585	585
joint_user_outcomes_michael_fullerton_29.06.12	17	17.01	17.01	676	676
joint_user_outcomes_michael_fullerton_29.06.12	18	18.0	18.0	453	453
joint_user_outcomes_michael_fullerton_29.06.12	19	18.0	18.0	578	578
joint_user_outcomes_michael_fullerton_29.06.12	20	11.99	11.0	1353	1353
71393_pp7	1	28.01	28.01	52	52
71393_pp7	2	20.01	20.01	122	122
71393_pp7	3	20.01	20.01	269	269
71393_pp7	4	17.01	17.01	201	201
71393_pp7	5	15.0	14.99	308	308
71393_pp7	6	15.99	15.99	216	216
71393_pp7	7	17.01	17.01	262	262
71393_pp7	8	15.99	15.99	119	119
71393_pp7	9	20.01	20.01	392	392
71393_pp7	10	18.0	18.0	518	518
71393_pp7	11	18.0	18.0	207	207
71393_pp7	12	14.0	14.0	178	178
71393_pp7	13	17.01	17.01	437	437
71393_pp7	14	17.01	17.01	345	345
71393_pp7	15	15.0	14.99	317	317
71393_pp7	16	20.01	20.01	266	266
71393_pp7	17	20.03	20.0	87	87
71393_pp7	18	24.01	24.01	52	52
71393_pp7	19	24.01	24.01	96	96
71393_pp7	20	14.0	14.0	243	243
71393_pp7	21	18.0	18.0	487	487
71393_pp7	22	18.0	18.0	433	433
71393_pp7	23	15.99	15.99	478	478
71393_pp7	24	24.01	24.01	110	110
71393_pp7	25	14.0	14.0	334	334
71393_pp7	26	15.0	14.99	312	312
71393_pp7	27	15.0	14.99	398	398
71393_pp7	28	18.0	18.0	86	86
71393_pp7	29	18.0	18.0	85	85
71393_pp7	30	18.0	18.0	90	90
71393_pp7	31	18.0	18.0	79	79
71393_pp7	32	18.0	18.0	60	60
71393_pp7	33	14.0	14.0	254	254
71393_pp7	34	17.01	17.01	306	306
71393_pp7	35	14.0	14.0	407	407
71393_pp7	36	15.0	14.99	176	176
71393_pp7	37	20.01	20.01	237	237
71393_pp7	38	17.01	17.01	407	407
71393_pp7	39	18.0	18.0	242	242
RESPA_-_Section_8_Webinar	1	20.01	20.01	99	99
RESPA_-_Section_8_Webinar	2	24.01	24.01	273	273
RESPA_-_Section_8_Webinar	3	20.01	20.01	344	344
RESPA_-_Section_8_Webinar	4	13.01	13.01	1594	1594
RESPA_-_Section_8_Webinar	5	43.99	43.99	22	22
RESPA_-_Section_8_Webinar	6	20.01	20.01	145	145
RESPA_-_Section_8_Webinar	7	22.0	22.0	174	174
RESPA_-_Section_8_Webinar	8	14.0	14.0	643	643
RESPA_-_Section_8_Webinar	9	20.01	20.01	110	110
RESPA_-_Section_8_Webinar	10	18.99	18.99	494	494
RESPA_-_Section_8_Webinar	11	24.01	24.01	169	169
RESPA_-_Section_8_Webinar	12	20.01	20.01	321	321
RESPA_-_Section_8_Webinar	13	24.01	24.01	151	151
RESPA_-_Section_8_Webinar	14	20.01	20.01	432	432
RESPA_-_Section_8_Webinar	15	24.01	24.01	360	360
RESPA_-_Section_8_Webinar	16	17.01	17.01	207	207
RESPA_-_Section_8_Webinar	17	18.99	18.99	345	345
RESPA_-_Section_8_Webinar	18	20.01	18.99	314	314
RESPA_-_Section_8_Webinar	19	18.99	18.99	216	216
RESPA_-_Section_8_Webinar	20	20.01	20.01	235	235
RESPA_-_Section_8_Webinar	21	22.0	22.0	262	262
RESPA_-_Section_8_Webinar	22	24.01	24.01	199	199
RESPA_-_Section_8_Webinar	23	24.01	24.01	223	223
RESPA_-_Section_8_Webinar	24	18.99	18.99	394	394
RESPA_-_Section_8_Webinar	25	17.01	17.01	343	343
RESPA_-_Section_8_Webinar	26	20.01	20.01	375	375
RESPA_-_Section_8_Webinar	27	14.0	14.0	63	63
RESPA_-_Section_8_Webinar	28	20.01	20.01	280	280
RESPA_-_Section_8_Webinar	29	20.01	20.01	201	201
RESPA_-_Section_8_Webinar	30	17.01	17.01	280	280
RESPA_-_Section_8_Webinar	31	14.0	14.99	286	286
RESPA_-_Section_8_Webinar	32	22.0	22.0	219	219
RESPA_-_Section_8_Webinar	33	20.01	20.01	320	320
RESPA_-_Section_8_Webinar	34	24.01	24.01	175	175
RESPA_-_Section_8_Webinar	35	24.01	24.01	165	165
Framing Europe	1	32.0	32.0	110	110
Framing Europe	2	24.01	24.01	556	556
Framing Europe	3	28.01	28.01	748	748
Framing Europe	4	28.01	28.01	506	506
Framing Europe	5	24.01	24.01	316	316
Framing Europe	6	24.01	24.01	482	482
Framing Europe	7	20.01	20.01	1218	1218
Framing Europe	8	32.0	32.0	444	444
Framing Europe	9	24.01	24.01	766	766
Framing Europe	10	24.01	24.01	884	884
Framing Europe	11	24.01	24.01	856	856
Framing Europe	12	24.01	24.01	1152	1152
Framing Europe	13	20.01	20.01	1268	1268
Framing Europe	14	20.01	20.01	1348	1348
Framing Europe	15	24.01	24.01	1106	1106
Framing Europe	16	20.01	20.01	1506	1506
Framing Europe	17	18.0	18.0	484	484
Framing Europe	18	28.01	28.01	668	668
Framing Europe	19	24.01	24.01	1148	1148
Framing Europe	20	20.01	20.01	1110	1110
Framing Europe	21	20.01	20.01	1416	1416
Framing Europe	22	22.0	22.0	1202	1202
Framing Europe	23	24.01	24.01	994	994
Framing Europe	24	24.01	24.01	1248	1248
concepts-surrounding-cloud-computing-carolyn-kranz-and-rich-prem-gb-seattle-2011	1	28.01	28.01	52	52
concepts-surrounding-cloud-computing-carolyn-kranz-and-rich-prem-gb-seattle-2011	2	32.0	32.0	8	8
concepts-surrounding-cloud-computing-carolyn-kranz-and-rich-prem-gb-seattle-2011	3	22.0	22.0	411	411
concepts-surrounding-cloud-computing-carolyn-kranz-and-rich-prem-gb-seattle-2011	4	15.99	15.99	743	743
concepts-surrounding-cloud-computing-carolyn-kranz-and-rich-prem-gb-seattle-2011	5	20.01	20.01	249	249
concepts-surrounding-cloud-computing-carolyn-kranz-and-rich-prem-gb-seattle-2011	6	20.01	20.01	419	419
concepts-surrounding-cloud-computing-carolyn-kranz-and-rich-prem-gb-seattle-2011	7	20.01	20.01	575	575
concepts-surrounding-cloud-computing-carolyn-kranz-and-rich-prem-gb-seattle-2011	8	14.0	14.0	221	221
concepts-surrounding-cloud-computing-carolyn-kranz-and-rich-prem-gb-seattle-2011	9	15.99	15.99	858	858
concepts-surrounding-cloud-computing-carolyn-kranz-and-rich-prem-gb-seattle-2011	10	20.01	20.01	458	458
concepts-surrounding-cloud-computing-carolyn-kranz-and-rich-prem-gb-seattle-2011	11	15.99	15.99	153	153
concepts-surrounding-cloud-computing-carolyn-kranz-and-rich-prem-gb-seattle-2011	12	32.0	32.0	8	8
concepts-surrounding-cloud-computing-carolyn-kranz-and-rich-prem-gb-seattle-2011	13	20.01	20.01	251	251
concepts-surrounding-cloud-computing-carolyn-kranz-and-rich-prem-gb-seattle-2011	14	18.0	18.0	258	258
concepts-surrounding-cloud-computing-carolyn-kranz-and-rich-prem-gb-seattle-2011	15	17.01	17.01	455	455
concepts-surrounding-cloud-computing-carolyn-kranz-and-rich-prem-gb-seattle-2011	16	20.01	20.01	158	158
concepts-surrounding-cloud-computing-carolyn-kranz-and-rich-prem-gb-seattle-2011	17	20.01	20.01	51	51
concepts-surrounding-cloud-computing-carolyn-kranz-and-rich-prem-gb-seattle-2011	18	32.0	32.0	8	8
concepts-surrounding-cloud-computing-carolyn-kranz-and-rich-prem-gb-seattle-2011	19	32.0	32.0	16	16
concepts-surrounding-cloud-computing-carolyn-kranz-and-rich-prem-gb-seattle-2011	20	18.99	18.99	232	232
