slides/batch-010/pptx/[Christophe]NLP_reseau_inge_stat.pptx	LiberationSans,LiberationSans-Bold,LiberationSans-BoldItalic,LiberationSans-Italic,OpenSymbol	LiberationSans,LiberationSans-Bold,LiberationSans-BoldItalic,LiberationSans-Italic,OpenSymbol
slides/batch-010/pptx/southern-classic-kennesaw-state-university-final.pptx	Carlito-Bold,Carlito-BoldItalic,Carlito-Italic,Carlito-Regular,LiberationSans,OpenSymbol	Carlito-Bold,Carlito-BoldItalic,Carlito-Italic,Carlito-Regular,DejaVuSans,LiberationSans,OpenSymbol
slides/batch-011/ppt/BUS-Chapter 05.ppt	DejaVuSans,DejaVuSans-Bold,LiberationSans,LiberationSans-Bold,LiberationSerif	DejaVuSans,DejaVuSans-Bold,LiberationSans,LiberationSans-Bold,LiberationSerif
slides/batch-011/pptx/171128IPAP.pptx	Carlito-Bold,Carlito-BoldItalic,Carlito-Italic,Carlito-Regular,DejaVuSans-Bold,LiberationSans,LiberationSans-Bold,LiberationSans-BoldItalic,OpenSymbol	Carlito-Bold,Carlito-BoldItalic,Carlito-Italic,Carlito-Regular,DejaVuSans-Bold,LiberationSans,LiberationSans-Bold,LiberationSans-BoldItalic,LiberationSerif-Bold,OpenSymbol
slides/batch-011/pptx/BasicMed_AME_Presentation.pptx	LiberationSans,LiberationSans-Bold,LiberationSans-Italic,OpenSymbol	LiberationSans,LiberationSans-Bold,LiberationSans-Italic,OpenSymbol
slides/batch-011/pptx/Copy of Full deck with references Promotion of Outside Interests at Work final(1).pptx	LiberationSans,LiberationSans-Bold,LiberationSans-BoldItalic,LiberationSans-Italic,LiberationSerif,LiberationSerif-Bold	LiberationSans,LiberationSans-Bold,LiberationSans-BoldItalic,LiberationSans-Italic,LiberationSerif,LiberationSerif-Bold,OpenSymbol
slides/batch-011/pptx/DoIRD Meeting 16JAN14 v1-1.pptx	Carlito-Bold,Carlito-BoldItalic,Carlito-Italic,Carlito-Regular,LiberationSans,LiberationSans-Bold,LiberationSans-Italic,OpenSymbol	Carlito-Bold,Carlito-BoldItalic,Carlito-Italic,Carlito-Regular,LiberationSans,OpenSymbol
slides/batch-011/pptx/John_Broggio__RSS_Campion_event_John_Broggio.pptx	LiberationSans,LiberationSans-Bold	LiberationSans,LiberationSans-Bold,OpenSymbol
slides/batch-011/pptx/REDAC Briefing_SSIT_CARA_08132014.ppt.pptx	LiberationSans,LiberationSans-Bold,LiberationSans-Italic,LiberationSerif-Bold	LiberationSans,LiberationSans-Bold,LiberationSans-Italic
slides/batch-011/pptx/Sector_Skills_Insights_Advanced_Manufacturing_summary_slide_pack.pptx	DejaVuSans,LiberationMono,LiberationSans,LiberationSans-Bold,LiberationSans-BoldItalic	DejaVuSans,LiberationMono,LiberationSans,LiberationSans-Bold,LiberationSans-BoldItalic,OpenSymbol
slides/batch-011/pptx/passiv.pptx	Carlito-Bold,Carlito-Regular,DejaVuSans,DejaVuSans-Bold,LiberationSans,LiberationSans-Bold,LiberationSans-BoldItalic,LiberationSans-Italic	Carlito-Bold,Carlito-Regular,DejaVuSans-Bold,LiberationSans,LiberationSans-Bold,LiberationSans-BoldItalic,LiberationSans-Italic,OpenSymbol
slides/batch-011/pptx/section_1_our_rights_presentation.pptx	Carlito-Bold,Carlito-BoldItalic,Carlito-Regular,DejaVuSans,DejaVuSans-Bold,LiberationSans,OpenSymbol	Carlito-Bold,Carlito-BoldItalic,Carlito-Regular,DejaVuSans,DejaVuSans-Bold,LiberationSans,OpenSymbol
