# side=ours binary=/home/user/wt-odpfoot/dotnet/tools/Paperless.Cli/bin/Debug/net10.0/linux-x64/Paperless.Cli version=d766db3778c3cac048fb6488d5f44ae503c30616
path	status	rc	pages	words	rawwords	glyphs	fonts	unemb
slides/done-008/pptx/AATF-Fact-Sheet-2025.pptx	OK	0	9	853	899	4611	8	0
slides/done-008/pptx/FIT26-Presentation-Airservices-Update.pptx	OK	0	11	221	241	1295	4	0
slides/done-008/pptx/G-InvoicingKeithJarboe.pptx	OK	0	13	1078	1175	6968	5	0
slides/done-008/pptx/ROK-PI Climate Bulletin - Edition 2017-06.pptx	OK	0	2	409	416	2332	3	0
slides/done-008/pptx/item_3-environmental_process_briefing.pptx	OK	0	12	296	334	1765	4	0
slides/done-009/ppt/Airport Planning 09112013.ppt	OK	0	9	629	656	3591	6	0
slides/done-009/ppt/Employment-Based_I-485.ppt	OK	0	42	2516	2709	13353	3	0
slides/done-009/ppt/iep-amount-frequency-for-webinar.ppt	OK	0	39	1678	1760	9154	6	0
slides/done-009/pptx/30-04-2021 merged NDoH and NICD_Presentation HBV BD meeting 05May2021_1.pptx	OK	0	18	1359	1446	7644	8	0
slides/done-009/pptx/COMSTAC_11_5_2021am_2.pptx	OK	0	39	2741	2858	16225	4	0
slides/done-009/pptx/FIT26-Presentation-PR-Briefing-Debrief-Airbus.pptx	OK	0	9	1441	1533	7273	3	0
slides/done-009/pptx/HENTZEN_COMPOSITE_MATERIALS_IN_THE_AEROSPACE_INDUSTRY.pptx	OK	0	12	320	344	1868	3	0
slides/done-009/pptx/[Christophe]NLP_reseau_inge_stat.pptx	OK	0	17	884	988	4532	5	0
slides/done-009/pptx/airbus-powerpoint-presentation-2019-20-without-video_diy_2019-20.pptx	OK	0	38	871	919	4394	7	0
slides/done-009/pptx/redac-sas-201403-ppt-portfolio-rev-sim.pptx	OK	0	14	2006	2186	13014	8	0
slides/done-010/ppt/BUS-Chapter 05.ppt	OK	0	50	2126	2342	12354	5	0
slides/done-010/pptx/BasicMed_AME_Presentation.pptx	OK	0	18	870	939	4930	4	0
slides/done-010/pptx/Copy of Full deck with references Promotion of Outside Interests at Work final(1).pptx	OK	0	33	3114	3248	17384	7	0
slides/done-010/pptx/DoIRD Meeting 16JAN14 v1-1.pptx	OK	0	15	1075	1142	5886	6	0
slides/done-010/pptx/John_Broggio__RSS_Campion_event_John_Broggio.pptx	OK	0	25	1171	1245	6867	3	0
slides/done-010/pptx/REDAC Briefing_SSIT_CARA_08132014.ppt.pptx	OK	0	14	462	521	2664	4	0
slides/done-010/pptx/Sector_Skills_Insights_Advanced_Manufacturing_summary_slide_pack.pptx	OK	0	24	4587	4691	23961	6	0
slides/done-010/pptx/Tax factsheet 2022 (1).pptx	OK	0	27	2834	2913	13494	5	0
slides/done-010/pptx/passiv.pptx	OK	0	21	1199	1306	6725	9	0
slides/done-010/pptx/section_1_our_rights_presentation.pptx	OK	0	30	4135	4245	22132	7	0
slides/done-011/pptx/171128IPAP.pptx	OK	0	40	4664	4895	25455	9	0
slides/done-011/pptx/1_Country-Updates_DRC_English.pptx	OK	0	16	782	846	4281	5	0
slides/done-011/pptx/23-session-2-pptx.pptx	OK	0	16	304	333	1836	4	0
slides/done-011/pptx/3492.pptx	OK	0	22	1268	1320	6835	5	0
slides/done-011/pptx/3495.pptx	OK	0	26	747	807	4375	4	0
slides/done-011/pptx/B2B-Center-Readiness-and-Student-Retention.pptx	OK	0	33	1351	1558	7792	6	0
slides/done-011/pptx/NAS-Infrastructure-Roadmaps-v16.0.pptx	OK	0	137	18847	19299	107016	6	0
slides/done-011/pptx/Session-1-Presentation-Reporting-Forms-Form-12-final.pptx	OK	0	15	1131	1162	6267	8	0
slides/done-011/pptx/_1___Opatrny_Ales_United_Kingdom_business_opportunities_final.pptx	OK	0	25	1614	1818	8990	6	0
slides/done-011/pptx/order-of-worship-ppt-revised-2018.pptx	OK	0	28	1139	1212	5302	6	0
slides/done-012/ppt/JesuitAssocOfStudentPersonnel.ppt	OK	0	31	1179	1340	7310	6	0
slides/done-012/ppt/gillikin_online_user_mtg_2010.ppt	OK	0	40	1291	1468	7753	5	0
slides/done-012/pptx/429_BLISc 2019 IInd Sem.  PAPER-7 UNIT 3.pptx	OK	0	20	3125	3225	17627	6	0
slides/done-012/pptx/County ACHS Presentaion Webinar 8-16-16 Peg.pptx	OK	0	26	1325	1394	7599	7	0
slides/done-012/pptx/Intersil_Italy_CAN_Bus_Transceiver_Presentation_Final.pptx	OK	0	39	3460	3854	17994	7	0
slides/done-012/pptx/REDAC briefing March12-13-2014jemvbFINAL.ppt.pptx	OK	0	25	2587	2788	15773	8	0
slides/done-012/pptx/SRDMG(16)024_60 GHz onboard airplanes.pptx	OK	0	26	1862	1931	10312	7	0
slides/done-012/pptx/Sean Monogue.pptx	OK	0	15	818	891	4950	4	0
slides/done-012/pptx/vv_summit_SAIC-PRESENTATION_FAA-V&V-Summit_508c.pptx	OK	0	19	649	707	3573	5	0
slides/done-012/pptx/vvsummit2022-SAIC-PRESENTATION.pptx	OK	0	19	649	707	3573	5	0
slides/done-013/ppt/2015-Civil-Rights-Website-training.ppt	OK	0	94	6117	6579	34818	12	0
slides/done-013/ppt/FAA_Form_337.ppt	OK	0	67	5546	5752	29462	15	0
slides/done-013/ppt/hofman.ppt	OK	0	13	450	503	2945	3	0
slides/done-013/ppt/ws_prod-g-doc-Events-2008-February-5-NATO-activities.ppt	OK	0	13	447	510	2163	4	0
slides/done-013/pptx/2014BSA_Sunday_Killion.pptx	OK	0	50	3559	3702	17188	8	0
slides/done-013/pptx/PRM_training.pptx	OK	0	22	2159	2195	10593	7	0
slides/done-013/pptx/Structural Testing.pptx	OK	0	89	4335	4987	20360	12	0
slides/done-013/pptx/chapter_4_0.pptx	OK	0	54	3175	3340	18883	7	0
slides/done-013/pptx/redac-sas-201703-hf-research-division.pptx	OK	0	13	713	784	4879	3	0
slides/done-013/pptx/schematicplaymar21.pptx	OK	0	21	2103	2121	11470	4	0
slides/done-014/ppt/Aerospace_Journey_of_Flight_Chapter_BCB1637572DA6.ppt	OK	0	26	1885	2156	10159	3	0
slides/done-014/pptx/Presentation - Identify Components of the Airport (1).pptx	OK	0	12	554	591	2992	6	0
slides/done-014/pptx/Reporting_responsibilities_matrix.pptx	OK	0	268	57742	57917	308444	3	0
slides/done-014/pptx/Snowbirds_High_Show.pptx	OK	0	41	1871	1916	8049	5	0
slides/done-014/pptx/Technical_Report_Elements[1].pptx	OK	0	39	1425	1477	7648	5	0
slides/done-014/pptx/redac-nasops-201503-RIRP-portfolio-update.pptx	OK	0	46	2765	2918	15420	11	0
slides/done-014/pptx/redac-sas-201509-asisp-research.pptx	OK	0	45	3127	3303	19094	12	0
slides/done-014/pptx/schematicplay.pptx	OK	0	21	2111	2128	11490	4	0
slides/done-014/pptx/servicedesk-plus-overviewfinal.pptx	OK	0	66	1805	1904	11471	8	0
slides/done-014/pptx/vvsummit2022-Research-Roadmap-and-the-UML-3-Operational-Integration-Assessment.pptx	OK	0	33	1281	1361	8377	5	1
slides/done-015/ppt/Architecture.ppt	OK	0	29	845	867	4696	4	0
slides/done-015/pptx/1200-Assigning-Club-officers.pptx	OK	0	16	163	171	960	7	0
slides/done-015/pptx/RPA P4 - Advanced Material.pptx	OK	0	20	1477	1640	8749	6	0
slides/done-015/pptx/Wildlife for REDAC September 11.pptx	OK	0	41	1534	1641	9160	11	0
slides/extra-001/pptx/FAAAIandtheArtandScienceofV&Vfinal.pptx	OK	0	30	1135	1221	5868	6	0
slides/metrics-001/pptx/Ramp Up Campaign - French.pptx	OK	0	6	437	465	2536	4	0
slides/missing-001/pptx/NWD-GLA-Community-Outreach-Day-Oct-2025.pptx	OK	0	13	644	705	3998	3	0
