# ours = fresh render; ref columns = banked from gate-odf-rows.tsv (odf-gate-01)
path	ext	pages	words	fonts	unemb	verdict	rawwords	glyphs
words/chartset-002/rtf/015_advanced_word_chart_report.rtf	rtf	1/1	94/94	4/4	0	match	100/100	532/532
words/chartset-002/rtf/017_advanced_word_chart_report.rtf	rtf	1/1	95/95	4/4	0	match	101/101	540/540
words/chartset-002/rtf/021_advanced_word_chart_report.rtf	rtf	1/1	94/94	4/4	0	match	100/100	532/532
words/chartset-002/rtf/023_advanced_word_chart_report.rtf	rtf	1/1	94/94	4/4	0	match	100/100	532/532
words/chartset-002/rtf/029_advanced_word_chart_report.rtf	rtf	1/1	94/94	4/4	0	match	100/100	528/528
words/chartset-002/rtf/030_advanced_word_chart_report.rtf	rtf	1/1	94/94	4/4	0	match	100/100	528/528
words/chartset-002/rtf/033_advanced_word_chart_report.rtf	rtf	1/1	94/94	4/4	0	match	100/100	529/529
words/chartset-003/rtf/001_advanced_word_chart_report.rtf	rtf	1/1	95/95	4/4	0	match	101/101	535/535
words/chartset-003/rtf/003_advanced_word_chart_report.rtf	rtf	1/1	95/95	4/4	0	match	101/101	534/534
words/chartset-003/rtf/004_advanced_word_chart_report.rtf	rtf	1/1	94/94	4/4	0	match	100/100	530/530
words/chartset-003/rtf/007_advanced_word_chart_report.rtf	rtf	1/1	94/94	4/4	0	match	100/100	531/531
words/chartset-003/rtf/009_advanced_word_chart_report.rtf	rtf	1/1	96/96	4/4	0	match	102/102	540/540
words/chartset-003/rtf/016_advanced_word_chart_report.rtf	rtf	1/1	95/95	4/4	0	match	101/101	537/537
words/chartset-003/rtf/019_advanced_word_chart_report.rtf	rtf	1/1	94/94	4/4	0	match	100/100	533/533
words/chartset-003/rtf/025_advanced_word_chart_report.rtf	rtf	1/1	94/94	4/4	0	match	100/100	524/524
words/chartset-003/rtf/027_advanced_word_chart_report.rtf	rtf	1/1	94/94	4/4	0	match	100/100	528/528
words/chartset-003/rtf/028_advanced_word_chart_report.rtf	rtf	1/1	94/94	4/4	0	match	100/100	530/530
words/chartset-004/rtf/010_advanced_word_chart_report.rtf	rtf	1/1	94/94	4/4	0	match	100/100	533/533
words/chartset-004/rtf/012_advanced_word_chart_report.rtf	rtf	1/1	95/95	4/4	0	match	101/101	538/538
words/chartset-004/rtf/013_advanced_word_chart_report.rtf	rtf	1/1	94/94	4/4	0	match	100/100	525/525
words/chartset-004/rtf/018_advanced_word_chart_report.rtf	rtf	1/1	94/94	4/4	0	match	100/100	530/530
words/chartset-004/rtf/022_advanced_word_chart_report.rtf	rtf	1/1	94/94	4/4	0	match	100/100	530/530
words/chartset-004/rtf/024_advanced_word_chart_report.rtf	rtf	1/1	94/94	4/4	0	match	100/100	536/536
words/chartset-004/rtf/031_advanced_word_chart_report.rtf	rtf	1/1	94/94	4/4	0	match	100/100	527/527
words/chartset-005/rtf/003_Free_Genogram_Diagram_Template_Easy_Format_60eb6e42.rtf	rtf	1/1	1/1	1/1	0	match	1/1	8/8
words/chartset-005/rtf/005_Free_Genogram_Diagram_Template_Excellent_layout_f5f185d0.rtf	rtf	1/1	2/2	1/1	0	match	2/2	8/8
words/chartset-005/rtf/036_Venn_Diagram_Template_Fillable_Layout_3ffbba36.rtf	rtf	1/1	13/13	2/2	0	match	15/15	61/61
words/chartset-005/rtf/052_Organogram_Template_Colorful_Flow_Chart_cba9fbfe.rtf	rtf	1/1	0/0	0/0	0	match	0/0	0/0
words/chartset-005/rtf/053_Organogram_Template_Creative_Theme_21657a3d.rtf	rtf	1/1	0/0	0/0	0	match	0/0	0/0
words/chartset-005/rtf/054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.rtf	rtf	1/1	0/0	0/0	0	match	0/0	0/0
words/chartset-005/rtf/083_Printable_Graph_Paper_Template_Customizable_Format_55ff93a3.rtf	rtf	1/1	3/3	1/1	0	match	4/4	14/14
words/chartset-005/rtf/084_Printable_Graph_Paper_Template_Editable_Layout_d66c6820.rtf	rtf	1/1	4/4	1/1	0	match	7/6	19/19
words/chartset-005/rtf/085_Printable_Graph_Paper_Template_Excellent_Format_4bcae89a.rtf	rtf	1/1	4/4	2/1	0	match	6/6	19/19
words/chartset-005/rtf/087_Printable_Graph_Paper_Template_Green_Theme_0c14ea04.rtf	rtf	1/1	12/12	2/2	0	match	14/14	27/27
words/chartset-006/rtf/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.rtf	rtf	1/1	7/7	2/2	0	match	7/7	32/32
words/chartset-006/rtf/002_Free_Genogram_Diagram_Template_Customizable_Format_2219584b.rtf	rtf	1/1	4/4	1/1	0	match	4/4	8/7
words/chartset-006/rtf/033_Venn_Diagram_Template_Colored_Theme_2aea6697.rtf	rtf	1/1	13/13	1/1	0	match	16/16	63/63
words/chartset-006/rtf/057_Organogram_Template_Vertical_Colorful_Theme_724b143c.rtf	rtf	1/1	0/0	0/0	0	match	0/0	0/0
words/chartset-006/rtf/081_Printable_Graph_Paper_Template_Blue_Theme_629316cb.rtf	rtf	1/1	5/5	2/2	0	match	8/8	25/25
words/chartset-006/rtf/086_Printable_Graph_Paper_Template_Gray_Theme_7300e5d7.rtf	rtf	1/1	4/4	1/1	0	match	6/6	19/19
words/chartset-006/rtf/088_Printable_Graph_Paper_Template_Quality_layout_33051f6e.rtf	rtf	1/1	2/2	1/1	0	match	2/2	10/10
words/chartset-006/rtf/093_Business_Case_Template_Customizable_Layout_510c25e7.rtf	rtf	1/1	2/34	1/2	0	words	2/34	12/201
words/chartset-006/rtf/097_Business_Case_Template_Elegant_Layout_3ba9cbf2.rtf	rtf	2/2	54/54	3/3	0	match	54/54	276/276
words/chartset-006/rtf/099_Business_Case_Template_Gray_Theme_ac3edbf4.rtf	rtf	1/1	45/45	1/1	0	match	45/45	294/294
words/chartset-007/rtf/009_Free_Genogram_Diagram_Template_Handy_Format_4bb900f0.rtf	rtf	1/1	2/1	1/1	0	match	2/1	8/7
words/chartset-007/rtf/018_Project_Timeline_Template_Editable_Format_e1cf1df5.rtf	rtf	1/1	97/12	2/2	0	words	97/12	340/73
words/chartset-007/rtf/025_Unit_Circle_Chart_Cos_and_Sin_Model_1ed01892.rtf	rtf	1/1	95/105	2/2	0	words	95/105	520/571
words/chartset-007/rtf/034_Venn_Diagram_Template_Customizable_Format_d14642b7.rtf	rtf	1/1	13/13	1/1	0	match	16/16	63/63
words/chartset-007/rtf/049_Visual_Product_Roadmap_Template_Simple_Format_4af26e4f.rtf	rtf	2/1	61/61	2/2	0	pages	62/62	406/406
words/chartset-007/rtf/058_Organogram_Template_With_Picture_Theme_44b79368.rtf	rtf	1/1	0/0	0/0	0	match	0/0	0/0
words/chartset-007/rtf/074_Storyboard_Template_Editable_Design_132436d1.rtf	rtf	1/1	7/7	2/2	0	match	9/10	32/32
words/chartset-007/rtf/080_Printable_Graph_Paper_Template_Black_Theme_6b066be1.rtf	rtf	1/1	6/6	1/1	0	match	9/9	27/27
words/chartset-007/rtf/089_Printable_Graph_Paper_Template_Simlpe_Format_3aff1c88.rtf	rtf	1/1	2/2	1/1	0	match	4/4	10/10
words/chartset-007/rtf/094_Business_Case_Template_Decent_Layout_e7722f2b.rtf	rtf	1/2	29/29	2/2	0	pages	29/29	189/189
words/chartset-008/rtf/004_Free_Genogram_Diagram_Template_Editable_Format_b82b6152.rtf	rtf	1/1	7/7	3/3	0	match	7/7	25/25
words/chartset-008/rtf/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.rtf	rtf	1/1	53/53	3/3	0	match	53/53	203/203
words/chartset-008/rtf/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.rtf	rtf	1/1	4/5	2/2	0	match	4/5	11/11
words/chartset-008/rtf/012_Project_Timeline_Template_Black_and_Brown_Theme_35c76550.rtf	rtf	1/1	32/8	1/1	0	words	32/8	109/53
words/chartset-008/rtf/016_Project_Timeline_Template_Complete_Guide_7d36d09c.rtf	rtf	1/1	151/12	3/2	0	words	151/12	564/75
words/chartset-008/rtf/035_Venn_Diagram_Template_Editable_Format_966dff5f.rtf	rtf	1/1	39/39	2/2	0	match	40/40	142/142
words/chartset-008/rtf/046_Visual_Product_Roadmap_Template_Fillable_Format_582acab0.rtf	rtf	1/1	92/92	2/2	0	match	97/97	588/588
words/chartset-008/rtf/092_Business_Case_Template_Convenient_Format_00786cce.rtf	rtf	8/8	1025/1026	2/2	0	match	1027/1028	5699/5699
words/chartset-008/rtf/098_Business_Case_Template_Fillable_Layout_d0c5410e.rtf	rtf	1/1	89/89	2/2	0	match	89/89	458/458
words/chartset-008/rtf/100_Business_Case_Template_Modern_Format_ff9e7282.rtf	rtf	5/5	98/101	2/2	0	match	100/103	512/512
words/chartset-009/rtf/007_Free_Genogram_Diagram_Template_Green_and_Purple_Theme_8d2ba829.rtf	rtf	1/1	34/34	3/3	0	match	34/34	137/137
words/chartset-009/rtf/017_Project_Timeline_Template_Customizable_Format_5d5ca2e8.rtf	rtf	1/1	89/89	3/3	0	match	89/89	470/470
words/chartset-009/rtf/019_Project_Timeline_Template_Excellent_Layout_4ee62967.rtf	rtf	1/1	14/95	1/2	0	words	14/100	82/331
words/chartset-009/rtf/027_Unit_Circle_Chart_Graphical_Chart_5462a579.rtf	rtf	1/1	318/187	3/2	0	words	318/187	1395/1019
words/chartset-009/rtf/030_Unit_Circle_Chart_Points_System_23b5ef07.rtf	rtf	1/1	70/78	2/2	0	words	72/80	322/367
words/chartset-009/rtf/037_Venn_Diagram_Template_Four_Circle_764829a0.rtf	rtf	2/1	16/20	1/1	0	pages,words	16/20	80/98
words/chartset-009/rtf/041_Visual_Product_Roadmap_Template_Blank_Format_63a3e010.rtf	rtf	1/1	30/29	2/2	0	match	33/30	124/124
words/chartset-009/rtf/042_Visual_Product_Roadmap_Template_Colored_Background_89385cfb.rtf	rtf	2/1	31/31	3/3	0	pages	33/33	185/185
words/chartset-009/rtf/077_Storyboard_Template_Pink_and_Blue_Theme_805e82ab.rtf	rtf	1/1	4/3	2/2	0	match	6/5	20/15
words/chartset-009/rtf/082_Printable_Graph_Paper_Template_Colored_Background_9092cf9b.rtf	rtf	1/1	3/3	1/1	0	match	6/6	14/14
words/chartset-010/rtf/020_Project_Timeline_Template_Modern_Theme_0c215d87.rtf	rtf	3/1	56/12	2/2	0	pages,words	56/12	171/51
words/chartset-010/rtf/023_Unit_Circle_Chart_Circular_Percentage_790f7b75.rtf	rtf	1/1	89/95	3/2	0	words	89/95	449/519
words/chartset-010/rtf/026_Unit_Circle_Chart_Four_Quadrants_09bf3ed1.rtf	rtf	1/1	45/53	1/2	0	words	45/53	245/290
words/chartset-010/rtf/028_Unit_Circle_Chart_Optimized_Graph_83d9c756.rtf	rtf	1/2	296/127	3/2	0	pages,words	298/127	1081/680
words/chartset-010/rtf/032_Venn_Diagram_Template_Brown_Theme_d5b549f0.rtf	rtf	1/1	42/43	1/1	0	match	42/43	196/195
words/chartset-010/rtf/051_Organogram_Template_Basic_Theme_e6464d06.rtf	rtf	1/1	0/0	0/0	0	match	0/0	0/0
words/chartset-010/rtf/056_Organogram_Template_Square_Theme_38f373d4.rtf	rtf	1/1	2/2	1/1	0	match	2/2	8/8
words/chartset-010/rtf/066_Work_Breakdown_Structure_Template_Colored_Background_c27ff248.rtf	rtf	1/1	10/10	1/2	0	match	10/10	79/70
words/chartset-010/rtf/067_Work_Breakdown_Structure_Template_Gray_Theme_89f8be8b.rtf	rtf	1/1	7/18	1/2	0	words	7/18	50/112
words/chartset-010/rtf/090_Business_Case_Template_Blue_Theme_108ff0f1.rtf	rtf	2/1	17/41	2/2	0	pages,words	22/47	100/263
words/chartset-011/rtf/015_Project_Timeline_Template_Colored_Background_6434b0e8.rtf	rtf	3/1	48/13	4/2	0	pages,words	52/17	196/84
words/chartset-011/rtf/022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.rtf	rtf	1/1	149/195	3/3	0	words	149/195	764/1047
words/chartset-011/rtf/029_Unit_Circle_Chart_Pie_Theme_8a922142.rtf	rtf	1/1	110/94	2/1	0	words	110/94	562/512
words/chartset-011/rtf/039_Venn_Diagram_Template_Simple_Format_6f82661d.rtf	rtf	1/1	34/35	2/2	0	match	37/38	161/161
words/chartset-011/rtf/040_Venn_Diagram_Template_Three_Circle_80f32f5e.rtf	rtf	2/1	54/61	2/3	0	pages,words	66/73	250/285
words/chartset-011/rtf/043_Visual_Product_Roadmap_Template_Customizable_Format_ee0fe5b1.rtf	rtf	1/1	6/184	1/3	0	words	6/186	41/1099
words/chartset-011/rtf/061_Nursing_Concept_Map_Template_fb9816f0.rtf	rtf	1/1	21/21	2/2	0	match	23/23	150/150
words/chartset-011/rtf/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.rtf	rtf	1/1	37/41	1/1	0	match	37/41	184/184
words/chartset-011/rtf/065_Work_Breakdown_Structure_Template_Blue_Theme_2b207f62.rtf	rtf	1/1	14/14	2/3	0	match	14/14	85/85
words/chartset-011/rtf/068_Work_Breakdown_Structure_Template_Green_Theme_63e69ed8.rtf	rtf	1/1	19/19	2/2	0	match	19/19	135/135
words/chartset-012/rtf/008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.rtf	rtf	1/1	4/4	2/2	0	match	4/4	10/10
words/chartset-012/rtf/013_Project_Timeline_Template_Blue_Background_4ea3475e.rtf	rtf	2/1	98/98	3/3	0	pages	100/100	312/312
words/chartset-012/rtf/021_Unit_Circle_Chart_3D_Pie_Chart_404247ab.rtf	rtf	1/1	91/95	2/1	0	words	91/95	449/517
words/chartset-012/rtf/024_Unit_Circle_Chart_Colorful_Circles_7c92601e.rtf	rtf	1/1	77/95	1/1	0	words	77/95	413/517
words/chartset-012/rtf/031_Venn_Diagram_Template_Blue_Theme_a9e417b8.rtf	rtf	1/1	58/61	2/3	0	words	70/73	268/285
words/chartset-012/rtf/044_Visual_Product_Roadmap_Template_Editable_Format_c232a2c0.rtf	rtf	1/1	54/53	3/3	0	match	54/53	227/219
words/chartset-012/rtf/050_Visual_Product_Roadmap_Template_Yellow_and_Blue_Theme_49b50744.rtf	rtf	1/1	215/215	4/4	0	match	216/216	1288/1288
words/chartset-012/rtf/055_Organogram_Template_Horizontal_Structure_28a7e725.rtf	rtf	1/1	0/0	0/0	0	match	0/0	0/0
words/chartset-012/rtf/095_Business_Case_Template_Easy_Format_61de7128.rtf	rtf	1/1	38/56	2/2	0	words	55/74	220/348
words/chartset-012/rtf/096_Business_Case_Template_Editable_Layout_41fe0bc0.rtf	rtf	1/2	34/34	2/2	0	pages	40/40	235/235
words/chartset-013/rtf/038_Venn_Diagram_Template_Off_White_and_Blue_Theme_9dff385e.rtf	rtf	2/1	33/38	2/3	0	pages,words	33/40	151/170
words/chartset-013/rtf/047_Visual_Product_Roadmap_Template_Professional_Layout_2ff4499e.rtf	rtf	2/1	43/43	2/2	0	pages	44/44	182/183
words/chartset-013/rtf/048_Visual_Product_Roadmap_Template_Quality_Layout_f38f7aee.rtf	rtf	2/2	61/61	2/2	0	match	62/62	402/402
words/chartset-013/rtf/059_Disease_Concept_Map_Template_4acf63f2.rtf	rtf	1/1	19/19	2/2	0	match	19/19	141/130
words/chartset-013/rtf/060_Human_Body_Concept_Map_Template_ac872cfb.rtf	rtf	1/1	30/29	2/2	0	match	30/29	148/138
words/chartset-013/rtf/069_Work_Breakdown_Structure_Template_Professional_Format_1e02dce1.rtf	rtf	1/1	18/18	1/1	0	match	20/20	127/127
words/chartset-013/rtf/072_Storyboard_Template_Colored_Theme_28524a15.rtf	rtf	1/1	0/0	0/0	0	match	0/0	0/0
words/chartset-013/rtf/073_Storyboard_Template_Easy_to_Use_44ce05fc.rtf	rtf	1/1	0/0	0/0	0	match	0/0	0/0
words/chartset-013/rtf/075_Storyboard_Template_Fillable_Format_7fa01641.rtf	rtf	1/1	0/0	0/0	0	match	0/0	0/0
words/chartset-013/rtf/091_Business_Case_Template_Complete_Guide_cb91a140.rtf	rtf	5/5	586/586	3/3	0	match	631/628	3134/3134
words/chartset-014/rtf/011_Project_Timeline_Template_Beautiful_Theme_2336e680.rtf	rtf	1/1	257/167	4/4	0	words	257/167	1515/930
words/chartset-014/rtf/014_Project_Timeline_Template_Blue_and_Green_Theme_a8311fa1.rtf	rtf	1/1	168/168	3/3	0	match	168/168	820/820
words/chartset-014/rtf/045_Visual_Product_Roadmap_Template_Excellent_Format_e364063c.rtf	rtf	2/1	43/42	3/3	0	pages	48/47	242/235
words/chartset-014/rtf/062_Vocabulary_Concept_Map_Template_2f7c1c09.rtf	rtf	1/1	11/11	1/1	0	match	11/11	76/76
words/chartset-014/rtf/063_Foot_Reflexology_Chart_Complete_Guide_cf5ed992.rtf	rtf	1/1	75/75	2/2	0	match	75/75	402/402
words/chartset-014/rtf/070_Storyboard_Template_Blank_Format_fc41673a.rtf	rtf	1/1	0/0	0/0	0	match	0/0	0/0
words/chartset-014/rtf/071_Storyboard_Template_Cartoon_Theme_ae113de2.rtf	rtf	1/1	4/3	2/2	0	match	6/5	20/15
words/chartset-014/rtf/076_Storyboard_Template_Gray_Theme_1e5fd5e5.rtf	rtf	1/1	2/2	1/1	0	match	2/2	10/10
words/chartset-014/rtf/078_Storyboard_Template_Pink_and_Gray_Theme_ea89553f.rtf	rtf	1/1	0/0	0/0	0	match	0/0	0/0
words/chartset-014/rtf/079_Storyboard_Template_Simple_Format_81653703.rtf	rtf	1/1	4/4	2/2	0	match	5/5	20/20
words/done-001/rtf/CMTA_Airport_Transportation.rtf	rtf	1/1	255/255	2/3	0	match	260/260	1305/1305
words/done-001/rtf/FAA-2013-0422-0009_attachment_1.rtf	rtf	7/7	1845/1845	1/1	0	match	1907/1907	9308/9308
words/done-001/rtf/GLACIERBG.ETT.rtf	rtf	1/1	408/408	3/3	0	match	411/411	2397/2397
words/done-001/rtf/LENTOBUSSIAIKATAULU.-31.10.-31.12.2022.rtf	rtf	1/1	104/104	4/4	0	match	128/128	716/716
words/done-001/rtf/Pre-Application_Letter_of_Intent_Example.rtf	rtf	2/1	362/350	2/2	0	pages,words	362/350	1862/1780
words/done-001/rtf/Sample_PAO-PSO_91-113_Letter.rtf	rtf	1/1	307/307	3/2	0	match	317/317	1629/1629
words/done-001/rtf/Service-Bulletin-SDFNR5-April-25-2023-FNR-TRANSMISSION-LUBRICATION.rtf	rtf	1/1	297/297	3/4	0	match	300/300	1223/1223
words/done-001/rtf/advert-for-draft-decision-airbus-epr-bm3965ia-v006.rtf	rtf	2/2	385/385	2/3	0	match	387/387	2104/2104
words/done-001/rtf/foca_form_1.rtf	rtf	3/3	1672/1671	3/3	0	match	1687/1686	8518/8518
words/done-001/rtf/private-hire-operators-licensed.rtf	rtf	2/2	237/237	2/2	0	match	239/239	1417/1417
words/done-002/rtf/AUWG min 4-3-24 final.rtf	rtf	2/2	647/647	2/2	0	match	649/649	3463/3463
words/done-002/rtf/Bull01-06-Reserve Training Standards.rtf	rtf	6/6	1482/1482	3/2	0	match	1483/1483	7948/7948
words/done-002/rtf/CSCRS_Technical-Report-Documentation-Page-with-instructions.rtf	rtf	2/2	719/719	3/5	0	match	720/720	3936/3936
words/done-002/rtf/FAA-High-Level-Org-Chart.rtf	rtf	3/3	673/673	3/4	0	match	812/812	4204/4204
words/done-002/rtf/FMRBullletinB-28.rtf	rtf	2/2	461/461	3/3	0	match	461/461	2835/2835
words/done-002/rtf/Interview-mit-Manfred1-Müller.rtf	rtf	2/2	801/801	2/2	0	match	805/805	4744/4744
words/done-002/rtf/easa-form-1.rtf	rtf	5/5	1421/1421	3/3	0	match	1434/1434	7489/7489
words/done-002/rtf/lk03_17.rtf	rtf	2/2	367/367	2/2	0	match	373/373	1931/1931
words/done-002/rtf/prison-population-bulletin-june.rtf	rtf	6/4	1425/1425	2/2	0	pages	1440/1440	6038/6038
words/done-002/rtf/s33song-beverlyactproductionofdocuments.rtf	rtf	2/2	571/571	3/3	0	match	572/572	3227/3227
words/done-003/rtf/10795.rtf	rtf	4/4	857/857	5/6	0	match	864/864	5428/5428
words/done-003/rtf/191216_Lesefassung_Nachtflugregelung.rtf	rtf	3/3	905/907	4/4	0	match	908/910	5435/5435
words/done-003/rtf/2015-April-SWIM_Users_Forum-Q&A.rtf	rtf	5/5	1701/1700	4/4	0	match	1705/1704	8333/8333
words/done-003/rtf/96-3-clement-data.rtf	rtf	7/7	1469/1469	4/6	0	match	1513/1513	10193/10193
words/done-003/rtf/DEP2008-1900.rtf	rtf	3/3	973/973	4/5	0	match	986/986	5168/5168
words/done-003/rtf/DRX-Ascend System Course Description.rtf	rtf	2/2	475/475	3/4	0	match	512/512	2950/2950
words/done-003/rtf/II.1.2_Hypoxia.rtf	rtf	12/13	3730/3729	2/2	0	pages	3739/3738	19253/19253
words/done-003/rtf/Technical_Issue_Report_Form.rtf	rtf	2/2	341/341	4/4	0	match	406/406	1922/1922
words/done-003/rtf/Temp16.rtf	rtf	2/2	670/669	3/4	0	match	672/671	3438/3431
words/done-003/rtf/mde087077~283.rtf	rtf	4/4	978/978	3/3	0	match	988/988	5746/5746
words/done-004/rtf/07-04.rtf	rtf	3/3	1069/1069	5/5	0	match	1078/1078	5485/5485
words/done-004/rtf/1528039320.rtf	rtf	1/2	290/312	3/4	0	pages,words	293/315	1790/1916
words/done-004/rtf/2ca950374241722b8ea7c132dfce63ae.rtf	rtf	3/3	949/951	4/4	0	match	1043/1050	5118/5118
words/done-004/rtf/461249.rtf	rtf	5/5	1671/1669	4/4	0	match	1710/1708	8911/8911
words/done-004/rtf/How-to-Write-an-Architecture-Document-for-a-Technology-Service.rtf	rtf	3/3	953/953	1/3	0	match	960/960	5482/5482
words/done-004/rtf/License App Instructions 2-22.rtf	rtf	3/3	1002/1002	3/4	0	match	1036/1036	5737/5737
words/done-004/rtf/PAT-047 - Architecture and Detailed Design Assessment.rtf	rtf	4/4	1040/1041	5/8	0	match	1053/1054	6139/6137
words/done-004/rtf/RobertQ_Service.rtf	rtf	4/4	547/547	2/2	0	match	587/587	2735/2735
words/done-004/rtf/Software Architecture Document Template.rtf	rtf	3/3	589/589	4/5	0	match	604/604	3390/3390
words/done-004/rtf/opic 5--Case Studies Movie and Aviation Industries.rtf	rtf	5/5	1194/1194	5/5	0	match	1196/1196	5293/5293
words/done-005/rtf/2024-12_Comlux_opens_Maintenance_and_Service_Center_in_Dubai.rtf	rtf	3/3	668/668	3/3	0	match	672/672	3631/3631
words/done-005/rtf/316r_a_e.rtf	rtf	14/14	4373/4373	5/4	0	match	4418/4418	24160/24160
words/done-005/rtf/316r_a_f.rtf	rtf	14/14	4582/4584	5/4	0	match	4632/4634	25186/25186
words/done-005/rtf/BID_ACKNOWLEDGEMENT_FORM_FOR_A320.rtf	rtf	3/3	294/295	4/3	0	match	310/311	1529/1529
words/done-005/rtf/Technical Report and Technical Update Guidelines.rtf	rtf	4/4	1206/1205	4/7	0	match	1252/1251	6716/6716
words/done-005/rtf/Theft-Restitution-Letter-Vancouver-ASC-2005.rtf	rtf	1/1	262/262	2/2	0	match	265/265	1319/1319
words/done-005/rtf/f445896eb008d14c1746fc37d412dc22.rtf	rtf	15/15	5453/5453	3/3	0	match	5658/5657	27066/27066
words/done-005/rtf/healthcare-reform-nsa-consumer-bulletin.rtf	rtf	4/4	1701/1701	5/5	0	match	1711/1711	8645/8645
words/done-005/rtf/loi_format_letter_of_intent-a-320-214-a330.rtf	rtf	10/10	3347/3346	4/5	0	match	3373/3372	16753/16752
words/done-005/rtf/part-147_approval list_20230119.rtf	rtf	2/2	723/725	4/5	0	match	746/748	3494/3498
words/done-006/rtf/003.rtf	rtf	5/4	984/984	2/3	0	pages	998/999	5761/5761
words/done-006/rtf/1244277 1 Comment.rtf	rtf	2/2	389/389	5/5	0	match	393/393	1745/1745
words/done-006/rtf/62599_FRANCE-BRAZIL- Air France Flight 447 crash.rtf	rtf	21/16	6133/6132	2/2	0	pages	6167/6165	30134/30134
words/done-006/rtf/LHD-230-application-for-the-approval-of-an-aircraftr.rtf	rtf	2/2	774/774	2/4	0	match	781/779	4383/4383
words/done-006/rtf/P200904290238_0238_51880.rtf	rtf	3/3	300/300	4/4	0	match	304/304	1873/1873
words/done-006/rtf/SDL_FSDO_Part91_LOA_Checklist.rtf	rtf	2/2	424/424	4/3	0	match	430/430	2375/2375
words/done-006/rtf/Wales_Office_Quarter_4_Ministerial_Transparency_Return.rtf	rtf	7/6	947/941	4/4	0	pages	962/955	5691/5642
words/done-006/rtf/cacs-206-1751218225.rtf	rtf	2/2	347/347	2/3	0	match	348/348	1925/1925
words/done-006/rtf/healthcare-reform-nsa-provider-bulletin.rtf	rtf	6/5	1943/1936	6/7	0	pages	1988/1980	11257/11209
words/done-006/rtf/technical-memo-format.rtf	rtf	5/5	1812/1812	5/6	0	match	1846/1846	9300/9300
words/done-007/rtf/09.rtf	rtf	2/2	463/463	5/4	0	match	463/463	2608/2608
words/done-007/rtf/0c662f5c948a7d81d32ffd833c5cc59421a5f522.rtf	rtf	1/1	397/398	6/4	0	match	417/418	2004/2004
words/done-007/rtf/Press release_EUREKA labels ITEA 3 Cluster.rtf	rtf	2/2	777/777	3/5	0	match	785/785	4106/4106
words/done-007/rtf/RNW167A-150428.rtf	rtf	9/9	1767/1767	5/5	0	match	1770/1770	9336/9336
words/done-007/rtf/chapter 12.rtf	rtf	12/12	3671/3671	4/4	0	match	3683/3683	18868/18868
words/done-007/rtf/congregationalhistories_ky_2023.rtf	rtf	1/1	247/247	3/3	0	match	252/252	1579/1579
words/done-007/rtf/final-technical-report-template.rtf	rtf	6/6	1117/1123	6/6	0	match	1130/1136	6153/6153
