058_Four-Direction_Divergence_Diagram_for_PowerPoint_and_Google_Slides_9838e28d__pptx	3	1423	3538f85fd4becc5c991e78ef952c1c5d
065_Fourfold_Ribbon_Rings_for_PowerPoint_and_Google_Slides_39687419__pptx	3	1401	4666795b35afb43c6479b8dfed27f21b
072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0__pptx	3	407	d0d558800517ee9af5b2ec51df9e1375
078_Horizontal_Pyramid_Org_Chart_for_PowerPoint_and_Google_Slides_70ea115a__pptx	3	1155	85605ddb8ea183ae80c3ac880ebffbae
100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44__pptx	5	2032	c27713a4a62deef4296415580e0f3d3c
015_4-Option_Color_Wheel_Diagram_df7e4b8f__pptx	3	1413	40b556a2d9fbb6ac023d584968d49c2d
020_5-Option_Color_Wheel_Diagram_104ea3b0__pptx	3	1569	b50f2c1cb6b1b6e79bf6825cf590761a
022_5-Step_Hexagons_Puzzle_Diagram_for_PowerPoint_eda9895e__pptx	3	2063	50cc745aebf6271482fea2071d7fd29f
025_6-Option_Color_Wheel_Diagram_27e1c74d__pptx	3	2021	59c77db6ea75b08e6fb8665a43ca9cab
030_Abstract_Petal_Diagram_71aa5e3a__pptx	3	1337	e958e7d1ba50a43230166ffccef5b0c5
033_Battery_Percentage_Chart_c99c24b5__pptx	3	1117	d0beb80452b302463fd29a7a058705f0
037_Circle_Matrix_Framework_44bc5218__pptx	3	1455	5cdd7947afa9f249e28fc0c02814be86
052_Flame_Percentage_Chart_d27d49c4__pptx	3	1421	158100148ad335f3fae3235505ee6be9
075_Heart_Arc_Radial_for_PowerPoint_and_Google_Slides_a27a3021__pptx	3	1029	96046c31f7ae3e92c33a506e1f4cc170
087_Infographic_Organization_Chart_for_PowerPoint_and_Google_Slides_2d951912__pptx	4	3855	92029926b3779f8e2464a4d157f4238a
002_10-Point_Dual_Hub_Comparison_4ee242c9__pptx	3	445	dee5a846e9f4f635a25a444e228cf0f4
027_6-Point_Dual_Hub_Comparison_13f9af30__pptx	3	443	181baa7ef70480aaf8b812a372a78985
028_8-Point_Dual_Hub_Comparison_d6c5dde5__pptx	3	443	d2d4ad50ad6d038570e673c8f66b43cf
041_Crosswise_Quadrant_Diagram_ea8bdf52__pptx	3	1301	eb9c84e815b741f70231a729ef1834c9
042_Diamond_Hub_Infographic_a60cfaa1__pptx	3	1403	1ebd6411cce92b4271258178f230a7f1
045_Dual-Segment_Quadrant_14a57221__pptx	3	1483	d3e008e04550505c1d9f4e2f87384555
048_Five-Arrows_Converging_Cycle_bb192e27__pptx	3	1589	eb406d164af8dfbfde96550638831748
063_Four-Step_Infinity_Loop_3480185b__pptx	3	573	e8a0369785cffd2b4dacfe01a13f1ed2
093_Insightful_Zoom_Chart_22b5464e__pptx	3	1831	8d94ab45ea27e199ac7184219092d4e1
095_Interwoven_Bars_e5aa46c2__pptx	3	1409	062fe680d432bfbdbb18d6d19ceef43d
010_3-Group_Hierarchy_for_PowerPoint_and_Google_Slides_20476ce0__pptx	3	715	d2eb127ae5240ab8a655027638d425b5
026_6-Part_Hexagon_Radial_Diagram_b8ca3f40__pptx	3	987	af20787581e8df8c95c4298b86ce5121
034_Central_Idea_Hub_Diagram_8258e6ad__pptx	3	747	bf836824441c3b54b5b36127d4533d3e
046_Eight-Point_Strategic_Compass_35ee62de__pptx	3	877	9e25bef814239c26394dc9cfa7c1da2f
051_Five-Stage_Zigzag_Timeline_2bd39be9__pptx	3	781	3bf88e9c9a8caeb088216ca43bd7cbc7
053_Flow_Wave_Process_9c0082f4__pptx	3	889	51b7e76a174993c4a12b5ce14fb92856
060_Four-Part_Radial_Core_Diagram_40d6614e__pptx	3	1349	7d346d8268210096b18b51338faf1203
062_Four-Step_Growth_Staircase_8a3ef338__pptx	3	979	0a9d96d9a66f5be580b568f6b35c82d0
097_Labeled_Organization_Chart_for_PowerPoint_and_Google_Slides_f24fa592__pptx	3	1237	2e4151432c158930723ab3f1d52278c9
098_Leaning_Cards_Process_dadb3738__pptx	3	967	1071a52fb9db453a3e33855c9c71464e
003_2-Circle_Venn_Diagram_7ab74e5c__pptx	3	769	68935abab66b42ce7323effd0402a77e
008_3-Circle_Venn_Diagram_024a12c5__pptx	3	1097	fbca17e18c214ca7ad5b965263cdc2e1
013_3-Step_Segmented_Cycle_Process_5232f82d__pptx	3	1113	3289e987935a75b5abc691a4d24458e4
061_Four-Stage_Serpentine_Chart_05699efe__pptx	3	397	4ac8f2ea74c9f3c2351d07b193fd6a97
064_Four-Step_Success_Cycle_30c0a917__pptx	3	701	a8824e98c2798f658323a1604b646662
067_Free_PowerPoint_Layered_Funnel_Process_4_Stages_4deb9647__pptx	4	2392	198c4edfcc5335f899d69582098ba628
073_Halo_Radial_for_PowerPoint_and_Google_Slides_4bd0918b__pptx	3	1383	d4b5bbbffaa4a4357672f6c8faea94e8
074_Hashtag_Matrix_246eb8d9__pptx	3	1271	aeb901828c7bf69b045068c795b1b119
080_Infographic_Cycle_Venn_Diagram_for_PowerPoint_2e3cdb7f__pptx	3	1406	9419997d5c08ddca7dd8d893ca27b8f6
089_Infographic_Radial_Matrix_for_PowerPoint_and_Google_Slides_eb0550f2__pptx	3	1453	4ea4b490c191de77535ee67a620874db
014_3D_Radial_Block_List_for_PowerPoint_and_Google_Slides_0773075e__pptx	3	2249	a98e3bd2d9f266d8cc3fc9fc45e6d67b
016_4-Position_Org_Chart_1d3640b6__pptx	3	745	05c39191cf68112d449b69eceea9f289
023_5-Step_Progress_Cards_91d5ff57__pptx	3	1155	864a203ac8a758d6d2809e83dde8d0eb
032_BCG_Growth-Share_Matrix_560d0485__pptx	3	1153	8552c9837d8d3500cc4797de1c4eb8d5
049_Five-Block_Hub_Spoke_42ee8593__pptx	3	1333	afc600dac7653ce7812c3848ad476b93
050_Five-Point_Radial_Hub_00793e08__pptx	3	755	881add5ccc37dfdfccb8a8ffbabeffba
056_Four-Block_Hub_Spoke_134b89d1__pptx	3	1107	1a37039bf1681944c62f5a7d0075feb4
066_Free_PowerPoint_Layered_Funnel_Process_c0b380ec__pptx	5	2975	a93a1704a13b6b19946294b940c17a96
079_Horizontal_Relationships_for_PowerPoint_and_Google_Slides_a3d35f63__pptx	3	745	b587e967115df07b47faa270f0532370
088_Infographic_Quadrant_Pie_Chart_7b1e8abd__pptx	3	1435	8720a33d8b1c2cab483ddf54e77d291a
019_4-Step_Segmented_Cycle_Process_2ff93c19__pptx	3	1417	079236027632f30cdbe6c01ea26135c5
021_5-Position_Org_Chart_cb042559__pptx	3	765	bc93ef9e17eeea75de17b1b5ff22c286
024_5-Step_Segmented_Cycle_Process_c8ca37ef__pptx	3	1721	fc875e00e1e5937ef0dd73c2d0f293d4
029_8-Step_Neumorphic_Cycle_Diagram_b9b75044__pptx	3	1503	4559770c036bf92917abd7cea9313910
036_Chevron_Process_Cards_3c8f0ea1__pptx	3	737	64f30fbfa304d5a6f582248c5cc2b987
059_Four-Part_Concept_Puzzle_30cea7e5__pptx	6	2961	e19647c331da81e149d4ce90dd0f3371
081_Infographic_Funnel_w_3_Stages_for_PowerPoint_28e26b31__pptx	3	2006	6d5df82c69dbdfead8a29ebca2903fc0
082_Infographic_Funnel_with_4_Stages_for_PowerPoint_72d4f125__pptx	3	1990	a4a0939f7c8080fac80f8c6cb77dcddf
085_Infographic_Org_Chart_for_PowerPoint_5_Blocks_3870252f__pptx	3	304	537ae7f7f85b447a2e5fefd47003520a
086_Infographic_Org_Chart_for_PowerPoint_6_Blocks_f9086d83__pptx	3	324	ae08033b7793a62f0fb2d8b690d7b4bc
111006 COMSTAC STOWG Aero spaceports IFG__pptx	8	1647	35a771e750b50c21ad0c24454c34619e
BMFE-06-03 (Gerflor) Smoke Density and Toxicity__pptx	6	3547	1136195ddb1a82580642240526cbfcd9
Definitions commodity chains__pptx	4	1556	4feb2f69d0e45610f06ad9c8f9cf1e7c
Statement of Work presentation__pptx	10	1286	2889690e2836d4e5f5b55dc5a54edeb4
Trust Fund Excise Taxes Structure__pptx	1	868	0f9d0c9163e4f2595a2a66403e539e2a
fishbone-diagram-template-ppt-1__pptx	1	882	f150f441a019b3323bcd9585e05635c4
iaeg_work_group_leader_updates__pptx	1	505	85a5684cb29c153a6d4b7de4063f66a5
Curriculum-Schematic-E22-11052025__pptx	12	6925	4ae73ca2781f3c6ea3b887a4794078f2
dhs-293364__pptx	39	19661	4454d5cac6776684ab85639d119bd6cd
