pages scanned: 28608  files: 947
all clip rects, area / page area: n=114411 min=0.000 p10=0.011 median=0.070 max=1.946 under0.9=78138
drawing-layer clip rects, area / page area: n=7124 min=0.000 p10=0.001 median=0.076 max=1.732 under0.9=5881
sub-page clips by the marked-content element that opened them: P=60889, Artifact=5747, Figure=5667, None=2644, Link=2083, Worksheet=235, Div=214, Standard=177, Frame#20contents=135, Formula=109, Span=97, LI=66, #5F#5FSingle#20Txt=28, Lbl=26, No#20Spacing=8, List#20Paragraph=6, Bullets=4, TD=2, Text#20body=1
pages with a /Figure clip under 90% of the page: 1267 in 488 documents
pages drawing any text under such a clip: 424
pages where that text lies wholly outside the clip: 150 in 61 documents, 5865 glyphs
  Foreign_SA-CAT-I_and_CAT-II-III_Pub_0__xlsx	p13	runs_out=2/12	glyphs_out=384
  EHEST-Pre-departure-checklist-Rev.-1-06-12-2016__xls	p19	runs_out=52/65	glyphs_out=94
  Keywords_Mapping_Graphs_and_Charts__xlsx	p30	runs_out=91/393	glyphs_out=92
  Keywords_Mapping_Graphs_and_Charts__xlsx	p40	runs_out=88/344	glyphs_out=88
  SIL_TDB605__xls	p7	runs_out=1/2	glyphs_out=77
  SIL_TDB609__xls	p7	runs_out=1/2	glyphs_out=77
  SIL_TDB648__xlsx	p71	runs_out=1/2	glyphs_out=77
  019_Free_Blood_Sugar_Chart_for_Excel_-_Track_Your_Blood_Sugar_Level_36f4a782__xlsx	p5	runs_out=23/24	glyphs_out=69
  019_Free_Blood_Sugar_Chart_for_Excel_-_Track_Your_Blood_Sugar_Level_36f4a782__xlsx	p6	runs_out=23/24	glyphs_out=69
  Keywords_Mapping_Graphs_and_Charts__xlsx	p33	runs_out=66/191	glyphs_out=66
  microsoft_learn_multi_chart_examples__xlsx	p3	runs_out=17/64	glyphs_out=62
  Keywords_Mapping_Graphs_and_Charts__xlsx	p36	runs_out=59/285	glyphs_out=59
  Keywords_Mapping_Graphs_and_Charts__xlsx	p26	runs_out=58/198	glyphs_out=58
  Keywords_Mapping_Graphs_and_Charts__xlsx	p31	runs_out=58/114	glyphs_out=58
  030_Basic_balance_sheet_Use_this_template_10ed9144__xlsx	p1	runs_out=5/28	glyphs_out=55
  Keywords_Mapping_Graphs_and_Charts__xlsx	p19	runs_out=55/129	glyphs_out=55
  Keywords_Mapping_Graphs_and_Charts__xlsx	p25	runs_out=54/151	glyphs_out=54
  Foreign_SA-CAT-I_and_CAT-II-III_Pub_0__xlsx	p9	runs_out=4/11	glyphs_out=53
  064_Small_business_cash_flow_Use_this_template_0a640756__xlsx	p3	runs_out=47/47	glyphs_out=52
  Keywords_Mapping_Graphs_and_Charts__xlsx	p20	runs_out=47/450	glyphs_out=49
  Keywords_Mapping_Graphs_and_Charts__xlsx	p28	runs_out=48/311	glyphs_out=49
  064_Small_business_cash_flow_Use_this_template_0a640756__xlsx	p5	runs_out=48/49	glyphs_out=48
  044_Cash_flow_forecast_Use_this_template_b8fa1f35__xlsx	p5	runs_out=14/14	glyphs_out=42
  030_Basic_balance_sheet_Use_this_template_10ed9144__xlsx	p2	runs_out=2/7	glyphs_out=40
  044_Cash_flow_forecast_Use_this_template_b8fa1f35__xlsx	p3	runs_out=13/13	glyphs_out=40
  orbus_togaf_tool_csq__xls	p27	runs_out=5/30	glyphs_out=40
  Keywords_Mapping_Graphs_and_Charts__xlsx	p34	runs_out=39/142	glyphs_out=39
  microsoft_learn_multi_chart_examples__xlsx	p5	runs_out=4/22	glyphs_out=34
  053_Personal_asset_inventory_5446d84b__xlsx	p1	runs_out=7/7	glyphs_out=32
  TOGAF9-Tool-ConfReqts-CSQ__xls	p21	runs_out=4/16	glyphs_out=32
  Keywords_Mapping_Graphs_and_Charts__xlsx	p24	runs_out=30/277	glyphs_out=30
  Keywords_Mapping_Graphs_and_Charts__xlsx	p32	runs_out=29/215	glyphs_out=29
  Foreign_SA-CAT-I_and_CAT-II-III_Pub_0__xlsx	p1	runs_out=2/10	glyphs_out=28
  JEMIT_Template__docx	p3	runs_out=8/44	glyphs_out=27
  Template Pilot Logbook JAR-FCL V3.0__xls	p17	runs_out=6/325	glyphs_out=27
  microsoft_learn_multi_chart_examples__xlsx	p4	runs_out=3/6	glyphs_out=27
  018_Weight_Loss_Chart_-_Free_Printable_Weight_Loss_Charts_and_Weight_Log_3337bd0a__xlsx	p4	runs_out=5/6	glyphs_out=26
  018_Weight_Loss_Chart_-_Free_Printable_Weight_Loss_Charts_and_Weight_Log_3337bd0a__xlsx	p8	runs_out=5/6	glyphs_out=26
  064_Small_business_cash_flow_Use_this_template_0a640756__xlsx	p6	runs_out=7/8	glyphs_out=26
  Template Pilot Logbook JAR-FCL V3.0__xls	p18	runs_out=25/38	glyphs_out=25
  Keywords_Mapping_Graphs_and_Charts__xlsx	p38	runs_out=24/39	glyphs_out=24
  005_Contextures_chart_sample_6e279b08__xlsx	p1	runs_out=6/37	glyphs_out=23
  003_advanced_excel_pie__xlsx	p2	runs_out=2/9	glyphs_out=20
  019_advanced_excel_pie__xlsx	p2	runs_out=2/9	glyphs_out=20
  microsoft_learn_multi_chart_examples__xlsx	p1	runs_out=6/33	glyphs_out=20
  011_advanced_excel_pie__xlsx	p2	runs_out=1/8	glyphs_out=17
  027_advanced_excel_pie__xlsx	p2	runs_out=1/8	glyphs_out=17
  030_Basic_balance_sheet_Use_this_template_10ed9144__xlsx	p3	runs_out=2/16	glyphs_out=16
  Keywords_Mapping_Graphs_and_Charts__xlsx	p22	runs_out=9/339	glyphs_out=16
  008_Contextures_chart_sample_7ea7a1d7__xlsx	p2	runs_out=4/12	glyphs_out=14
  Keywords_Mapping_Graphs_and_Charts__xlsx	p37	runs_out=13/59	glyphs_out=13
  056_Quarterly_sale_report_baa6bb0d__xlsx	p4	runs_out=2/7	glyphs_out=12
  064_Small_business_cash_flow_Use_this_template_0a640756__xlsx	p2	runs_out=7/71	glyphs_out=12
  064_Small_business_cash_flow_Use_this_template_0a640756__xlsx	p4	runs_out=6/51	glyphs_out=11
  005_Contextures_chart_sample_6e279b08__xlsx	p2	runs_out=3/15	glyphs_out=10
  006_Contextures_chart_sample_afa23b53__xlsx	p3	runs_out=2/7	glyphs_out=10
  001_advanced_excel_bar__xlsx	p1	runs_out=3/29	glyphs_out=9
  009_advanced_excel_bar__xlsx	p1	runs_out=3/30	glyphs_out=9
  012_Contextures_chart_sample_9900da76__xlsx	p3	runs_out=3/18	glyphs_out=9
  013_Contextures_chart_sample_21b98e22__xlsx	p1	runs_out=3/18	glyphs_out=9
  013_Contextures_chart_sample_21b98e22__xlsx	p3	runs_out=3/18	glyphs_out=9
  017_advanced_excel_bar__xlsx	p1	runs_out=3/29	glyphs_out=9
  025_advanced_excel_bar__xlsx	p1	runs_out=3/30	glyphs_out=9
  033_advanced_excel_bar__xlsx	p1	runs_out=3/29	glyphs_out=9
  EHEST-Pre-departure-checklist-Rev.-1-06-12-2016__xls	p10	runs_out=4/10	glyphs_out=8
  microsoft_learn_multi_chart_examples__xlsx	p2	runs_out=4/7	glyphs_out=8
  002_advanced_excel_line__xlsx	p2	runs_out=2/6	glyphs_out=7
  010_advanced_excel_line__xlsx	p2	runs_out=2/6	glyphs_out=7
  018_advanced_excel_line__xlsx	p2	runs_out=2/6	glyphs_out=7
  026_advanced_excel_line__xlsx	p2	runs_out=2/6	glyphs_out=7
  034_advanced_excel_line__xlsx	p2	runs_out=2/6	glyphs_out=7
  003_Contextures_chart_sample_9bda2719__xlsm	p3	runs_out=2/27	glyphs_out=6
  003_Contextures_chart_sample_9bda2719__xlsm	p4	runs_out=2/11	glyphs_out=6
  005_advanced_excel_area__xlsx	p1	runs_out=2/23	glyphs_out=6
  010_Contextures_chart_sample_e6ea06a3__xlsx	p2	runs_out=1/14	glyphs_out=6
  010_Contextures_chart_sample_e6ea06a3__xlsx	p3	runs_out=1/2	glyphs_out=6
  013_advanced_excel_area__xlsx	p1	runs_out=2/23	glyphs_out=6
  014_Contextures_chart_sample_991ecfc5__xls	p2	runs_out=1/1	glyphs_out=6
  021_advanced_excel_area__xlsx	p1	runs_out=2/23	glyphs_out=6
  029_advanced_excel_area__xlsx	p1	runs_out=2/23	glyphs_out=6
  036_Simple_to-do_list_Use_this_template_ba44373b__xlsx	p4	runs_out=1/9	glyphs_out=6
  044_Cash_flow_forecast_Use_this_template_b8fa1f35__xlsx	p2	runs_out=2/22	glyphs_out=6
  064_Small_business_cash_flow_Use_this_template_0a640756__xlsx	p7	runs_out=6/6	glyphs_out=6
  002_advanced_excel_line__xlsx	p1	runs_out=2/24	glyphs_out=5
  006_Contextures_chart_sample_afa23b53__xlsx	p2	runs_out=1/17	glyphs_out=5
  008_Contextures_chart_sample_7ea7a1d7__xlsx	p1	runs_out=2/21	glyphs_out=5
  010_advanced_excel_line__xlsx	p1	runs_out=2/25	glyphs_out=5
  012_Contextures_chart_sample_9900da76__xlsx	p4	runs_out=1/4	glyphs_out=5
  013_Contextures_chart_sample_21b98e22__xlsx	p2	runs_out=1/4	glyphs_out=5
  013_Contextures_chart_sample_21b98e22__xlsx	p4	runs_out=1/13	glyphs_out=5
  018_advanced_excel_line__xlsx	p1	runs_out=2/24	glyphs_out=5
  026_advanced_excel_line__xlsx	p1	runs_out=2/24	glyphs_out=5
  034_advanced_excel_line__xlsx	p1	runs_out=2/25	glyphs_out=5
  orbus_togaf_tool_csq__xls	p28	runs_out=3/10	glyphs_out=5
  001_advanced_excel_bar__xlsx	p2	runs_out=2/8	glyphs_out=4
  008_advanced_excel_radar__xlsx	p2	runs_out=2/5	glyphs_out=4
  009_advanced_excel_bar__xlsx	p2	runs_out=2/8	glyphs_out=4
  016_advanced_excel_radar__xlsx	p2	runs_out=2/5	glyphs_out=4
  017_advanced_excel_bar__xlsx	p2	runs_out=2/8	glyphs_out=4
  024_advanced_excel_radar__xlsx	p2	runs_out=2/5	glyphs_out=4
  025_advanced_excel_bar__xlsx	p2	runs_out=2/8	glyphs_out=4
  032_advanced_excel_radar__xlsx	p2	runs_out=2/5	glyphs_out=4
  033_advanced_excel_bar__xlsx	p2	runs_out=2/8	glyphs_out=4
  2015-Civil-Rights-Website-training__ppt	p38	runs_out=4/206	glyphs_out=4
  150_5335_5a__doc	p54	runs_out=3/239	glyphs_out=3
  150_5335_5a__doc	p61	runs_out=3/258	glyphs_out=3
  005_advanced_excel_area__xlsx	p2	runs_out=1/7	glyphs_out=2
  006_advanced_excel_scatter__xlsx	p1	runs_out=1/18	glyphs_out=2
  006_advanced_excel_scatter__xlsx	p2	runs_out=1/3	glyphs_out=2
  007_advanced_excel_bubble__xlsx	p1	runs_out=1/17	glyphs_out=2
  007_advanced_excel_bubble__xlsx	p2	runs_out=1/4	glyphs_out=2
  013_advanced_excel_area__xlsx	p2	runs_out=1/7	glyphs_out=2
  014_advanced_excel_scatter__xlsx	p1	runs_out=1/19	glyphs_out=2
  014_advanced_excel_scatter__xlsx	p2	runs_out=1/3	glyphs_out=2
  015_advanced_excel_bubble__xlsx	p1	runs_out=1/18	glyphs_out=2
  015_advanced_excel_bubble__xlsx	p2	runs_out=1/4	glyphs_out=2
  018_Weight_Loss_Chart_-_Free_Printable_Weight_Loss_Charts_and_Weight_Log_3337bd0a__xlsx	p1	runs_out=1/31	glyphs_out=2
  021_advanced_excel_area__xlsx	p2	runs_out=1/7	glyphs_out=2
  022_advanced_excel_scatter__xlsx	p1	runs_out=1/18	glyphs_out=2
  022_advanced_excel_scatter__xlsx	p2	runs_out=1/3	glyphs_out=2
  023_advanced_excel_bubble__xlsx	p1	runs_out=1/17	glyphs_out=2
  023_advanced_excel_bubble__xlsx	p2	runs_out=1/4	glyphs_out=2
  029_advanced_excel_area__xlsx	p2	runs_out=1/7	glyphs_out=2
  030_advanced_excel_scatter__xlsx	p1	runs_out=1/19	glyphs_out=2
  030_advanced_excel_scatter__xlsx	p2	runs_out=1/3	glyphs_out=2
  031_advanced_excel_bubble__xlsx	p1	runs_out=1/17	glyphs_out=2
  031_advanced_excel_bubble__xlsx	p2	runs_out=1/4	glyphs_out=2
  Application_Compliance_Checklist_5_Apr_2021__xlsx	p14	runs_out=2/2	glyphs_out=2
  FAA-2019-0995-0002_attachment_2__xlsx	p27	runs_out=1/1	glyphs_out=1
