slides/ceiling-001/ppt/Fundamentals_Module_1_basics.ppt	ppt	26/26	1138/1089	5/5	0	match	1225/1180	6589/6471	same
slides/ceiling-001/ppt/RRM-training-syllabus-Chapter-3-Teamwork-TC-Towing-Incident-Analysis-Dec-2009.ppt	ppt	27/27	2477/2576	8/8	0	match	2666/2764	13921/13959	same
slides/ceiling-001/ppt/Thailand17.ppt	ppt	54/54	2713/2625	8/9	0	words	2919/2826	14880/14380	same
slides/ceiling-001/ppt/W3_Case_Study_of_a_Tsunami_Warning_Simulation_Exercise_Ed.ppt	ppt	20/20	900/812	6/6	0	words	955/862	4973/4473	same
slides/ceiling-001/ppt/architecture6.ppt	ppt	31/31	1926/2544	5/5	0	match	2011/2642	10724/10715	same
slides/ceiling-001/pptx/7-Zulkefli_Part147n66_IKMAS.pptx	pptx	18/18	968/973	7/7	0	match	1031/1036	5520/5520	same
slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	pptx	30/30	5201/5152	4/4	0	match	5368/5325	28178/28278	same
slides/ceiling-001/pptx/OnTrac_StarCertificationProgram-3Day.pptx	pptx	15/15	1324/1030	8/7	0	words	1414/1116	7709/6233	same
slides/ceiling-001/pptx/Sylva%20introduction%20session.pptx	pptx	15/15	1064/1465	7/7	0	match	1152/1560	5700/5700	same
slides/ceiling-001/pptx/solog_orientation_august_2019.pptx	pptx	15/15	677/685	6/6	0	match	737/746	4393/4393	same
slides/ceiling-002/ppt/pres_ioc_phuket.ppt	ppt	26/26	994/1520	9/9	0	match	1033/1596	6090/6089	same
slides/ceiling-002/pptx/16 - UTM - (NASA).pptx	pptx	37/37	2453/2260	11/11	0	words	2657/2447	15126/13981	same
slides/ceiling-002/pptx/8_P-Pavese_AIRBUS-ATB-journee-CRATB.pptx	pptx	26/26	2135/2010	11/11	0	words	2328/2199	10424/9914	same
slides/ceiling-002/pptx/Demick_JetBlue.pptx	pptx	10/10	812/608	4/4	0	words	835/631	3519/3179	same
slides/ceiling-002/pptx/WiGr_2021W_1_Angebot-Nachfrage-Elastizität-211017-171222.pptx	pptx	51/51	1956/1958	8/7	0	match	2127/2137	13011/13007	same
slides/chart-001/pptx/southern-classic-kennesaw-state-university-final.pptx	pptx	23/23	2220/2268	7/7	0	match	2314/2379	10979/10946	same
slides/chartset-001/pptx/008_advanced_powerpoint_bubble.pptx	pptx	1/1	42/42	3/3	0	match	48/48	284/284	same
slides/chartset-001/pptx/015_advanced_powerpoint_scatter.pptx	pptx	1/1	42/42	3/3	0	match	48/48	283/283	same
slides/chartset-001/pptx/016_advanced_powerpoint_bubble.pptx	pptx	1/1	43/43	3/3	0	match	49/49	287/287	same
slides/chartset-001/pptx/031_advanced_powerpoint_scatter.pptx	pptx	1/1	42/42	3/3	0	match	48/48	278/278	same
slides/chartset-001/pptx/bar_chart.pptx	pptx	1/1	25/25	2/2	0	match	25/25	131/131	same
slides/chartset-001/pptx/combo_bar_line_chart.pptx	pptx	1/1	42/42	2/2	0	match	42/42	219/219	same
slides/chartset-001/pptx/line_chart.pptx	pptx	1/1	23/23	2/2	0	match	23/23	113/113	same
slides/chartset-001/pptx/scatter_chart.pptx	pptx	1/1	46/46	1/1	0	match	46/46	105/105	same
slides/chartset-001/pptx/stacked_area_chart.pptx	pptx	1/1	29/29	2/2	0	match	29/29	174/174	same
slides/chartset-001/pptx/stacked_bar_chart.pptx	pptx	1/1	29/29	2/2	0	match	29/29	173/173	same
slides/chartset-002/pptx/001_advanced_powerpoint_bar.pptx	pptx	1/1	62/62	4/4	0	match	68/68	334/334	same
slides/chartset-002/pptx/006_advanced_powerpoint_area.pptx	pptx	1/1	61/61	4/4	0	match	67/67	328/328	same
slides/chartset-002/pptx/007_advanced_powerpoint_scatter.pptx	pptx	1/1	42/42	3/3	0	match	48/48	282/282	same
slides/chartset-002/pptx/014_advanced_powerpoint_area.pptx	pptx	1/1	61/61	4/4	0	match	67/67	330/330	same
slides/chartset-002/pptx/017_advanced_powerpoint_bar.pptx	pptx	1/1	62/62	4/4	0	match	68/68	339/339	same
slides/chartset-002/pptx/023_advanced_powerpoint_scatter.pptx	pptx	1/1	42/42	3/3	0	match	48/48	283/283	same
slides/chartset-002/pptx/024_advanced_powerpoint_bubble.pptx	pptx	1/1	42/42	3/3	0	match	48/48	286/286	same
slides/chartset-002/pptx/030_advanced_powerpoint_area.pptx	pptx	1/1	61/61	4/4	0	match	67/67	327/327	same
slides/chartset-002/pptx/032_advanced_powerpoint_bubble.pptx	pptx	1/1	42/42	3/3	0	match	48/48	284/284	same
