# ours   = Paperless.Cli @ f4b8c38255a92caf1f05cc8acdf8d8288a5ceac4 (base, before this round)
# ref    = /opt/libreoffice26.2/program/soffice, LibreOffice 26.2.4.2 (TDF tarball)
# fonts  = system fontconfig; ALL FOUR tarball confounds moved aside on 2026-09-07 --
#          Carlito/Caladea/Liberation/DejaVu duplicates, the Latin Noto, and the four
#          LiberationSansNarrow. 38 faces in .duplicates-aside, 71 left in the directory.
#          fc-match "DejaVu Sans" -> DejaVuSans.ttf. fc-list | grep -i narrow is empty.
# rule   = batch-check.sh of 2026-09-05: page count, then alphanumeric characters within
#          max(2%, 15), then unembedded fonts.
# corpus = /home/user/corpus-odf
# note   = the reference half here reproduces probes/odf-gate-01/rows.tsv's ref columns on
#          302 of 302 .odp rows, pages and glyphs, so the Narrow move did not touch them.
path	ext	pages	words	fonts	unemb	verdict	rawwords	glyphs
slides/done-004/odp/redac-fullComm-201705-EE-FRs-briefing.odp	odp	8/8	374/374	4/4	0	match	403/384	2268/2268
slides/done-004/odp/undp_presentation_revised_17_may.odp	odp	22/22	1784/1835	7/9	0	words	1903/1956	10323/10556
slides/done-004/odp/ws_prod-g-doc-Events-industrymeeting18112004-European-Safety-Strategy-Initiative.odp	odp	10/10	248/332	3/5	0	words	259/343	1432/1884
slides/done-005/odp/5b_upasana_dasgupta_-_liability_and_registration.odp	odp	15/15	689/955	3/3	0	words	727/1005	3675/5024
slides/done-005/odp/ANG C-1 ATC-TO Core Program - HF REDAC briefing September 7 2016.odp	odp	19/19	1769/1885	5/5	0	words	1891/2007	10804/11586
slides/done-005/odp/ITE106-Chapter 4.odp	odp	47/47	3002/3140	7/7	0	words	3153/3295	16077/16509
slides/done-005/odp/NAS-Infrastructure-Roadmaps-HSI.odp	odp	9/9	1250/1415	4/6	0	words	1298/1469	8082/9027
slides/done-005/odp/NAS-Infrastructure-Roadmaps-Weather.odp	odp	11/11	1957/2120	2/4	0	words	1981/2152	10906/12083
slides/done-005/odp/berlin.odp	odp	29/29	1338/1375	3/6	0	words	1489/1530	7246/7403
slides/done-005/odp/c_291533.odp	odp	19/19	1104/1105	7/7	0	match	1158/1159	5998/5913
slides/done-005/odp/manufacturing_process_simulation_working_group_overview_2023.odp	odp	7/7	430/714	3/4	0	words	456/756	2912/4733
slides/done-005/odp/pods05.odp	odp	60/60	1959/1884	10/11	0	match	2151/2078	10641/10676
slides/done-005/odp/ws_prod-g-doc-Events-industrymeeting18112004-Aercap.odp	odp	12/12	1191/1269	3/5	0	words	1255/1343	6548/6938
slides/done-006/odp/Course Selection 2025-26 Current Grade 09.odp	odp	10/10	669/694	3/4	0	words	673/698	3214/3343
slides/done-006/odp/Ensemble-pour-l-amelioration-de-la-securite-de-lac-AIRBUS.odp	odp	9/9	549/627	4/4	0	words	568/652	2934/3451
slides/done-006/odp/Lepore.odp	odp	20/20	1647/1822	5/5	0	words	1773/1948	9601/10767
slides/done-006/odp/REDAC HF briefing Sep 2016_LARD_ATC_TO_FE_v2.odp	odp	18/18	2060/2119	7/6	0	words	2164/2223	12124/12620
slides/done-006/odp/Stakeholders-v08052017 - v5.odp	odp	13/13	522/541	7/8	0	words	587/611	3279/3388
slides/done-006/odp/iris07.12.12.odp	odp	21/21	869/881	9/9	0	match	926/938	4718/4795
slides/done-006/odp/nabiyeleul_1_aviation_service_28_july_2020.odp	odp	9/9	556/554	4/5	0	match	607/604	3170/3146
slides/done-006/odp/social-media-app-bulletin-january.odp	odp	4/4	757/788	4/4	0	words	757/792	3849/4001
slides/done-006/odp/wopanets-innovationdays-06-16.odp	odp	15/15	563/563	3/3	0	match	626/626	3685/3625
slides/done-006/odp/ws_prod-g-doc-Events-r-6.-ESM.odp	odp	25/25	1501/1951	3/6	0	words	1645/2120	8139/11330
slides/done-007/odp/1-secretariat.odp	odp	10/10	150/150	3/4	0	match	216/216	1034/1034
slides/done-007/odp/10. Drawings, circuit diagrams and schematics.odp	odp	23/23	1223/1502	3/4	0	words	1242/1521	6650/8444
slides/done-007/odp/71393_pp7.odp	odp	39/39	2157/2151	6/6	0	match	2379/2373	12475/12475
slides/done-007/odp/BHCA Part II webinar #2 - 10.2020.odp	odp	21/21	1311/1404	6/6	0	words	1355/1449	6835/7216
slides/done-007/odp/Boeing 737 Max - Group 5.odp	odp	2/2	7/7	1/1	0	match	7/7	27/27
slides/done-007/odp/PAL Block Intro 2023.odp	odp	20/20	1447/1463	6/6	0	match	1548/1564	8211/8225
slides/done-007/odp/bitesize-writing-a-report.odp	odp	15/15	652/657	5/6	0	match	703/708	3771/3791
slides/done-007/odp/flying-by-numbers-presentation.odp	odp	10/10	536/547	7/8	0	match	566/577	2353/2379
slides/done-007/odp/introduction_to_bea_tuxedo.odp	odp	40/40	1549/1767	7/7	0	words	1616/1831	8029/9893
slides/done-007/odp/joint_user_outcomes_michael_fullerton_29.06.12.odp	odp	20/20	1899/1918	7/8	0	match	2009/2016	9738/9836
slides/done-008/odp/8.16_AOD_FINAL_Provider_Training_Presentation_9_2009.odp	odp	94/94	4347/4311	7/6	0	match	4641/4542	22585/22481
slides/done-008/odp/AATF-Fact-Sheet-2025.odp	odp	9/9	847/848	8/8	0	match	901/894	4611/4611
slides/done-008/odp/EG1_dsrc tech.odp	odp	26/26	1834/2034	6/6	0	words	1978/2178	10057/11132
slides/done-008/odp/FIT26-Presentation-Airservices-Update.odp	odp	11/11	221/221	4/4	0	match	241/241	1295/1295
slides/done-008/odp/Framing Europe.odp	odp	24/24	2237/2237	4/4	0	match	2300/2301	11542/11542
slides/done-008/odp/G-InvoicingKeithJarboe.odp	odp	13/13	1077/1080	5/5	0	match	1174/1177	6967/6968
slides/done-008/odp/RESPA_-_Section_8_Webinar.odp	odp	35/35	2545/2573	5/6	0	match	2734/2765	13154/13293
slides/done-008/odp/ROK-PI Climate Bulletin - Edition 2017-06.odp	odp	2/2	407/409	3/3	0	match	414/416	2330/2332
slides/done-008/odp/concepts-surrounding-cloud-computing-carolyn-kranz-and-rich-prem-gb-seattle-2011.odp	odp	36/36	2428/2463	6/5	0	match	2536/2571	13420/13459
slides/done-008/odp/item_3-environmental_process_briefing.odp	odp	12/12	296/296	4/4	0	match	334/334	1765/1765
slides/done-009/odp/30-04-2021 merged NDoH and NICD_Presentation HBV BD meeting 05May2021_1.odp	odp	18/18	1267/1361	7/7	0	words	1349/1448	7098/7644
slides/done-009/odp/Airport Planning 09112013.odp	odp	9/9	554/629	6/6	0	words	581/656	3100/3591
slides/done-009/odp/COMSTAC_11_5_2021am_2.odp	odp	39/39	2312/2741	4/4	0	words	2403/2858	13849/16225
slides/done-009/odp/Employment-Based_I-485.odp	odp	42/42	2455/2516	3/4	0	match	2647/2709	13194/13353
slides/done-009/odp/FIT26-Presentation-PR-Briefing-Debrief-Airbus.odp	odp	9/9	1336/1443	4/3	0	words	1400/1535	6699/7273
slides/done-009/odp/HENTZEN_COMPOSITE_MATERIALS_IN_THE_AEROSPACE_INDUSTRY.odp	odp	12/12	304/320	3/4	0	words	327/344	1758/1868
slides/done-009/odp/[Christophe]NLP_reseau_inge_stat.odp	odp	17/17	899/885	5/5	0	match	1017/989	4600/4532
slides/done-009/odp/airbus-powerpoint-presentation-2019-20-without-video_diy_2019-20.odp	odp	38/38	853/880	6/7	0	match	901/928	4340/4394
slides/done-009/odp/iep-amount-frequency-for-webinar.odp	odp	39/39	1681/1691	6/6	0	match	1763/1774	9314/9154
slides/done-009/odp/redac-sas-201403-ppt-portfolio-rev-sim.odp	odp	14/14	1959/2014	8/8	0	words	2137/2205	12607/13014
slides/done-010/odp/BUS-Chapter 05.odp	odp	50/50	2070/2134	3/6	0	match	2277/2342	12213/12362
slides/done-010/odp/BasicMed_AME_Presentation.odp	odp	18/18	799/870	5/4	0	words	868/939	4382/4930
slides/done-010/odp/Copy of Full deck with references Promotion of Outside Interests at Work final(1).odp	odp	33/33	3047/3118	7/7	0	match	3180/3252	17155/17384
slides/done-010/odp/DoIRD Meeting 16JAN14 v1-1.odp	odp	15/15	920/1075	6/6	0	words	981/1142	5047/5886
slides/done-010/odp/John_Broggio__RSS_Campion_event_John_Broggio.odp	odp	25/25	1171/1172	4/3	0	match	1245/1246	6971/6867
slides/done-010/odp/REDAC Briefing_SSIT_CARA_08132014.ppt.odp	odp	14/14	411/462	2/3	0	words	469/521	2405/2664
slides/done-010/odp/Sector_Skills_Insights_Advanced_Manufacturing_summary_slide_pack.odp	odp	24/24	3990/4666	6/6	0	words	4070/4771	20834/23899
slides/done-010/odp/Tax factsheet 2022 (1).odp	odp	27/27	2786/2869	4/5	0	words	2866/2949	13297/13637
slides/done-010/odp/passiv.odp	odp	21/21	1165/1198	8/8	0	match	1269/1304	6596/6716
slides/done-010/odp/section_1_our_rights_presentation.odp	odp	30/30	4044/4144	7/9	0	match	4150/4254	21811/22132
slides/done-011/odp/171128IPAP.odp	odp	40/40	4601/4670	9/10	0	match	4827/4897	25148/25433
slides/done-011/odp/1_Country-Updates_DRC_English.odp	odp	16/16	555/782	5/5	0	words	619/846	2989/4281
slides/done-011/odp/23-session-2-pptx.odp	odp	16/16	304/304	4/4	0	match	333/333	1836/1836
slides/done-011/odp/3492.odp	odp	22/22	879/1266	5/6	0	words	894/1320	4617/6833
slides/done-011/odp/3495.odp	odp	26/26	727/747	4/4	0	match	787/807	4342/4375
slides/done-011/odp/B2B-Center-Readiness-and-Student-Retention.odp	odp	33/33	1233/1348	6/6	0	words	1440/1555	7108/7768
slides/done-011/odp/NAS-Infrastructure-Roadmaps-v16.0.odp	odp	137/137	16390/18850	5/7	0	words	16863/19302	91644/106980
slides/done-011/odp/Session-1-Presentation-Reporting-Forms-Form-12-final.odp	odp	15/15	1119/1131	6/9	0	match	1150/1161	6262/6267
slides/done-011/odp/_1___Opatrny_Ales_United_Kingdom_business_opportunities_final.odp	odp	25/25	1687/1627	6/6	0	match	1941/1831	9037/8990
slides/done-011/odp/order-of-worship-ppt-revised-2018.odp	odp	28/28	1139/1139	5/6	0	match	1212/1212	5347/5302
slides/done-012/odp/429_BLISc 2019 IInd Sem.  PAPER-7 UNIT 3.odp	odp	20/20	3022/3125	6/6	0	words	3117/3225	17057/17627
slides/done-012/odp/County ACHS Presentaion Webinar 8-16-16 Peg.odp	odp	26/26	1253/1326	6/6	0	words	1321/1395	7297/7599
slides/done-012/odp/Intersil_Italy_CAN_Bus_Transceiver_Presentation_Final.odp	odp	39/39	3126/3415	7/8	0	words	3411/3808	15900/17949
slides/done-012/odp/JesuitAssocOfStudentPersonnel.odp	odp	31/31	1171/1177	6/6	0	match	1332/1339	7268/7310
slides/done-012/odp/REDAC briefing March12-13-2014jemvbFINAL.ppt.odp	odp	25/25	2584/2584	9/8	0	match	2786/2786	15891/15773
slides/done-012/odp/SRDMG(16)024_60 GHz onboard airplanes.odp	odp	26/26	1563/1862	7/7	0	words	1627/1931	8696/10312
slides/done-012/odp/Sean Monogue.odp	odp	15/15	794/818	4/5	0	words	866/891	4803/4950
slides/done-012/odp/gillikin_online_user_mtg_2010.odp	odp	40/40	1291/1292	5/5	0	match	1470/1469	7901/7753
slides/done-012/odp/vv_summit_SAIC-PRESENTATION_FAA-V&V-Summit_508c.odp	odp	19/19	465/648	4/6	0	words	505/706	2631/3573
slides/done-012/odp/vvsummit2022-SAIC-PRESENTATION.odp	odp	19/19	465/648	4/6	0	words	505/706	2631/3573
slides/done-013/odp/2014BSA_Sunday_Killion.odp	odp	50/50	3493/3559	8/8	0	match	3630/3702	16859/17188
slides/done-013/odp/2015-Civil-Rights-Website-training.odp	odp	94/94	5999/6120	12/13	0	match	6459/6586	34484/34818
slides/done-013/odp/FAA_Form_337.odp	odp	67/67	5563/5614	14/17	0	match	5793/5844	29612/29447
slides/done-013/odp/PRM_training.odp	odp	22/22	2159/2152	7/9	0	match	2193/2189	10593/10565
slides/done-013/odp/Structural Testing.odp	odp	89/89	4234/4340	12/14	0	match	4869/5001	20133/20360
slides/done-013/odp/chapter_4_0.odp	odp	54/54	3035/3175	7/7	0	words	3248/3340	17954/18883
slides/done-013/odp/hofman.odp	odp	13/13	450/450	3/4	0	match	504/503	2941/2945
slides/done-013/odp/redac-sas-201703-hf-research-division.odp	odp	13/13	661/713	4/3	0	words	732/784	4484/4879
slides/done-013/odp/schematicplaymar21.odp	odp	21/21	1831/2121	5/5	0	words	1846/2139	9820/11470
slides/done-013/odp/ws_prod-g-doc-Events-2008-February-5-NATO-activities.odp	odp	13/13	449/453	4/4	0	match	512/516	2163/2163
slides/done-014/odp/Aerospace_Journey_of_Flight_Chapter_BCB1637572DA6.odp	odp	26/26	1833/1885	3/3	0	match	2104/2156	10012/10159
slides/done-014/odp/Presentation - Identify Components of the Airport (1).odp	odp	12/12	551/554	6/6	0	match	588/591	2974/2992
slides/done-014/odp/Reporting_responsibilities_matrix.odp	odp	268/268	57734/57742	3/3	0	match	57909/57917	309292/308444
slides/done-014/odp/Snowbirds_High_Show.odp	odp	41/41	1869/1871	5/5	0	match	1923/1925	8047/8049
slides/done-014/odp/Technical_Report_Elements[1].odp	odp	39/39	1404/1430	5/5	0	match	1457/1482	7539/7679
slides/done-014/odp/redac-nasops-201503-RIRP-portfolio-update.odp	odp	46/46	2607/2761	10/9	0	words	2761/2916	14209/15418
slides/done-014/odp/redac-sas-201509-asisp-research.odp	odp	45/45	3006/3127	12/12	0	words	3180/3304	18489/19095
slides/done-014/odp/schematicplay.odp	odp	21/21	1839/2126	4/5	0	words	1853/2143	9840/11490
slides/done-014/odp/servicedesk-plus-overviewfinal.odp	odp	66/66	1820/1805	3/8	0	match	1919/1903	11471/11471
slides/done-014/odp/vvsummit2022-Research-Roadmap-and-the-UML-3-Operational-Integration-Assessment.odp	odp	33/33	1225/1281	5/5	1	words,unembedded	1297/1361	8113/8377
slides/done-015/odp/1200-Assigning-Club-officers.odp	odp	16/16	167/162	7/7	0	match	175/170	956/960
slides/done-015/odp/Architecture.odp	odp	29/29	846/845	4/4	0	match	868/867	4696/4696
slides/done-015/odp/RPA P4 - Advanced Material.odp	odp	20/20	1374/1479	6/6	0	words	1537/1642	8067/8744
slides/done-015/odp/Wildlife for REDAC September 11.odp	odp	41/41	1477/1535	11/11	0	words	1584/1642	8351/9160
slides/extra-001/odp/FAAAIandtheArtandScienceofV&Vfinal.odp	odp	30/30	1126/1133	6/6	0	match	1212/1219	5793/5868
slides/metrics-001/odp/Ramp Up Campaign - French.odp	odp	6/6	418/437	2/4	0	words	445/465	2414/2536
slides/missing-001/odp/NWD-GLA-Community-Outreach-Day-Oct-2025.odp	odp	13/13	527/638	3/3	0	words	578/698	3127/3957
