# side=ref binary=/opt/libreoffice26.2/program/soffice version=LibreOffice 26.2.4.2 0229ac93fcf0d7cbc6376066c6f35021cef002dc
path	status	rc	pages	words	rawwords	glyphs	fonts	unemb
slides/chartset-005/odp/070_Funnel_Diagram_for_PowerPoint_with_4_Steps_975f1642.odp	OK	0	1	14	14	73	3	0
slides/chartset-005/odp/071_Funnel_Diagram_for_PowerPoint_with_5_Steps_5ceacdec.odp	OK	0	1	16	16	78	3	0
slides/chartset-005/odp/076_Hexadonut_Charts_for_PowerPoint_and_Google_Slides_2b879835.odp	OK	0	3	246	248	1101	3	0
slides/chartset-005/odp/084_Infographic_Hierarchy_Tree_for_PowerPoint_fda8141c.odp	OK	0	3	253	253	1128	3	0
slides/chartset-006/odp/001_1-2-3_Horizontal_Hierarchy_39795b4d.odp	OK	0	3	284	286	1247	3	0
slides/chartset-006/odp/007_3_Circles_Diagram_for_PowerPoint_dac9f170.odp	OK	0	3	293	293	1378	3	0
slides/chartset-006/odp/017_4-Stage_Vertical_Funnel_Diagram_for_PowerPoint_61e7bde5.odp	OK	0	1	79	79	364	3	0
slides/chartset-006/odp/031_Alarm_Clock_Pie-Chart_for_PowerPoint_and_Google_Slides_0b185a05.odp	OK	0	3	382	384	1865	3	0
slides/chartset-006/odp/043_Dual_Horizontal_Hierarchy_for_PowerPoint_and_Google_Slides_5074b09e.odp	OK	0	3	164	166	693	3	0
slides/chartset-006/odp/044_Dual_Mind_Spark_Chart_for_PowerPoint_a83f890a.odp	OK	0	4	534	537	2628	3	0
slides/chartset-006/odp/055_Four_Pillar_Hierarchy_for_PowerPoint_and_Google_Slides_6b42ed18.odp	OK	0	3	362	364	1705	3	0
slides/chartset-006/odp/077_Horizontal_Org_Chart_for_PowerPoint_and_Google_Slides_8cf07020.odp	OK	0	3	232	234	961	3	0
slides/chartset-006/odp/094_Intersecting_Teardrops_for_PowerPoint_and_Google_Slides_ff43aedb.odp	OK	0	3	308	310	1405	3	0
slides/chartset-006/odp/099_Light_Bulb_SWOT_for_PowerPoint_and_Google_Slides_554a1e33.odp	OK	0	3	292	294	1395	3	0
slides/chartset-007/odp/035_Chemistry_Column_PowerPoint_Chart_45bf8a76.odp	OK	0	3	325	325	1462	3	0
slides/chartset-007/odp/039_Consumer_Decision_Journey_for_PowerPoint_319207e1.odp	OK	0	1	86	88	554	4	0
slides/chartset-007/odp/047_Female_Radar_Brain_for_PowerPoint_and_Google_Slides_c2a541f6.odp	OK	0	4	592	599	2720	3	0
slides/chartset-007/odp/054_Flowchart_Board_Game_for_PowerPoint_and_Google_Slides_1b047962.odp	OK	0	3	208	210	967	3	0
slides/chartset-007/odp/057_Four-Branch_Diagram_for_PowerPoint_and_Google_Slides_ddf5d27c.odp	OK	0	3	180	182	805	3	0
slides/chartset-007/odp/083_Infographic_Hexagon_Cluster_for_PowerPoint_and_Google_Slides_ef811a12.odp	OK	0	3	244	246	1037	3	0
slides/chartset-007/odp/090_Infographic_Radial_for_PowerPoint_and_Google_Slides_16a69891.odp	OK	0	3	144	146	625	3	0
slides/chartset-007/odp/091_Infographic_Radial_for_PowerPoint_and_Google_Slides_c6909fa6.odp	OK	0	3	454	456	2073	3	0
slides/chartset-007/odp/092_Infographic_Tree_Diagram_for_PowerPoint_and_Google_Slides_d721fa00.odp	OK	0	3	316	318	1293	3	0
slides/chartset-007/odp/096_Lab_Flask_Charts_for_PowerPoint_and_Google_Slides_91e3cbb5.odp	OK	0	3	216	218	1009	3	0
slides/chartset-008/odp/009_3-Circle_Venn_PowerPoint_Diagram_2e59baa9.odp	OK	0	2	136	136	692	4	0
slides/chartset-008/odp/012_3-Step_Hexagons_Puzzle_Diagram_for_PowerPoint_982482b5.odp	OK	0	3	296	296	1307	3	0
slides/chartset-008/odp/018_4-Step_Hexagons_Puzzle_Diagram_for_PowerPoint_19957cce.odp	OK	0	3	378	378	1685	3	0
slides/chartset-008/odp/038_Competitive_Advantage_Card_for_PowerPoint_and_Google_Slides_373720f6.odp	OK	0	3	270	272	1449	4	0
slides/chartset-008/odp/040_Crab_Diagram_for_PowerPoint_and_Google_Slides_13d38ff3.odp	OK	0	3	142	144	633	3	0
slides/chartset-008/odp/058_Four-Direction_Divergence_Diagram_for_PowerPoint_and_Google_Slides_9838e28d.odp	OK	0	3	318	320	1423	3	0
slides/chartset-008/odp/065_Fourfold_Ribbon_Rings_for_PowerPoint_and_Google_Slides_39687419.odp	OK	0	3	298	300	1401	3	0
slides/chartset-008/odp/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.odp	OK	0	3	114	116	407	3	0
slides/chartset-008/odp/078_Horizontal_Pyramid_Org_Chart_for_PowerPoint_and_Google_Slides_70ea115a.odp	OK	0	3	244	246	1155	3	0
slides/chartset-008/odp/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.odp	OK	0	5	495	501	2032	3	0
slides/chartset-009/odp/015_4-Option_Color_Wheel_Diagram_df7e4b8f.odp	OK	0	3	316	321	1413	5	0
slides/chartset-009/odp/020_5-Option_Color_Wheel_Diagram_104ea3b0.odp	OK	0	3	352	357	1569	5	0
slides/chartset-009/odp/022_5-Step_Hexagons_Puzzle_Diagram_for_PowerPoint_eda9895e.odp	OK	0	3	454	454	2063	3	0
slides/chartset-009/odp/025_6-Option_Color_Wheel_Diagram_27e1c74d.odp	OK	0	3	440	445	2021	5	0
slides/chartset-009/odp/030_Abstract_Petal_Diagram_71aa5e3a.odp	OK	0	3	302	307	1335	5	0
slides/chartset-009/odp/033_Battery_Percentage_Chart_c99c24b5.odp	OK	0	3	264	269	1117	5	0
slides/chartset-009/odp/037_Circle_Matrix_Framework_44bc5218.odp	OK	0	3	320	325	1453	5	0
slides/chartset-009/odp/052_Flame_Percentage_Chart_d27d49c4.odp	OK	0	3	322	327	1421	5	0
slides/chartset-009/odp/075_Heart_Arc_Radial_for_PowerPoint_and_Google_Slides_a27a3021.odp	OK	0	3	238	240	1029	3	0
slides/chartset-009/odp/087_Infographic_Organization_Chart_for_PowerPoint_and_Google_Slides_2d951912.odp	OK	0	4	798	798	3855	3	0
slides/chartset-010/odp/002_10-Point_Dual_Hub_Comparison_4ee242c9.odp	OK	0	3	124	129	445	5	0
slides/chartset-010/odp/027_6-Point_Dual_Hub_Comparison_13f9af30.odp	OK	0	3	122	127	443	5	0
slides/chartset-010/odp/028_8-Point_Dual_Hub_Comparison_d6c5dde5.odp	OK	0	3	122	127	443	5	0
slides/chartset-010/odp/041_Crosswise_Quadrant_Diagram_ea8bdf52.odp	OK	0	3	292	297	1299	5	0
slides/chartset-010/odp/042_Diamond_Hub_Infographic_a60cfaa1.odp	OK	0	3	320	325	1403	5	0
slides/chartset-010/odp/045_Dual-Segment_Quadrant_14a57221.odp	OK	0	3	332	337	1481	5	0
slides/chartset-010/odp/048_Five-Arrows_Converging_Cycle_bb192e27.odp	OK	0	3	340	345	1587	5	0
slides/chartset-010/odp/063_Four-Step_Infinity_Loop_3480185b.odp	OK	0	3	152	157	573	5	0
slides/chartset-010/odp/093_Insightful_Zoom_Chart_22b5464e.odp	OK	0	3	386	391	1829	5	0
slides/chartset-010/odp/095_Interwoven_Bars_e5aa46c2.odp	OK	0	3	312	317	1407	5	0
slides/chartset-011/odp/010_3-Group_Hierarchy_for_PowerPoint_and_Google_Slides_20476ce0.odp	OK	0	3	174	176	715	3	0
slides/chartset-011/odp/026_6-Part_Hexagon_Radial_Diagram_b8ca3f40.odp	OK	0	3	258	263	987	5	0
slides/chartset-011/odp/034_Central_Idea_Hub_Diagram_8258e6ad.odp	OK	0	3	208	213	747	5	0
slides/chartset-011/odp/046_Eight-Point_Strategic_Compass_35ee62de.odp	OK	0	3	232	237	875	5	0
slides/chartset-011/odp/051_Five-Stage_Zigzag_Timeline_2bd39be9.odp	OK	0	3	192	197	781	5	0
slides/chartset-011/odp/053_Flow_Wave_Process_9c0082f4.odp	OK	0	3	220	225	889	5	0
slides/chartset-011/odp/060_Four-Part_Radial_Core_Diagram_40d6614e.odp	OK	0	3	328	333	1349	5	0
slides/chartset-011/odp/062_Four-Step_Growth_Staircase_8a3ef338.odp	OK	0	3	232	237	979	5	0
slides/chartset-011/odp/097_Labeled_Organization_Chart_for_PowerPoint_and_Google_Slides_f24fa592.odp	OK	0	3	276	278	1237	3	0
slides/chartset-011/odp/098_Leaning_Cards_Process_dadb3738.odp	OK	0	3	240	245	967	5	0
slides/chartset-012/odp/003_2-Circle_Venn_Diagram_7ab74e5c.odp	OK	0	3	176	181	767	5	0
slides/chartset-012/odp/008_3-Circle_Venn_Diagram_024a12c5.odp	OK	0	3	246	251	1095	5	0
slides/chartset-012/odp/013_3-Step_Segmented_Cycle_Process_5232f82d.odp	OK	0	3	254	259	1113	5	0
slides/chartset-012/odp/061_Four-Stage_Serpentine_Chart_05699efe.odp	OK	0	3	112	117	395	5	0
slides/chartset-012/odp/064_Four-Step_Success_Cycle_30c0a917.odp	OK	0	3	174	179	701	5	0
slides/chartset-012/odp/067_Free_PowerPoint_Layered_Funnel_Process_4_Stages_4deb9647.odp	OK	0	4	464	488	2392	4	0
