# side=ours binary=/home/user/wt-odpchart/dotnet/tools/Paperless.Cli/bin/Debug/net10.0/linux-x64/Paperless.Cli version=b51ee96029332146b922a11e43c7e85d519fa1d7
path	status	rc	pages	words	rawwords	glyphs	fonts	unemb
slides/chartset-002/odp/033_advanced_powerpoint_bar.odp	OK	0	1	61	67	328	4	0
slides/chartset-003/odp/002_advanced_powerpoint_column.odp	OK	0	1	63	69	335	4	0
slides/chartset-003/odp/003_advanced_powerpoint_line.odp	OK	0	1	62	68	332	4	0
slides/chartset-003/odp/005_advanced_powerpoint_doughnut.odp	OK	0	1	52	58	301	4	0
slides/chartset-003/odp/009_advanced_powerpoint_bar.odp	OK	0	1	63	69	339	4	0
slides/chartset-003/odp/010_advanced_powerpoint_column.odp	OK	0	1	61	67	332	4	0
slides/chartset-003/odp/011_advanced_powerpoint_line.odp	OK	0	1	61	67	328	4	0
slides/chartset-003/odp/012_advanced_powerpoint_pie.odp	OK	0	1	53	59	308	4	0
slides/chartset-003/odp/019_advanced_powerpoint_line.odp	OK	0	1	61	67	331	4	0
slides/chartset-003/odp/027_advanced_powerpoint_line.odp	OK	0	1	61	67	326	4	0
slides/chartset-003/odp/028_advanced_powerpoint_pie.odp	OK	0	1	52	58	300	4	0
slides/chartset-004/odp/004_advanced_powerpoint_pie.odp	OK	0	1	52	58	300	4	0
slides/chartset-004/odp/013_advanced_powerpoint_doughnut.odp	OK	0	1	52	58	297	4	0
slides/chartset-004/odp/018_advanced_powerpoint_column.odp	OK	0	1	61	67	329	4	0
slides/chartset-004/odp/020_advanced_powerpoint_pie.odp	OK	0	1	52	58	300	4	0
slides/chartset-004/odp/021_advanced_powerpoint_doughnut.odp	OK	0	1	52	58	304	4	0
slides/chartset-004/odp/022_advanced_powerpoint_area.odp	OK	0	1	61	67	329	4	0
slides/chartset-004/odp/025_advanced_powerpoint_bar.odp	OK	0	1	61	67	323	4	0
slides/chartset-004/odp/026_advanced_powerpoint_column.odp	OK	0	1	61	67	332	4	0
slides/chartset-004/odp/029_advanced_powerpoint_doughnut.odp	OK	0	1	52	58	300	4	0
slides/chartset-005/odp/004_2-Stage_Vertical_Funnel_Diagram_for_PowerPoint_593f4c80.odp	OK	0	1	69	69	340	3	0
slides/chartset-005/odp/005_2-Step_Funnel_On_left_With_Text_767f0490.odp	OK	0	1	93	93	470	3	0
slides/chartset-005/odp/006_2-Way_Horizontal_Hierarchy_for_PowerPoint_and_Google_Slides_7c1e5084.odp	OK	0	3	124	126	645	5	0
slides/chartset-005/odp/011_3-Stage_Vertical_Funnel_Diagram_for_PowerPoint_10ce23dd.odp	OK	0	1	74	74	352	3	0
slides/chartset-005/odp/068_Funnel_Diagram_for_PowerPoint_with_2_Steps_437e4ba7.odp	OK	0	1	10	10	63	3	0
slides/chartset-005/odp/069_Funnel_Diagram_for_PowerPoint_with_3_Steps_f96396fc.odp	OK	0	1	12	12	68	3	0
slides/chartset-005/odp/070_Funnel_Diagram_for_PowerPoint_with_4_Steps_975f1642.odp	OK	0	1	14	14	73	3	0
slides/chartset-005/odp/071_Funnel_Diagram_for_PowerPoint_with_5_Steps_5ceacdec.odp	OK	0	1	16	16	78	3	0
slides/chartset-005/odp/076_Hexadonut_Charts_for_PowerPoint_and_Google_Slides_2b879835.odp	OK	0	3	214	216	1101	4	0
slides/chartset-005/odp/084_Infographic_Hierarchy_Tree_for_PowerPoint_fda8141c.odp	OK	0	3	213	213	1128	5	0
slides/chartset-006/odp/001_1-2-3_Horizontal_Hierarchy_39795b4d.odp	OK	0	3	246	248	1247	4	0
slides/chartset-006/odp/007_3_Circles_Diagram_for_PowerPoint_dac9f170.odp	OK	0	3	269	269	1378	4	0
slides/chartset-006/odp/017_4-Stage_Vertical_Funnel_Diagram_for_PowerPoint_61e7bde5.odp	OK	0	1	79	79	364	3	0
slides/chartset-006/odp/031_Alarm_Clock_Pie-Chart_for_PowerPoint_and_Google_Slides_0b185a05.odp	OK	0	3	358	360	1865	5	0
slides/chartset-006/odp/043_Dual_Horizontal_Hierarchy_for_PowerPoint_and_Google_Slides_5074b09e.odp	OK	0	3	124	126	693	5	0
slides/chartset-006/odp/044_Dual_Mind_Spark_Chart_for_PowerPoint_a83f890a.odp	OK	0	4	483	486	2628	4	0
slides/chartset-006/odp/055_Four_Pillar_Hierarchy_for_PowerPoint_and_Google_Slides_6b42ed18.odp	OK	0	3	334	336	1705	4	0
slides/chartset-006/odp/077_Horizontal_Org_Chart_for_PowerPoint_and_Google_Slides_8cf07020.odp	OK	0	3	202	204	961	5	0
slides/chartset-006/odp/094_Intersecting_Teardrops_for_PowerPoint_and_Google_Slides_ff43aedb.odp	OK	0	3	270	272	1405	5	0
slides/chartset-006/odp/099_Light_Bulb_SWOT_for_PowerPoint_and_Google_Slides_554a1e33.odp	OK	0	3	272	274	1395	4	0
slides/chartset-007/odp/035_Chemistry_Column_PowerPoint_Chart_45bf8a76.odp	OK	0	3	293	293	1462	5	0
slides/chartset-007/odp/039_Consumer_Decision_Journey_for_PowerPoint_319207e1.odp	OK	0	1	86	88	554	4	0
slides/chartset-007/odp/047_Female_Radar_Brain_for_PowerPoint_and_Google_Slides_c2a541f6.odp	OK	0	4	536	539	2720	5	0
slides/chartset-007/odp/054_Flowchart_Board_Game_for_PowerPoint_and_Google_Slides_1b047962.odp	OK	0	3	180	182	967	4	0
slides/chartset-007/odp/057_Four-Branch_Diagram_for_PowerPoint_and_Google_Slides_ddf5d27c.odp	OK	0	3	148	150	805	4	0
slides/chartset-007/odp/083_Infographic_Hexagon_Cluster_for_PowerPoint_and_Google_Slides_ef811a12.odp	OK	0	3	204	206	1037	5	0
slides/chartset-007/odp/090_Infographic_Radial_for_PowerPoint_and_Google_Slides_16a69891.odp	OK	0	3	112	114	625	5	0
slides/chartset-007/odp/091_Infographic_Radial_for_PowerPoint_and_Google_Slides_c6909fa6.odp	OK	0	3	422	424	2073	4	0
slides/chartset-007/odp/092_Infographic_Tree_Diagram_for_PowerPoint_and_Google_Slides_d721fa00.odp	OK	0	3	278	280	1293	5	0
slides/chartset-007/odp/096_Lab_Flask_Charts_for_PowerPoint_and_Google_Slides_91e3cbb5.odp	OK	0	3	192	194	1009	5	0
slides/chartset-008/odp/009_3-Circle_Venn_PowerPoint_Diagram_2e59baa9.odp	OK	0	2	136	136	692	5	0
slides/chartset-008/odp/012_3-Step_Hexagons_Puzzle_Diagram_for_PowerPoint_982482b5.odp	OK	0	3	268	268	1307	5	0
slides/chartset-008/odp/018_4-Step_Hexagons_Puzzle_Diagram_for_PowerPoint_19957cce.odp	OK	0	3	350	350	1685	5	0
slides/chartset-008/odp/038_Competitive_Advantage_Card_for_PowerPoint_and_Google_Slides_373720f6.odp	OK	0	3	298	300	1585	5	0
slides/chartset-008/odp/040_Crab_Diagram_for_PowerPoint_and_Google_Slides_13d38ff3.odp	OK	0	3	116	118	633	5	0
slides/chartset-008/odp/058_Four-Direction_Divergence_Diagram_for_PowerPoint_and_Google_Slides_9838e28d.odp	OK	0	3	272	274	1423	4	0
slides/chartset-008/odp/065_Fourfold_Ribbon_Rings_for_PowerPoint_and_Google_Slides_39687419.odp	OK	0	3	272	274	1401	4	0
slides/chartset-008/odp/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.odp	OK	0	3	92	94	407	5	0
slides/chartset-008/odp/078_Horizontal_Pyramid_Org_Chart_for_PowerPoint_and_Google_Slides_70ea115a.odp	OK	0	3	208	210	1155	4	0
slides/chartset-008/odp/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.odp	OK	0	5	422	428	2032	5	0
slides/chartset-009/odp/015_4-Option_Color_Wheel_Diagram_df7e4b8f.odp	OK	0	3	281	286	1413	5	0
slides/chartset-009/odp/020_5-Option_Color_Wheel_Diagram_104ea3b0.odp	OK	0	3	317	322	1569	5	0
slides/chartset-009/odp/022_5-Step_Hexagons_Puzzle_Diagram_for_PowerPoint_eda9895e.odp	OK	0	3	432	432	2063	5	0
slides/chartset-009/odp/025_6-Option_Color_Wheel_Diagram_27e1c74d.odp	OK	0	3	405	410	2021	5	0
slides/chartset-009/odp/030_Abstract_Petal_Diagram_71aa5e3a.odp	OK	0	3	267	272	1337	5	0
slides/chartset-009/odp/033_Battery_Percentage_Chart_c99c24b5.odp	OK	0	3	223	228	1117	5	0
slides/chartset-009/odp/037_Circle_Matrix_Framework_44bc5218.odp	OK	0	3	287	292	1455	5	0
slides/chartset-009/odp/052_Flame_Percentage_Chart_d27d49c4.odp	OK	0	3	287	292	1421	5	0
slides/chartset-009/odp/075_Heart_Arc_Radial_for_PowerPoint_and_Google_Slides_a27a3021.odp	OK	0	3	210	212	1029	5	0
slides/chartset-009/odp/087_Infographic_Organization_Chart_for_PowerPoint_and_Google_Slides_2d951912.odp	OK	0	4	750	750	3855	5	0
slides/chartset-010/odp/002_10-Point_Dual_Hub_Comparison_4ee242c9.odp	OK	0	3	89	94	445	5	0
slides/chartset-010/odp/027_6-Point_Dual_Hub_Comparison_13f9af30.odp	OK	0	3	89	94	443	5	0
slides/chartset-010/odp/028_8-Point_Dual_Hub_Comparison_d6c5dde5.odp	OK	0	3	89	94	443	5	0
slides/chartset-010/odp/041_Crosswise_Quadrant_Diagram_ea8bdf52.odp	OK	0	3	255	260	1301	5	0
slides/chartset-010/odp/042_Diamond_Hub_Infographic_a60cfaa1.odp	OK	0	3	283	288	1403	5	0
slides/chartset-010/odp/045_Dual-Segment_Quadrant_14a57221.odp	OK	0	3	293	298	1483	5	0
slides/chartset-010/odp/048_Five-Arrows_Converging_Cycle_bb192e27.odp	OK	0	3	311	316	1589	5	0
slides/chartset-010/odp/063_Four-Step_Infinity_Loop_3480185b.odp	OK	0	3	127	132	573	5	0
slides/chartset-010/odp/093_Insightful_Zoom_Chart_22b5464e.odp	OK	0	3	355	360	1831	5	0
slides/chartset-010/odp/095_Interwoven_Bars_e5aa46c2.odp	OK	0	3	285	290	1409	5	0
slides/chartset-011/odp/010_3-Group_Hierarchy_for_PowerPoint_and_Google_Slides_20476ce0.odp	OK	0	3	144	146	715	5	0
slides/chartset-011/odp/026_6-Part_Hexagon_Radial_Diagram_b8ca3f40.odp	OK	0	3	217	222	987	5	0
slides/chartset-011/odp/034_Central_Idea_Hub_Diagram_8258e6ad.odp	OK	0	3	169	174	747	5	0
slides/chartset-011/odp/046_Eight-Point_Strategic_Compass_35ee62de.odp	OK	0	3	195	200	877	5	0
slides/chartset-011/odp/051_Five-Stage_Zigzag_Timeline_2bd39be9.odp	OK	0	3	161	166	781	5	0
slides/chartset-011/odp/053_Flow_Wave_Process_9c0082f4.odp	OK	0	3	211	216	889	5	0
slides/chartset-011/odp/060_Four-Part_Radial_Core_Diagram_40d6614e.odp	OK	0	3	291	296	1349	5	0
slides/chartset-011/odp/062_Four-Step_Growth_Staircase_8a3ef338.odp	OK	0	3	199	204	979	5	0
slides/chartset-011/odp/097_Labeled_Organization_Chart_for_PowerPoint_and_Google_Slides_f24fa592.odp	OK	0	3	238	240	1237	5	0
slides/chartset-011/odp/098_Leaning_Cards_Process_dadb3738.odp	OK	0	3	211	216	967	5	0
slides/chartset-012/odp/003_2-Circle_Venn_Diagram_7ab74e5c.odp	OK	0	3	147	152	769	5	0
slides/chartset-012/odp/008_3-Circle_Venn_Diagram_024a12c5.odp	OK	0	3	217	222	1097	5	0
slides/chartset-012/odp/013_3-Step_Segmented_Cycle_Process_5232f82d.odp	OK	0	3	219	224	1113	5	0
slides/chartset-012/odp/061_Four-Stage_Serpentine_Chart_05699efe.odp	OK	0	3	71	76	397	5	0
slides/chartset-012/odp/064_Four-Step_Success_Cycle_30c0a917.odp	OK	0	3	151	156	701	5	0
slides/chartset-012/odp/067_Free_PowerPoint_Layered_Funnel_Process_4_Stages_4deb9647.odp	OK	0	4	464	488	2392	4	0
slides/chartset-012/odp/073_Halo_Radial_for_PowerPoint_and_Google_Slides_4bd0918b.odp	OK	0	3	270	272	1383	4	0
slides/chartset-012/odp/074_Hashtag_Matrix_246eb8d9.odp	OK	0	3	245	250	1271	5	0
slides/chartset-012/odp/080_Infographic_Cycle_Venn_Diagram_for_PowerPoint_2e3cdb7f.odp	OK	0	3	275	275	1406	4	0
slides/chartset-012/odp/089_Infographic_Radial_Matrix_for_PowerPoint_and_Google_Slides_eb0550f2.odp	OK	0	3	282	284	1453	5	0
slides/chartset-013/odp/014_3D_Radial_Block_List_for_PowerPoint_and_Google_Slides_0773075e.odp	OK	0	3	430	432	2249	5	0
slides/chartset-013/odp/016_4-Position_Org_Chart_1d3640b6.odp	OK	0	3	132	134	745	4	0
slides/chartset-013/odp/023_5-Step_Progress_Cards_91d5ff57.odp	OK	0	3	241	246	1155	5	0
slides/chartset-013/odp/032_BCG_Growth-Share_Matrix_560d0485.odp	OK	0	3	213	226	1153	5	0
slides/chartset-013/odp/049_Five-Block_Hub_Spoke_42ee8593.odp	OK	0	3	265	272	1333	5	0
slides/chartset-013/odp/050_Five-Point_Radial_Hub_00793e08.odp	OK	0	3	165	170	755	5	0
slides/chartset-013/odp/056_Four-Block_Hub_Spoke_134b89d1.odp	OK	0	3	219	226	1107	5	0
slides/chartset-013/odp/066_Free_PowerPoint_Layered_Funnel_Process_c0b380ec.odp	OK	0	5	580	610	2975	4	0
slides/chartset-013/odp/079_Horizontal_Relationships_for_PowerPoint_and_Google_Slides_a3d35f63.odp	OK	0	3	142	144	745	4	0
slides/chartset-013/odp/088_Infographic_Quadrant_Pie_Chart_7b1e8abd.odp	OK	0	3	289	294	1435	5	0
slides/chartset-014/odp/019_4-Step_Segmented_Cycle_Process_2ff93c19.odp	OK	0	3	281	286	1417	5	0
slides/chartset-014/odp/021_5-Position_Org_Chart_cb042559.odp	OK	0	3	136	138	765	4	0
slides/chartset-014/odp/024_5-Step_Segmented_Cycle_Process_c8ca37ef.odp	OK	0	3	343	348	1721	5	0
slides/chartset-014/odp/029_8-Step_Neumorphic_Cycle_Diagram_b9b75044.odp	OK	0	3	341	346	1503	5	0
slides/chartset-014/odp/036_Chevron_Process_Cards_3c8f0ea1.odp	OK	0	3	161	166	737	5	0
slides/chartset-014/odp/059_Four-Part_Concept_Puzzle_30cea7e5.odp	OK	0	6	570	594	2961	6	0
slides/chartset-014/odp/081_Infographic_Funnel_w_3_Stages_for_PowerPoint_28e26b31.odp	OK	0	3	397	397	2006	5	0
slides/chartset-014/odp/082_Infographic_Funnel_with_4_Stages_for_PowerPoint_72d4f125.odp	OK	0	3	393	393	1990	5	0
slides/chartset-014/odp/085_Infographic_Org_Chart_for_PowerPoint_5_Blocks_3870252f.odp	OK	0	3	49	49	304	5	0
slides/chartset-014/odp/086_Infographic_Org_Chart_for_PowerPoint_6_Blocks_f9086d83.odp	OK	0	3	53	53	324	5	0
slides/done-001/odp/111006 COMSTAC STOWG Aero spaceports IFG.odp	OK	0	8	267	309	1647	2	0
slides/done-001/odp/BMFE-06-03 (Gerflor) Smoke Density and Toxicity.odp	OK	0	6	732	794	3547	4	0
slides/done-001/odp/Definitions commodity chains.odp	OK	0	4	261	279	1556	2	0
slides/done-001/odp/Statement of Work presentation.odp	OK	0	10	226	239	1286	3	0
slides/done-001/odp/Trust Fund Excise Taxes Structure.odp	OK	0	1	169	189	868	2	0
slides/done-001/odp/WC_Update-Aug03.odp	OK	0	11	452	519	2874	2	0
slides/done-001/odp/fishbone-diagram-template-ppt-1.odp	OK	0	1	189	197	882	2	0
slides/done-001/odp/iaeg_work_group_leader_updates.odp	OK	0	1	90	91	505	4	0
slides/done-001/odp/policy-pesentation.odp	OK	0	16	389	478	2288	3	0
slides/done-001/odp/wells08_basic.odp	OK	0	27	986	1162	5741	4	0
slides/done-002/odp/080214-Intl-pol-frameworks-and-their-implications-for-Africa-ISS-workshop.odp	OK	0	18	815	871	4473	4	0
slides/done-002/odp/Curriculum-Schematic-E22-11052025.odp	OK	0	12	1131	1319	6925	5	0
slides/done-002/odp/dhs-293364.odp	OK	0	39	3578	3787	19387	7	0
slides/done-002/odp/diapo_6_fees_vous_etes_poctdoct_exterieur_a_luniv_v2_0_1.odp	OK	0	1	92	98	558	3	0
slides/done-002/odp/gfopportunitiesforlinkagespres_2010_en.odp	OK	0	27	1647	1717	10366	7	0
slides/done-002/odp/medicines_bulletin_february_2023_final.odp	OK	0	1	500	510	2902	4	0
slides/done-002/odp/ws_prod-g-doc-Events-2007-Approval-of-Flight-Conditions-RM-NAA-16032007.odp	OK	0	14	746	832	4659	5	0
slides/done-002/odp/ws_prod-g-doc-Events-2007-may-presentation-PtF-background-+-principles.odp	OK	0	20	909	932	5043	3	0
slides/done-002/odp/ws_prod-g-doc-Events-2007-november-IACA-presentation-at-EASA-Fuel-Tank-Safety-Training-Seminar.odp	OK	0	10	555	587	2925	3	0
slides/done-002/odp/ws_prod-g-doc-Events-Part-M-presentation.odp	OK	0	30	1844	1883	10489	3	0
slides/done-003/odp/010605Vul.odp	OK	0	21	947	1094	5746	6	0
slides/done-003/odp/02_REDAC_New ATM briefing _March 2017v2.odp	OK	0	6	759	805	4920	5	0
slides/done-003/odp/97936.odp	OK	0	15	1266	1352	6561	5	0
slides/done-003/odp/Inducement-to-Insurance-Business.odp	OK	0	22	2558	2569	12820	5	0
slides/done-003/odp/NCW-2024-Guide-.odp	OK	0	1	206	217	1158	4	0
slides/done-003/odp/ev122_jj-liew-tort-of-bribery-webinar.odp	OK	0	24	1370	1445	6734	4	0
slides/done-003/odp/outlook_of_nigerian_pension_sector.odp	OK	0	12	1032	1129	5802	5	0
slides/done-003/odp/ws_prod-g-doc-Events-2007-Privileges.odp	OK	0	15	799	818	4160	5	0
slides/done-003/odp/ws_prod-g-doc-Events-2007-september-M.017-(French)-France.odp	OK	0	55	6214	6290	33915	3	0
slides/done-003/odp/ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ.odp	OK	0	38	2663	2713	14835	4	0
slides/done-004/odp/0335fab9-79f0-4944-b92c-f223837ca2d8.odp	OK	0	12	610	661	4404	3	0
slides/done-004/odp/DOE Interactive Exercise Presentation draft rev 2.odp	OK	0	10	563	645	2732	5	0
slides/done-004/odp/Item 6b - UNSD - Dissemination through APIs.odp	OK	0	10	421	453	2420	3	0
slides/done-004/odp/Liturgical-Commission-2025-Convention-Presentation.odp	OK	0	9	344	396	1837	2	0
slides/done-004/odp/Session 21- The option to expand & abandon.odp	OK	0	12	885	968	4268	6	0
slides/done-004/odp/attendance-updates-for-governors.odp	OK	0	30	3051	3223	17309	7	0
slides/done-004/odp/ghgp-supply-chain-initiative_20100323_wri.odp	OK	0	52	3848	4083	22385	10	0
slides/done-004/odp/redac-fullComm-201705-EE-FRs-briefing.odp	OK	0	8	374	403	2268	4	0
slides/done-004/odp/undp_presentation_revised_17_may.odp	OK	0	22	1805	1924	10391	7	0
slides/done-004/odp/ws_prod-g-doc-Events-industrymeeting18112004-European-Safety-Strategy-Initiative.odp	OK	0	10	332	343	1884	3	0
slides/done-005/odp/5b_upasana_dasgupta_-_liability_and_registration.odp	OK	0	15	955	1007	5024	3	0
slides/done-005/odp/ANG C-1 ATC-TO Core Program - HF REDAC briefing September 7 2016.odp	OK	0	19	1880	2002	11581	5	0
slides/done-005/odp/ITE106-Chapter 4.odp	OK	0	47	3139	3294	16509	7	0
slides/done-005/odp/NAS-Infrastructure-Roadmaps-HSI.odp	OK	0	9	1413	1467	9003	5	0
slides/done-005/odp/NAS-Infrastructure-Roadmaps-Weather.odp	OK	0	11	2168	2200	12081	3	0
slides/done-005/odp/berlin.odp	OK	0	29	1366	1522	7392	3	0
slides/done-005/odp/c_291533.odp	OK	0	19	1104	1158	5913	7	0
slides/done-005/odp/manufacturing_process_simulation_working_group_overview_2023.odp	OK	0	7	727	770	4868	4	0
slides/done-005/odp/pods05.odp	OK	0	60	1968	2165	10665	10	0
slides/done-005/odp/ws_prod-g-doc-Events-industrymeeting18112004-Aercap.odp	OK	0	12	1271	1345	6950	3	0
slides/done-006/odp/Course Selection 2025-26 Current Grade 09.odp	OK	0	10	694	698	3343	3	0
slides/done-006/odp/Ensemble-pour-l-amelioration-de-la-securite-de-lac-AIRBUS.odp	OK	0	9	627	652	3451	4	0
slides/done-006/odp/Lepore.odp	OK	0	20	1812	1938	10749	5	0
slides/done-006/odp/REDAC HF briefing Sep 2016_LARD_ATC_TO_FE_v2.odp	OK	0	18	2119	2223	12620	7	0
slides/done-006/odp/Stakeholders-v08052017 - v5.odp	OK	0	13	548	613	3343	7	0
slides/done-006/odp/iris07.12.12.odp	OK	0	21	869	926	4718	9	0
slides/done-006/odp/nabiyeleul_1_aviation_service_28_july_2020.odp	OK	0	9	556	607	3170	4	0
slides/done-006/odp/social-media-app-bulletin-january.odp	OK	0	4	779	783	4001	4	0
slides/done-006/odp/wopanets-innovationdays-06-16.odp	OK	0	15	563	626	3625	3	0
slides/done-006/odp/ws_prod-g-doc-Events-r-6.-ESM.odp	OK	0	25	1951	2120	11330	4	0
slides/done-007/odp/1-secretariat.odp	OK	0	10	150	216	1034	3	0
slides/done-007/odp/10. Drawings, circuit diagrams and schematics.odp	OK	0	23	1499	1518	8444	4	0
slides/done-007/odp/71393_pp7.odp	OK	0	39	2157	2379	12475	6	0
slides/done-007/odp/BHCA Part II webinar #2 - 10.2020.odp	OK	0	21	1396	1442	7342	6	0
slides/done-007/odp/Boeing 737 Max - Group 5.odp	OK	0	2	7	7	27	1	0
slides/done-007/odp/PAL Block Intro 2023.odp	OK	0	20	1447	1548	8211	6	0
slides/done-007/odp/bitesize-writing-a-report.odp	OK	0	15	652	703	3771	5	0
slides/done-007/odp/flying-by-numbers-presentation.odp	OK	0	10	536	566	2353	7	0
slides/done-007/odp/introduction_to_bea_tuxedo.odp	OK	0	40	1821	1888	9931	7	0
slides/done-007/odp/joint_user_outcomes_michael_fullerton_29.06.12.odp	OK	0	20	1917	2028	9836	7	0
slides/done-008/odp/8.16_AOD_FINAL_Provider_Training_Presentation_9_2009.odp	OK	0	94	4310	4542	22480	7	0
slides/done-008/odp/AATF-Fact-Sheet-2025.odp	OK	0	9	847	893	4611	8	0
slides/done-008/odp/EG1_dsrc tech.odp	OK	0	26	2034	2178	11132	6	0
slides/done-008/odp/FIT26-Presentation-Airservices-Update.odp	OK	0	11	221	241	1295	4	0
slides/done-008/odp/Framing Europe.odp	OK	0	24	2237	2300	11542	4	0
slides/done-008/odp/G-InvoicingKeithJarboe.odp	OK	0	13	1077	1174	6967	5	0
slides/done-008/odp/RESPA_-_Section_8_Webinar.odp	OK	0	35	2569	2759	13289	5	0
slides/done-008/odp/ROK-PI Climate Bulletin - Edition 2017-06.odp	OK	0	2	409	416	2332	3	0
slides/done-008/odp/concepts-surrounding-cloud-computing-carolyn-kranz-and-rich-prem-gb-seattle-2011.odp	OK	0	36	2467	2575	13459	6	0
slides/done-008/odp/item_3-environmental_process_briefing.odp	OK	0	12	296	334	1765	4	0
slides/done-009/odp/30-04-2021 merged NDoH and NICD_Presentation HBV BD meeting 05May2021_1.odp	OK	0	18	1354	1441	7639	7	0
slides/done-009/odp/Airport Planning 09112013.odp	OK	0	9	629	656	3591	6	0
slides/done-009/odp/COMSTAC_11_5_2021am_2.odp	OK	0	39	2741	2858	16225	4	0
slides/done-009/odp/Employment-Based_I-485.odp	OK	0	42	2516	2709	13353	3	0
slides/done-009/odp/FIT26-Presentation-PR-Briefing-Debrief-Airbus.odp	OK	0	9	1441	1533	7273	4	0
slides/done-009/odp/HENTZEN_COMPOSITE_MATERIALS_IN_THE_AEROSPACE_INDUSTRY.odp	OK	0	12	320	344	1868	3	0
slides/done-009/odp/[Christophe]NLP_reseau_inge_stat.odp	OK	0	17	884	1002	4532	5	0
slides/done-009/odp/airbus-powerpoint-presentation-2019-20-without-video_diy_2019-20.odp	OK	0	38	864	912	4387	6	0
slides/done-009/odp/iep-amount-frequency-for-webinar.odp	OK	0	39	1681	1763	9154	6	0
slides/done-009/odp/redac-sas-201403-ppt-portfolio-rev-sim.odp	OK	0	14	2001	2179	12957	8	0
