path	dir	spacing	size	bold	linebreak	overlap	rot	count	index	words	whole	widest	rest	text
sheets/chartset-013/xlsx/035_Project_plan_for_law_firms_aa2d4462.xlsx	V	51.2329	9.0000	0	1	0	0.0000	6	3	3	135.1531	58.5000	72.6931	INTELLECTUAL PROPERTY LAWYER
sheets/chartset-013/xlsx/035_Project_plan_for_law_firms_aa2d4462.xlsx	V	51.2329	9.0000	0	1	0	0.0000	6	4	2	87.5791	53.2620	32.3370	BANKRUPTCY LAWYER
sheets/chartset-013/xlsx/035_Project_plan_for_law_firms_aa2d4462.xlsx	V	51.2329	9.0000	0	1	0	0.0000	6	5	2	53.1361	28.3320	22.8240	ADMIN STAFF
sheets/chartset-013/xlsx/043_Buy_a_car_vs._rideshare_ff07c7e6.xlsx	H	263.7079	11.0000	0	1	0	0.0000	2	0	3	53.2562	21.5057	24.5984	Buy a car
sheets/chartset-013/xlsx/049_Expenses_calculator_c351f3d0.xlsx	H	146.0552	10.0000	0	1	0	0.0000	7	6	2	55.7770	29.9071	22.7706	Grand Total
sheets/chartset-014/xlsx/027_Simple_personal_cash_flow_statement_675c6584.xlsx	V	50.7725	9.0000	0	1	0	0.0000	6	0	2	34.1411	25.5542	5.7261	Other 2
sheets/chartset-014/xlsx/027_Simple_personal_cash_flow_statement_675c6584.xlsx	V	50.7725	9.0000	0	1	0	0.0000	6	1	2	34.1411	25.5542	5.7261	Other 3
sheets/chartset-014/xlsx/027_Simple_personal_cash_flow_statement_675c6584.xlsx	V	50.7725	9.0000	0	1	0	0.0000	6	2	2	34.1411	25.5542	5.7261	Other 4
sheets/chartset-014/xlsx/027_Simple_personal_cash_flow_statement_675c6584.xlsx	V	50.7725	9.0000	0	1	0	0.0000	6	4	2	34.1411	25.5542	5.7261	Other 1
sheets/chartset-014/xlsx/027_Simple_personal_cash_flow_statement_675c6584.xlsx	V	27.6941	9.0000	0	1	0	0.0000	11	0	2	34.1411	25.5542	5.7261	Other 2
sheets/chartset-014/xlsx/027_Simple_personal_cash_flow_statement_675c6584.xlsx	V	27.6941	9.0000	0	1	0	0.0000	11	1	2	34.1411	25.5542	5.7261	Other 1
sheets/chartset-014/xlsx/027_Simple_personal_cash_flow_statement_675c6584.xlsx	V	27.6941	9.0000	0	1	0	0.0000	11	3	2	61.9584	38.2587	20.8388	Personal Care
sheets/chartset-014/xlsx/027_Simple_personal_cash_flow_statement_675c6584.xlsx	V	27.6941	9.0000	0	1	0	0.0000	11	10	2	94.6714	65.2324	26.5781	Home Improvements
sheets/chartset-014/xlsx/027_Simple_personal_cash_flow_statement_675c6584.xlsx	V	17.3789	9.0000	0	1	0	0.0000	18	0	2	34.1411	25.5542	5.7261	Other 1
sheets/chartset-014/xlsx/027_Simple_personal_cash_flow_statement_675c6584.xlsx	V	17.3789	9.0000	0	1	0	0.0000	18	1	2	34.1411	25.5542	5.7261	Other 2
sheets/chartset-014/xlsx/027_Simple_personal_cash_flow_statement_675c6584.xlsx	V	17.3789	9.0000	0	1	0	0.0000	18	3	2	73.3754	38.3290	32.1855	Vehicle Tax/Fees
sheets/chartset-014/xlsx/027_Simple_personal_cash_flow_statement_675c6584.xlsx	V	17.3789	9.0000	0	1	0	0.0000	18	12	2	89.3012	44.7363	41.7040	Disability Premiums
sheets/chartset-014/xlsx/027_Simple_personal_cash_flow_statement_675c6584.xlsx	V	17.3789	9.0000	0	1	0	0.0000	18	13	3	77.5108	33.1172	38.6718	State Income Tax
sheets/chartset-014/xlsx/027_Simple_personal_cash_flow_statement_675c6584.xlsx	V	17.3789	9.0000	0	1	0	0.0000	18	14	2	79.1366	44.0902	32.1855	Vehicle Payments
sheets/chartset-014/xlsx/027_Simple_personal_cash_flow_statement_675c6584.xlsx	V	62.5640	9.0000	0	1	0	0.0000	5	0	2	34.1411	25.5542	5.7261	Other 1
sheets/chartset-014/xlsx/027_Simple_personal_cash_flow_statement_675c6584.xlsx	V	62.5640	9.0000	0	1	0	0.0000	5	1	2	34.1411	25.5542	5.7261	Other 2
sheets/chartset-014/xlsx/027_Simple_personal_cash_flow_statement_675c6584.xlsx	V	62.5640	9.0000	0	1	0	0.0000	5	2	2	65.9179	40.8646	22.1924	Cash Reserves
sheets/chartset-014/xlsx/038_Baby_growth_chart_bb9cd672.xlsx	H	57.1894	10.0000	0	1	0	0.0000	20	0	2	30.8877	18.9668	9.2120	At birth
sheets/chartset-014/xlsx/038_Baby_growth_chart_bb9cd672.xlsx	H	57.1894	10.0000	0	1	0	0.0000	20	1	2	28.7261	20.5948	5.4224	4 days
sheets/chartset-014/xlsx/038_Baby_growth_chart_bb9cd672.xlsx	H	57.1894	10.0000	0	1	0	0.0000	20	2	2	28.7261	20.5948	5.4224	7 days
sheets/chartset-014/xlsx/038_Baby_growth_chart_bb9cd672.xlsx	H	57.1894	10.0000	0	1	0	0.0000	20	3	2	33.4250	20.5948	10.1213	11 days
sheets/chartset-014/xlsx/038_Baby_growth_chart_bb9cd672.xlsx	H	57.1894	10.0000	0	1	0	0.0000	20	4	2	34.1486	20.5948	10.8449	14 days
sheets/chartset-014/xlsx/038_Baby_growth_chart_bb9cd672.xlsx	H	57.1894	10.0000	0	1	0	0.0000	20	5	2	34.1486	20.5948	10.8449	18 days
sheets/chartset-014/xlsx/038_Baby_growth_chart_bb9cd672.xlsx	H	57.1894	10.0000	0	1	0	0.0000	20	6	2	34.1486	20.5948	10.8449	21 days
sheets/chartset-014/xlsx/038_Baby_growth_chart_bb9cd672.xlsx	H	57.1894	10.0000	0	1	0	0.0000	20	7	2	34.1486	20.5948	10.8449	25 days
sheets/chartset-014/xlsx/038_Baby_growth_chart_bb9cd672.xlsx	H	57.1894	10.0000	0	1	0	0.0000	20	8	2	34.1486	20.5948	10.8449	28 days
sheets/chartset-014/xlsx/038_Baby_growth_chart_bb9cd672.xlsx	H	57.1894	10.0000	0	1	0	0.0000	20	9	2	35.7672	27.6359	5.4224	5 weeks
sheets/chartset-014/xlsx/038_Baby_growth_chart_bb9cd672.xlsx	H	57.1894	10.0000	0	1	0	0.0000	20	10	2	35.7672	27.6359	5.4224	6 weeks
sheets/chartset-014/xlsx/038_Baby_growth_chart_bb9cd672.xlsx	H	57.1894	10.0000	0	1	0	0.0000	20	11	2	35.7672	27.6359	5.4224	7 weeks
sheets/chartset-014/xlsx/038_Baby_growth_chart_bb9cd672.xlsx	H	57.1894	10.0000	0	1	0	0.0000	20	12	2	40.1043	31.9730	5.4224	2 months
sheets/chartset-014/xlsx/038_Baby_growth_chart_bb9cd672.xlsx	H	57.1894	10.0000	0	1	0	0.0000	20	13	2	40.1043	31.9730	5.4224	3 months
sheets/chartset-014/xlsx/038_Baby_growth_chart_bb9cd672.xlsx	H	57.1894	10.0000	0	1	0	0.0000	20	14	2	40.1043	31.9730	5.4224	6 months
sheets/chartset-014/xlsx/038_Baby_growth_chart_bb9cd672.xlsx	H	57.1894	10.0000	0	1	0	0.0000	20	15	2	40.1043	31.9730	5.4224	9 months
sheets/chartset-014/xlsx/038_Baby_growth_chart_bb9cd672.xlsx	H	57.1894	10.0000	0	1	0	0.0000	20	16	2	45.5268	31.9730	10.8449	12 months
sheets/chartset-014/xlsx/038_Baby_growth_chart_bb9cd672.xlsx	H	57.1894	10.0000	0	1	0	0.0000	20	17	2	45.5268	31.9730	10.8449	18 months
sheets/chartset-014/xlsx/038_Baby_growth_chart_bb9cd672.xlsx	H	57.1894	10.0000	0	1	0	0.0000	20	18	2	45.5268	31.9730	10.8449	24 months
sheets/chartset-014/xlsx/038_Baby_growth_chart_bb9cd672.xlsx	H	57.1894	10.0000	0	1	0	0.0000	20	19	2	45.5268	31.9730	10.8449	36 months
sheets/chartset-014/xlsx/039_Baby_growth_tracker_e295ae56.xlsx	H	57.3724	10.0000	0	1	0	0.0000	20	0	2	36.3293	22.9087	10.3213	At birth
sheets/chartset-014/xlsx/039_Baby_growth_tracker_e295ae56.xlsx	H	57.3724	10.0000	0	1	0	0.0000	20	1	2	32.3160	23.0135	6.2032	4 days
sheets/chartset-014/xlsx/039_Baby_growth_tracker_e295ae56.xlsx	H	57.3724	10.0000	0	1	0	0.0000	20	2	2	32.3160	23.0135	6.2032	7 days
sheets/chartset-014/xlsx/039_Baby_growth_tracker_e295ae56.xlsx	H	57.3724	10.0000	0	1	0	0.0000	20	3	2	38.5192	23.0135	12.4065	11 days
sheets/chartset-014/xlsx/039_Baby_growth_tracker_e295ae56.xlsx	H	57.3724	10.0000	0	1	0	0.0000	20	4	2	38.5192	23.0135	12.4065	14 days
sheets/chartset-014/xlsx/039_Baby_growth_tracker_e295ae56.xlsx	H	57.3724	10.0000	0	1	0	0.0000	20	5	2	38.5192	23.0135	12.4065	18 days
sheets/chartset-014/xlsx/039_Baby_growth_tracker_e295ae56.xlsx	H	57.3724	10.0000	0	1	0	0.0000	20	6	2	38.5192	23.0135	12.4065	21 days
sheets/chartset-014/xlsx/039_Baby_growth_tracker_e295ae56.xlsx	H	57.3724	10.0000	0	1	0	0.0000	20	7	2	38.5192	23.0135	12.4065	25 days
sheets/chartset-014/xlsx/039_Baby_growth_tracker_e295ae56.xlsx	H	57.3724	10.0000	0	1	0	0.0000	20	8	2	38.5192	23.0135	12.4065	28 days
sheets/chartset-014/xlsx/039_Baby_growth_tracker_e295ae56.xlsx	H	57.3724	10.0000	0	1	0	0.0000	20	9	2	39.9999	30.6974	6.2032	5 weeks
sheets/chartset-014/xlsx/039_Baby_growth_tracker_e295ae56.xlsx	H	57.3724	10.0000	0	1	0	0.0000	20	10	2	39.9999	30.6974	6.2032	6 weeks
sheets/chartset-014/xlsx/039_Baby_growth_tracker_e295ae56.xlsx	H	57.3724	10.0000	0	1	0	0.0000	20	11	2	39.9999	30.6974	6.2032	7 weeks
sheets/chartset-014/xlsx/039_Baby_growth_tracker_e295ae56.xlsx	H	57.3724	10.0000	0	1	0	0.0000	20	12	2	46.0269	36.7243	6.2032	2 months
sheets/chartset-014/xlsx/039_Baby_growth_tracker_e295ae56.xlsx	H	57.3724	10.0000	0	1	0	0.0000	20	13	2	46.0269	36.7243	6.2032	3 months
sheets/chartset-014/xlsx/039_Baby_growth_tracker_e295ae56.xlsx	H	57.3724	10.0000	0	1	0	0.0000	20	14	2	46.0269	36.7243	6.2032	6 months
sheets/chartset-014/xlsx/039_Baby_growth_tracker_e295ae56.xlsx	H	57.3724	10.0000	0	1	0	0.0000	20	15	2	46.0269	36.7243	6.2032	9 months
sheets/chartset-014/xlsx/039_Baby_growth_tracker_e295ae56.xlsx	H	57.3724	10.0000	0	1	0	0.0000	20	16	2	52.2301	36.7243	12.4065	12 months
sheets/chartset-014/xlsx/039_Baby_growth_tracker_e295ae56.xlsx	H	57.3724	10.0000	0	1	0	0.0000	20	17	2	52.2301	36.7243	12.4065	18 months
sheets/chartset-014/xlsx/039_Baby_growth_tracker_e295ae56.xlsx	H	57.3724	10.0000	0	1	0	0.0000	20	18	2	52.2301	36.7243	12.4065	24 months
sheets/chartset-014/xlsx/039_Baby_growth_tracker_e295ae56.xlsx	H	57.3724	10.0000	0	1	0	0.0000	20	19	2	52.2301	36.7243	12.4065	36 months
sheets/chartset-014/xlsx/045_Check_register_with_chart_4becb8a0.xlsx	V	32.8646	9.0000	0	1	0	0.0000	7	1	2	49.6450	27.0659	19.7183	Credit card
sheets/done-010/xls/TOGAF9-Tool-ConfReqts-CSQ.xls	H	56.0498	10.0000	0	1	1	0.0000	8	0	3	74.8386	49.2023	21.2280	Part I: Introduction
sheets/done-010/xls/TOGAF9-Tool-ConfReqts-CSQ.xls	H	56.0498	10.0000	0	1	1	0.0000	8	1	5	166.7162	53.4013	104.4982	Part II: Architecture Development Method
sheets/done-010/xls/TOGAF9-Tool-ConfReqts-CSQ.xls	H	56.0498	10.0000	0	1	1	0.0000	8	2	6	158.0517	44.2512	102.7796	Part III: ADM Guidelines and Techniques
sheets/done-010/xls/TOGAF9-Tool-ConfReqts-CSQ.xls	H	56.0498	10.0000	0	1	1	0.0000	8	3	5	160.7318	49.0261	102.8890	Part IV: Architecture Content Framework
sheets/done-010/xls/TOGAF9-Tool-ConfReqts-CSQ.xls	H	56.0498	10.0000	0	1	1	0.0000	8	4	6	154.7001	43.9608	99.7184	Part V: Enterprise Continuum and Tools
sheets/done-010/xls/TOGAF9-Tool-ConfReqts-CSQ.xls	H	56.0498	10.0000	0	1	1	0.0000	8	5	5	136.9139	39.6903	88.4069	Part VI: TOGAF® Reference Models
sheets/done-010/xls/TOGAF9-Tool-ConfReqts-CSQ.xls	H	56.0498	10.0000	0	1	1	0.0000	8	6	5	171.0294	49.0261	113.1865	Part VII: Architecture Capability Framework
sheets/done-010/xls/TOGAF9-Tool-ConfReqts-CSQ.xls	H	56.0498	10.0000	0	1	1	0.0000	8	7	3	82.0893	46.0079	31.6731	Part VIII: Appendices
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	21.8226	9.0000	0	1	0	1.5708	19	0	4	119.8476	49.0122	64.7314	Risk Management & Governance
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	21.8226	9.0000	0	1	0	1.5708	19	1	2	70.6419	45.4174	23.1898	CyBoK Introduction
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	21.8226	9.0000	0	1	0	1.5708	19	2	3	63.6283	38.9531	20.6060	Law & Regulation
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	21.8226	9.0000	0	1	0	1.5708	19	3	5	162.8172	49.0122	105.6665	Security Operations & Incident Management
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	21.8226	9.0000	0	1	0	1.5708	19	4	2	54.7865	26.5649	26.1869	Human Factors
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	21.8226	9.0000	0	1	0	1.5708	19	5	3	103.8691	40.8208	58.9790	Distributed Systems Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	21.8226	9.0000	0	1	0	1.5708	19	6	4	84.6121	25.9761	52.5321	Privacy & Online Rights
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	21.8226	9.0000	0	1	0	1.5708	19	7	4	170.7096	56.5092	108.0965	Authentication, Authorisation & Accountability
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	21.8226	9.0000	0	1	0	1.5708	19	8	3	92.2412	32.5635	55.6084	Secure Software Lifecycle
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	21.8226	9.0000	0	1	0	1.5708	19	9	4	115.1937	29.5400	79.5498	Cyber Physical Systems Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	21.8226	9.0000	0	1	0	1.5708	19	10	4	84.3441	29.4390	48.8012	Web & Mobile Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	21.8226	9.0000	0	1	0	1.5708	19	11	2	64.0371	32.5635	29.4390	Software Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	21.8226	9.0000	0	1	0	1.5708	19	12	4	126.8392	48.7309	72.0043	Operating Systems & Virtualisation
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	21.8226	9.0000	0	1	0	1.5708	19	14	2	83.1928	40.7856	40.3725	Adversarial Behaviours
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	21.8226	9.0000	0	1	0	1.5708	19	16	4	108.4348	41.1942	61.1367	Malware & Attack Technology
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	21.8226	9.0000	0	1	0	1.5708	19	17	2	63.0528	31.5791	29.4390	Network Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	21.8226	9.0000	0	1	0	1.5708	19	18	2	42.0468	22.3989	17.6132	Grand Total
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	29.0048	9.0000	0	1	0	1.5708	13	0	2	54.7865	26.5649	26.1869	Human Factors
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	29.0048	9.0000	0	1	0	1.5708	13	1	4	119.8476	49.0122	64.7314	Risk Management & Governance
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	29.0048	9.0000	0	1	0	1.5708	13	2	3	63.6283	38.9531	20.6060	Law & Regulation
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	29.0048	9.0000	0	1	0	1.5708	13	3	4	84.6121	25.9761	52.5321	Privacy & Online Rights
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	29.0048	9.0000	0	1	0	1.5708	13	4	4	115.1937	29.5400	79.5498	Cyber Physical Systems Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	29.0048	9.0000	0	1	0	1.5708	13	5	5	162.8172	49.0122	105.6665	Security Operations & Incident Management
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	29.0048	9.0000	0	1	0	1.5708	13	6	2	70.6419	45.4174	23.1898	CyBoK Introduction
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	29.0048	9.0000	0	1	0	1.5708	13	7	3	92.2412	32.5635	55.6084	Secure Software Lifecycle
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	29.0048	9.0000	0	1	0	1.5708	13	8	4	84.3441	29.4390	48.8012	Web & Mobile Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	29.0048	9.0000	0	1	0	1.5708	13	9	4	126.8392	48.7309	72.0043	Operating Systems & Virtualisation
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	29.0048	9.0000	0	1	0	1.5708	13	10	4	170.7096	56.5092	108.0965	Authentication, Authorisation & Accountability
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	29.0048	9.0000	0	1	0	1.5708	13	11	4	108.4348	41.1942	61.1367	Malware & Attack Technology
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	29.0048	9.0000	0	1	0	1.5708	13	12	2	42.0468	22.3989	17.6132	Grand Total
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	31.0833	9.0000	0	1	0	1.5708	12	0	4	119.8476	49.0122	64.7314	Risk Management & Governance
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	31.0833	9.0000	0	1	0	1.5708	12	1	2	71.8548	45.4174	24.4028	CyBOK Introduction
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	31.0833	9.0000	0	1	0	1.5708	12	2	5	162.8172	49.0122	105.6665	Security Operations & Incident Management
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	31.0833	9.0000	0	1	0	1.5708	12	3	3	103.8691	40.8208	58.9790	Distributed Systems Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	31.0833	9.0000	0	1	0	1.5708	12	4	4	170.7096	56.5092	108.0965	Authentication, Authorisation & Accountability
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	31.0833	9.0000	0	1	0	1.5708	12	5	4	84.3441	29.4390	48.8012	Web & Mobile Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	31.0833	9.0000	0	1	0	1.5708	12	7	2	63.0528	31.5791	29.4390	Network Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	31.0833	9.0000	0	1	0	1.5708	12	8	2	83.1928	40.7856	40.3725	Adversarial Behaviours
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	31.0833	9.0000	0	1	0	1.5708	12	9	3	63.6283	38.9531	20.6060	Law & Regulation
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	31.0833	9.0000	0	1	0	1.5708	12	11	2	42.0468	22.3989	17.6132	Grand Total
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	37.2864	9.0000	0	1	0	1.5708	10	0	4	119.8476	49.0122	64.7314	Risk Management & Governance
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	37.2864	9.0000	0	1	0	1.5708	10	1	2	71.8548	45.4174	24.4028	CyBOK Introduction
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	37.2864	9.0000	0	1	0	1.5708	10	2	5	162.8172	49.0122	105.6665	Security Operations & Incident Management
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	37.2864	9.0000	0	1	0	1.5708	10	3	3	103.8691	40.8208	58.9790	Distributed Systems Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	37.2864	9.0000	0	1	0	1.5708	10	4	3	92.2412	32.5635	55.6084	Secure Software Lifecycle
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	37.2864	9.0000	0	1	0	1.5708	10	5	3	63.6283	38.9531	20.6060	Law & Regulation
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	37.2864	9.0000	0	1	0	1.5708	10	6	2	64.0371	32.5635	29.4390	Software Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	37.2864	9.0000	0	1	0	1.5708	10	7	2	54.7865	26.5649	26.1869	Human Factors
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	37.2864	9.0000	0	1	0	1.5708	10	8	4	84.6121	25.9761	52.5321	Privacy & Online Rights
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	37.2864	9.0000	0	1	0	1.5708	10	9	2	42.0468	22.3989	17.6132	Grand Total
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	18.1102	9.0000	0	1	0	1.5708	13	0	4	119.8476	49.0122	64.7314	Risk Management & Governance
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	18.1102	9.0000	0	1	0	1.5708	13	1	2	71.8548	45.4174	24.4028	CyBOK Introduction
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	18.1102	9.0000	0	1	0	1.5708	13	2	3	92.2412	32.5635	55.6084	Secure Software Lifecycle
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	18.1102	9.0000	0	1	0	1.5708	13	3	3	63.6283	38.9531	20.6060	Law & Regulation
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	18.1102	9.0000	0	1	0	1.5708	13	4	5	162.8172	49.0122	105.6665	Security Operations & Incident Management
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	18.1102	9.0000	0	1	0	1.5708	13	5	3	103.8691	40.8208	58.9790	Distributed Systems Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	18.1102	9.0000	0	1	0	1.5708	13	6	4	84.3441	29.4390	48.8012	Web & Mobile Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	18.1102	9.0000	0	1	0	1.5708	13	7	4	84.6121	25.9761	52.5321	Privacy & Online Rights
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	18.1102	9.0000	0	1	0	1.5708	13	8	2	64.0371	32.5635	29.4390	Software Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	18.1102	9.0000	0	1	0	1.5708	13	9	2	54.7865	26.5649	26.1869	Human Factors
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	18.1102	9.0000	0	1	0	1.5708	13	10	4	170.7096	56.5092	108.0965	Authentication, Authorisation & Accountability
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	18.1102	9.0000	0	1	0	1.5708	13	11	2	63.0528	31.5791	29.4390	Network Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	18.1102	9.0000	0	1	0	1.5708	13	12	2	42.0468	22.3989	17.6132	Grand Total
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	13.7881	9.0000	0	1	0	1.5708	17	0	4	119.8476	49.0122	64.7314	Risk Management & Governance
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	13.7881	9.0000	0	1	0	1.5708	17	1	2	71.8548	45.4174	24.4028	CyBOK Introduction
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	13.7881	9.0000	0	1	0	1.5708	17	2	4	170.7096	56.5092	108.0965	Authentication, Authorisation & Accountability
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	13.7881	9.0000	0	1	0	1.5708	17	3	5	162.8172	49.0122	105.6665	Security Operations & Incident Management
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	13.7881	9.0000	0	1	0	1.5708	17	4	2	54.7865	26.5649	26.1869	Human Factors
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	13.7881	9.0000	0	1	0	1.5708	17	5	3	103.8691	40.8208	58.9790	Distributed Systems Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	13.7881	9.0000	0	1	0	1.5708	17	6	3	63.6283	38.9531	20.6060	Law & Regulation
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	13.7881	9.0000	0	1	0	1.5708	17	7	2	64.0371	32.5635	29.4390	Software Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	13.7881	9.0000	0	1	0	1.5708	17	9	2	83.1928	40.7856	40.3725	Adversarial Behaviours
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	13.7881	9.0000	0	1	0	1.5708	17	10	4	108.4348	41.1942	61.1367	Malware & Attack Technology
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	13.7881	9.0000	0	1	0	1.5708	17	12	2	63.0528	31.5791	29.4390	Network Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	13.7881	9.0000	0	1	0	1.5708	17	13	4	84.3441	29.4390	48.8012	Web & Mobile Security
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	13.7881	9.0000	0	1	0	1.5708	17	14	4	126.8392	48.7309	72.0043	Operating Systems & Virtualisation
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	13.7881	9.0000	0	1	0	1.5708	17	15	4	84.6121	25.9761	52.5321	Privacy & Online Rights
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	13.7881	9.0000	0	1	0	1.5708	17	16	2	42.0468	22.3989	17.6132	Grand Total
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	32.4964	9.0000	0	1	0	1.5708	9	0	4	119.8476	49.0122	64.7314	Risk Management & Governance
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	32.4964	9.0000	0	1	0	1.5708	9	1	2	71.8548	45.4174	24.4028	CyBOK Introduction
sheets/done-010/xlsx/Keywords_Mapping_Graphs_and_Charts.xlsx	H	32.4964	9.0000	0	1	0	1.5708	9	2	4	84.3441	29.4390	48.8012	Web & Mobile Security
