7-Zulkefli_Part147n66_IKMAS.pptx	moved	1.66	1.66
16 - UTM - (NASA).pptx	identical
015_advanced_powerpoint_scatter.pptx	identical
line_chart.pptx	identical
006_advanced_powerpoint_area.pptx	identical
024_advanced_powerpoint_bubble.pptx	identical
003_advanced_powerpoint_line.pptx	identical
012_advanced_powerpoint_pie.pptx	identical
013_advanced_powerpoint_doughnut.pptx	identical
025_advanced_powerpoint_bar.pptx	identical
006_2-Way_Horizontal_Hierarchy_for_PowerPoint_and_Google_Slides_7c1e5084.pptx	identical
071_Funnel_Diagram_for_PowerPoint_with_5_Steps_5ceacdec.pptx	identical
017_4-Stage_Vertical_Funnel_Diagram_for_PowerPoint_61e7bde5.pptx	identical
077_Horizontal_Org_Chart_for_PowerPoint_and_Google_Slides_8cf07020.pptx	identical
047_Female_Radar_Brain_for_PowerPoint_and_Google_Slides_c2a541f6.pptx	identical
091_Infographic_Radial_for_PowerPoint_and_Google_Slides_c6909fa6.pptx	identical
018_4-Step_Hexagons_Puzzle_Diagram_for_PowerPoint_19957cce.pptx	identical
072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	identical
022_5-Step_Hexagons_Puzzle_Diagram_for_PowerPoint_eda9895e.pptx	identical
052_Flame_Percentage_Chart_d27d49c4.pptx	identical
028_8-Point_Dual_Hub_Comparison_d6c5dde5.pptx	identical
063_Four-Step_Infinity_Loop_3480185b.pptx	identical
034_Central_Idea_Hub_Diagram_8258e6ad.pptx	identical
062_Four-Step_Growth_Staircase_8a3ef338.pptx	identical
013_3-Step_Segmented_Cycle_Process_5232f82d.pptx	identical
074_Hashtag_Matrix_246eb8d9.pptx	identical
023_5-Step_Progress_Cards_91d5ff57.pptx	identical
066_Free_PowerPoint_Layered_Funnel_Process_c0b380ec.pptx	identical
024_5-Step_Segmented_Cycle_Process_c8ca37ef.pptx	identical
082_Infographic_Funnel_with_4_Stages_for_PowerPoint_72d4f125.pptx	identical
Definitions commodity chains.pptx	identical
Curriculum-Schematic-E22-11052025.pptx	identical
97936.pptx	identical
Liturgical-Commission-2025-Convention-Presentation.pptx	identical
5b_upasana_dasgupta_-_liability_and_registration.pptx	identical
manufacturing_process_simulation_working_group_overview_2023.pptx	identical
iris07.12.12.pptx	moved	0.61	0.61
BHCA Part II webinar #2 - 10.2020.pptx	identical
AATF-Fact-Sheet-2025.pptx	identical
30-04-2021 merged NDoH and NICD_Presentation HBV BD meeting 05May2021_1.pptx	identical
airbus-powerpoint-presentation-2019-20-without-video_diy_2019-20.pptx	identical
John_Broggio__RSS_Campion_event_John_Broggio.pptx	identical
section_1_our_rights_presentation.pptx	identical
3495.pptx	identical
order-of-worship-ppt-revised-2018.pptx	identical
SRDMG(16)024_60 GHz onboard airplanes.pptx	identical
PRM_training.pptx	identical
Presentation - Identify Components of the Airport (1).pptx	identical
redac-sas-201509-asisp-research.pptx	moved	4.38	4.36
RPA P4 - Advanced Material.pptx	identical
