slides/ceiling-001/ppt/RRM-training-syllabus-Chapter-3-Teamwork-TC-Towing-Incident-Analysis-Dec-2009.ppt	ppt	27/27	2477/2576	8/8	0	match	2666/2764	13921/13959	8c74581313f73e8267ba71ad476a3f4a
slides/ceiling-001/ppt/Fundamentals_Module_1_basics.ppt	ppt	26/26	1138/1089	5/5	0	match	1225/1180	6589/6471	a881aaa6c77dd085b1ec7cdb514926c3
slides/ceiling-001/ppt/W3_Case_Study_of_a_Tsunami_Warning_Simulation_Exercise_Ed.ppt	ppt	20/20	900/812	6/6	0	words	955/862	4973/4473	bb5edde4838d378f099d52ff0c195beb
slides/ceiling-001/ppt/Thailand17.ppt	ppt	54/54	2713/2625	8/9	0	words	2919/2826	14880/14380	468fd048fb8e223fe5df9e004dfdf6d2
slides/ceiling-001/ppt/architecture6.ppt	ppt	31/31	1926/2544	5/5	0	match	2011/2642	10724/10715	5379656ac5a3d5922d339ed8f4e6cfa5
slides/ceiling-002/ppt/pres_ioc_phuket.ppt	ppt	26/26	994/1520	9/9	0	match	1033/1596	6090/6089	375b3f970851da199b0d4845c8e3d791
slides/done-001/ppt/policy-pesentation.ppt	ppt	16/16	389/389	3/3	0	match	478/478	2288/2288	16631c7e202ed7d758593a2d52ec565b
slides/done-001/ppt/WC_Update-Aug03.ppt	ppt	11/11	452/452	2/2	0	match	519/519	2874/2874	86ce35f67c3e06d73cb3c4e1dee8aefa
slides/done-001/ppt/wells08_basic.ppt	ppt	27/27	986/995	4/4	0	match	1172/1171	5741/5762	aaf1cc002e803ecfffc4832416d74f4d
slides/done-002/ppt/080214-Intl-pol-frameworks-and-their-implications-for-Africa-ISS-workshop.ppt	ppt	18/18	815/814	4/4	0	match	838/870	4473/4473	bf77ffa9553c52887e884ad85c8fc873
slides/done-002/ppt/gfopportunitiesforlinkagespres_2010_en.ppt	ppt	27/27	1658/1654	7/7	0	match	1728/1724	10371/10371	9c52096da0480e2b2520601344ff00bf
slides/done-002/ppt/ws_prod-g-doc-Events-2007-Approval-of-Flight-Conditions-RM-NAA-16032007.ppt	ppt	14/14	743/743	5/6	0	match	823/820	4659/4659	3202fb3dbddcae7a96c3d3cd30cd8206
slides/done-002/ppt/ws_prod-g-doc-Events-2007-may-presentation-PtF-background-+-principles.ppt	ppt	20/20	909/909	3/3	0	match	1025/932	5043/5043	7bd552526ecb22805b6c85e8baf44bcf
slides/done-002/ppt/ws_prod-g-doc-Events-Part-M-presentation.ppt	ppt	30/30	1845/1845	3/3	0	match	1924/1878	10489/10489	2ce91ff0bedb522adb347c6cbb118edf
slides/done-002/ppt/ws_prod-g-doc-Events-2007-november-IACA-presentation-at-EASA-Fuel-Tank-Safety-Training-Seminar.ppt	ppt	10/10	555/555	3/3	0	match	587/587	2925/2925	2f7b02b87ce71822e59be2287ecf0aea
slides/done-003/ppt/Inducement-to-Insurance-Business.ppt	ppt	22/22	2560/2577	5/5	0	match	2571/2589	12812/12899	213b79ae3329edd78c28821982d424c5
slides/done-003/ppt/ws_prod-g-doc-Events-2007-Privileges.ppt	ppt	15/15	799/799	5/5	0	match	842/818	4160/4160	4c84ccc7fe3c9066339a43a21c1d2284
slides/done-003/ppt/010605Vul.ppt	ppt	21/21	947/944	6/6	0	match	1092/1089	5746/5746	0c61ab72fc8e84fc76456d8a5199f466
slides/done-003/ppt/ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ.ppt	ppt	38/38	2662/2662	4/4	0	match	2855/2712	14835/14835	14907d6f5b46cede01b2a9bee903a436
slides/done-003/ppt/outlook_of_nigerian_pension_sector.ppt	ppt	12/12	1021/1021	5/6	0	match	1118/1118	5802/5802	5e36eb5c0debd4ceb27c319466a8ff9e
slides/done-004/ppt/undp_presentation_revised_17_may.ppt	ppt	22/22	1839/1835	7/7	0	match	1930/1956	10590/10556	a2a75f54c9f0b208f4eac5b8c6c23cb7
slides/done-003/ppt/ws_prod-g-doc-Events-2007-september-M.017-(French)-France.ppt	ppt	55/55	6215/6215	3/3	0	match	6471/6291	33915/33915	1ee0d753273a76e70d6b96990ef00658
slides/done-005/ppt/ITE106-Chapter 4.ppt	ppt	47/47	3139/3139	7/7	0	match	3294/3294	16509/16509	45a37964e21c91aa42f91271653e5bfb
slides/done-004/ppt/0335fab9-79f0-4944-b92c-f223837ca2d8.ppt	ppt	12/12	618/616	3/3	0	match	664/667	4499/4499	23de7d528355c5173db5c5667c0357ae
slides/done-004/ppt/ws_prod-g-doc-Events-industrymeeting18112004-European-Safety-Strategy-Initiative.ppt	ppt	10/10	332/332	4/4	0	match	389/343	1884/1884	12059ebb97438125cc94be5e007f96f1
slides/done-005/ppt/pods05.ppt	ppt	60/60	1877/1884	10/10	0	match	2081/2078	10682/10676	9d202de36dd1e3406add90d6baeaba7a
slides/done-006/ppt/Lepore.ppt	ppt	20/20	1816/1822	5/5	0	match	1942/1948	10753/10767	e994b0b4d2a432d9a74dcba5003b6aa4
slides/done-005/ppt/berlin.ppt	ppt	29/29	1365/1375	2/4	0	match	1530/1530	7392/7403	63a477360ddb85c6cb65ad6e93dd658b
slides/done-007/ppt/1-secretariat.ppt	ppt	10/10	150/150	3/3	0	match	216/216	1034/1034	f36b0d5cb66842621c4997ab2b56ec3f
slides/done-005/ppt/ws_prod-g-doc-Events-industrymeeting18112004-Aercap.ppt	ppt	12/12	1271/1271	3/3	0	match	1345/1345	6950/6950	3c9803f0d82f21f5e75d745a26c6168f
slides/done-007/ppt/introduction_to_bea_tuxedo.ppt	ppt	40/40	1767/1767	7/7	0	match	1966/1831	9931/9893	1a871c7d3cd4c51af1938f5b6d91bb48
slides/done-006/ppt/ws_prod-g-doc-Events-r-6.-ESM.ppt	ppt	25/25	1951/1951	4/6	0	match	2120/2120	11330/11330	e371aa0f59427cd30d080758c8e80dde
slides/done-008/ppt/8.16_AOD_FINAL_Provider_Training_Presentation_9_2009.ppt	ppt	94/94	4311/4311	6/6	0	match	4521/4542	22481/22481	742d2f385762440724b64407488ed716
slides/done-007/ppt/71393_pp7.ppt	ppt	39/39	2151/2151	6/6	0	match	2373/2373	12475/12475	ee19eb15e5a729a4447490cac359ae48
slides/done-008/ppt/Framing Europe.ppt	ppt	24/24	2237/2237	4/4	0	match	2300/2301	11542/11542	84632c3252a516963f5f7b1080f7e3ac
slides/done-008/ppt/concepts-surrounding-cloud-computing-carolyn-kranz-and-rich-prem-gb-seattle-2011.ppt	ppt	36/36	2459/2463	5/5	0	match	2636/2571	13459/13459	da9b3603c21b5d54311d5b4a10a5638d
slides/done-007/ppt/joint_user_outcomes_michael_fullerton_29.06.12.ppt	ppt	20/20	1920/1918	7/7	0	match	2015/2017	9836/9836	bc12e754ddf834890e493ce9d7e4f097
slides/done-009/ppt/Employment-Based_I-485.ppt	ppt	42/42	2516/2516	3/3	0	match	2709/2709	13353/13353	cb62347d4e4b84144003e0e194d71377
slides/done-008/ppt/EG1_dsrc tech.ppt	ppt	26/26	2034/2034	6/6	0	match	2178/2178	11132/11132	c2ff3bc86e1f0f5e102f852723742843
slides/done-010/ppt/BUS-Chapter 05.ppt	ppt	50/50	2126/2134	5/5	0	match	2342/2342	12354/12362	fbcde1f8959fbd56568851965e779e6a
slides/done-008/ppt/RESPA_-_Section_8_Webinar.ppt	ppt	35/35	2574/2578	5/5	0	match	2763/2770	13293/13293	8c0045391a29613fa298aa715c4d922a
slides/done-012/ppt/gillikin_online_user_mtg_2010.ppt	ppt	40/40	1292/1292	5/5	0	match	1469/1469	7753/7753	6fe981f80b8f3d4bcd09787a1b742032
slides/done-009/ppt/Airport Planning 09112013.ppt	ppt	9/9	629/629	6/6	0	match	656/656	3591/3591	80dcdf70ddb05f5ac0c66bea5d1664b1
slides/done-013/ppt/FAA_Form_337.ppt	ppt	67/67	5546/5614	15/15	0	match	5752/5848	29462/29447	a5e87d8eacb84cc1a421226a46e2114e
slides/done-009/ppt/iep-amount-frequency-for-webinar.ppt	ppt	39/39	1678/1691	6/6	0	match	1760/1774	9154/9154	a29e52081e99b616002bdd63ac9c82aa
